"gene_ID","AT_gene_id","annotation"
"Dm_00005008-RA","AT2G12550.1","| Symbols: NUB1 | homolog of human NUB1 | chr2:5114881-5118486 FORWARD LENGTH=562"
"Dm_00005338-RA","AT5G47390.1","| Symbols: KUA1, MYBH | MYB hypocotyl elongation-related, KUODA1 (Chinese for enlarge or expand) | chr5:19227001-19228546 FORWARD LENGTH=365"
"Dm_00005336-RA","AT5G40330.1","| Symbols: MYB23, ATMYBRTF, ATMYB23 | myb domain protein 23, MYB DOMAIN PROTEIN 23 | chr5:16127849-16129468 FORWARD LENGTH=219"
"Dm_00005334-RA","AT4G16720.1","| Symbols: no symbol available | no full name available | chr4:9400156-9401315 REVERSE LENGTH=204"
"Dm_00005333-RA","AT4G16700.1","| Symbols: PSD1 | phosphatidylserine decarboxylase 1 | chr4:9395815-9398261 REVERSE LENGTH=453"
"Dm_00005340-RA","AT4G16770.1","| Symbols: no symbol available | no full name available | chr4:9435116-9437183 REVERSE LENGTH=258"
"Dm_00005398-RA","AT1G22040.1","| Symbols: no symbol available | no full name available | chr1:7768370-7769797 FORWARD LENGTH=475"
"Dm_00005523-RA","AT2G29560.1","| Symbols: ENOC, ENO3 | cytosolic enolase, enolase 3 | chr2:12646635-12649694 FORWARD LENGTH=475"
"Dm_00004661-RA","AT4G22130.1","| Symbols: SRF8 | STRUBBELIG-receptor family 8 | chr4:11723733-11727331 FORWARD LENGTH=703"
"Dm_00005285-RA","AT3G14920.1","| Symbols: no symbol available | no full name available | chr3:5018275-5020104 FORWARD LENGTH=609"
"Dm_00005290-RA","AT1G78860.1","| Symbols: GAL2 | apple domain lectin-2 | chr1:29646168-29647499 REVERSE LENGTH=443"
"Dm_00005287-RA","AT4G02900.2","| Symbols: OSCA1.7 |  | chr4:1284817-1287612 FORWARD LENGTH=607"
"Dm_00005286-RA","AT2G42610.2","| Symbols: LSH10 | LIGHT SENSITIVE HYPOCOTYLS 10 | chr2:17748005-17748538 FORWARD LENGTH=177"
"Dm_00005289-RA","AT4G02900.4","| Symbols: OSCA1.7 |  | chr4:1284066-1287612 FORWARD LENGTH=768"
"Dm_00004981-RA","AT4G32480.1","| Symbols: no symbol available | no full name available | chr4:15676488-15677776 FORWARD LENGTH=287"
"Dm_00004622-RA","AT3G25570.2","| Symbols: SAMDC3 | S-adenosylmethionine decarboxylase 3 | chr3:9287413-9288462 REVERSE LENGTH=349"
"Dm_00004623-RA","AT5G16000.1","| Symbols: NIK1, AtNIK1 | NSP-interacting kinase 1 | chr5:5224264-5227003 FORWARD LENGTH=638"
"Dm_00004890-RA","AT2G04842.2","| Symbols: EMB2761 | EMBRYO DEFECTIVE 2761 | chr2:1698466-1701271 REVERSE LENGTH=650"
"Dm_00004885-RA","AT3G07890.5","| Symbols: no symbol available | no full name available | chr3:2516639-2518784 REVERSE LENGTH=400"
"Dm_00004884-RA","AT1G04970.1","| Symbols: LBR-1 |  | chr1:1411216-1413431 FORWARD LENGTH=488"
"Dm_00004887-RA","AT5G55390.3","| Symbols: EDM2 | ENHANCED DOWNY MILDEW 2 | chr5:22448152-22454414 REVERSE LENGTH=1297"
"Dm_00006035-RA","AT5G54855.1","| Symbols: no symbol available | no full name available | chr5:22282902-22284251 FORWARD LENGTH=146"
"Dm_00006043-RA","AT5G54890.1","| Symbols: mCSF2 | mitochondrial CAF-like splicing factor 2 | chr5:22293346-22294909 FORWARD LENGTH=358"
"Dm_00006044-RA","AT3G20500.1","| Symbols: ATPAP18, PAP18 | purple acid phosphatase 18, PURPLE ACID PHOSPHATASE 18 | chr3:7157926-7160244 FORWARD LENGTH=437"
"Dm_00005236-RA","AT2G21120.1","| Symbols: ENOR3, AVI2 | enhancer of rdr6 3, ANTIVIRAL RNAI-DEFECTIVE 2 | chr2:9052103-9054266 REVERSE LENGTH=328"
"Dm_00005233-RA","AT1G65900.1","| Symbols: no symbol available | no full name available | chr1:24516023-24518325 REVERSE LENGTH=408"
"Dm_00005229-RA","AT5G17230.4","| Symbols: PSY | PHYTOENE SYNTHASE | chr5:5659839-5662087 REVERSE LENGTH=422"
"Dm_00005239-RA","AT4G33280.2","| Symbols: no symbol available | no full name available | chr4:16048193-16049310 REVERSE LENGTH=285"
"Dm_00004645-RA","AT2G28260.1","| Symbols: ATCNGC15, CNGC15 | cyclic nucleotide-gated channel 15 | chr2:12049989-12052453 FORWARD LENGTH=678"
"Dm_00004640-RA","AT2G38660.3","| Symbols: no symbol available | no full name available | chr2:16166392-16168194 FORWARD LENGTH=352"
"Dm_00005658-RA","AT5G42870.3","| Symbols: ATPAH2, PAH2 | PHOSPHATIDIC ACID PHOSPHOHYDROLASE 2, phosphatidic acid phosphohydrolase 2 | chr5:17186186-17189681 REVERSE LENGTH=891"
"Dm_00005375-RA","AT5G15240.1","| Symbols: no symbol available | no full name available | chr5:4947762-4950211 FORWARD LENGTH=423"
"Dm_00005374-RA","AT2G02990.1","| Symbols: ATRNS1, RNS1 | RIBONUCLEASE 1, ribonuclease 1 | chr2:873714-874667 FORWARD LENGTH=230"
"Dm_00005703-RA","AT1G26850.2","| Symbols: no symbol available | no full name available | chr1:9301146-9303432 REVERSE LENGTH=616"
"Dm_00005706-RA","AT2G02910.2","| Symbols: no symbol available | no full name available | chr2:847335-849371 REVERSE LENGTH=460"
"Dm_00005702-RA","AT1G14270.1","| Symbols: no symbol available | no full name available | chr1:4875099-4877195 REVERSE LENGTH=353"
"Dm_00004942-RA","AT5G10360.1","| Symbols: RPS6B, EMB3010 | Ribosomal protein small subunit 6b, embryo defective 3010 | chr5:3258734-3260142 REVERSE LENGTH=249"
"Dm_00005449-RA","AT5G53760.2","| Symbols: MLO11, ATMLO11 | MILDEW RESISTANCE LOCUS O 11 | chr5:21823055-21826289 FORWARD LENGTH=573"
"Dm_00005448-RA","AT5G17690.2","| Symbols: TFL2, LHP1, AtLHP1 | LIKE HETEROCHROMATIN PROTEIN 1, TERMINAL FLOWER 2 | chr5:5827622-5829537 REVERSE LENGTH=435"
"Dm_00005447-RA","AT3G15410.1","| Symbols: no symbol available | no full name available | chr3:5203380-5207279 FORWARD LENGTH=584"
"Dm_00004828-RA","AT1G26560.1","| Symbols: BGLU40 | beta glucosidase 40 | chr1:9178513-9181726 FORWARD LENGTH=510"
"Dm_00004836-RA","AT1G13900.1","| Symbols: PAP2 | purple acid phosphatase 2 | chr1:4753494-4755554 REVERSE LENGTH=656"
"Dm_00004829-RA","AT3G02090.1","| Symbols: MPPBETA |  | chr3:365624-368526 FORWARD LENGTH=531"
"Dm_00004833-RA","AT1G69310.4","| Symbols: ATWRKY57, WRKY57 | WRKY DNA-binding protein 57 | chr1:26056118-26057909 REVERSE LENGTH=287"
"Dm_00004834-RA","AT1G69310.3","| Symbols: ATWRKY57, WRKY57 | WRKY DNA-binding protein 57 | chr1:26056118-26057909 REVERSE LENGTH=283"
"Dm_00005680-RA","AT1G08600.4","| Symbols: ATRX, CHR20 |  | chr1:2724562-2733431 FORWARD LENGTH=1479"
"Dm_00005677-RA","AT5G47180.2","| Symbols: no symbol available | no full name available | chr5:19161384-19163265 REVERSE LENGTH=220"
"Dm_00005681-RA","AT3G04350.1","| Symbols: no symbol available | no full name available | chr3:1153972-1156469 REVERSE LENGTH=567"
"Dm_00003961-RA","AT1G12480.1","| Symbols: SLAC1, CDI3, RCD3, OZS1 | CARBON DIOXIDE INSENSITIVE 3, SLOW ANION CHANNEL-ASSOCIATED 1, RADICAL-INDUCED CELL DEATH 3, OZONE-SENSITIVE 1 | chr1:4257427-4259249 REVERSE LENGTH=556"
"Dm_00003965-RA","AT4G22830.1","| Symbols: no symbol available | no full name available | chr4:11990296-11991325 REVERSE LENGTH=193"
"Dm_00008593-RA","AT2G27830.1","| Symbols: no symbol available | no full name available | chr2:11860734-11861306 FORWARD LENGTH=190"
"Dm_00010291-RA","AT1G22640.1","| Symbols: ATMYB3, MYB3 | ARABIDOPSIS THALIANA  MYB DOMAIN PROTEIN 3, myb domain protein 3 | chr1:8006289-8007219 FORWARD LENGTH=257"
"Dm_00010173-RA","AT3G55140.1","| Symbols: no symbol available | no full name available | chr3:20438819-20440225 FORWARD LENGTH=331"
"Dm_00009717-RA","AT2G14835.2","| Symbols: no symbol available | no full name available | chr2:6367238-6370610 FORWARD LENGTH=343"
"Dm_00009953-RA","AT3G07810.1","| Symbols: no symbol available | no full name available | chr3:2492875-2495052 FORWARD LENGTH=494"
"Dm_00009948-RA","AT3G07790.1","| Symbols: no symbol available | no full name available | chr3:2487491-2489017 FORWARD LENGTH=508"
"Dm_00009949-RA","AT5G55560.1","| Symbols: no symbol available | no full name available | chr5:22506477-22507757 REVERSE LENGTH=314"
"Dm_00010097-RA","AT1G21320.5","| Symbols: NSRb |  | chr1:7462834-7463938 REVERSE LENGTH=210"
"Dm_00010288-RA","AT1G53380.5","| Symbols: no symbol available | no full name available | chr1:19913341-19914702 REVERSE LENGTH=453"
"Dm_00009493-RA","AT1G13870.1","| Symbols: AtKTI12, DRL1 | DEFORMED ROOTS AND LEAVES 1 | chr1:4747437-4748345 REVERSE LENGTH=302"
"Dm_00009494-RA","AT3G18630.1","| Symbols: ATUNG, UNG | uracil dna glycosylase | chr3:6411325-6413002 REVERSE LENGTH=330"
"Dm_00009533-RA","AT5G66350.1","| Symbols: SHI | SHORT INTERNODES | chr5:26504714-26506143 REVERSE LENGTH=331"
"Dm_00009536-RA","AT1G75500.2","| Symbols: WAT1, UMAMIT5 | Usually multiple acids move in and out Transporters 5, Walls Are Thin 1 | chr1:28338282-28340091 REVERSE LENGTH=389"
"Dm_00009535-RA","AT1G75510.1","| Symbols: no symbol available | no full name available | chr1:28347254-28348629 REVERSE LENGTH=261"
"Dm_00009534-RA","AT4G39090.1","| Symbols: RD19, RD19A | RESPONSIVE TO DEHYDRATION 19A, RESPONSIVE TO DEHYDRATION 19 | chr4:18215826-18217326 REVERSE LENGTH=368"
"Dm_00009254-RA","AT2G02500.2","| Symbols: ISPD, ATMEPCT, MCT | 2-C-METHYL-D-ERYTHRITOL 4-PHOSPHATE CYTIDYLTRANSFERASE | chr2:671054-673124 REVERSE LENGTH=302"
"Dm_00009694-RA","AT5G13980.2","| Symbols: no symbol available | no full name available | chr5:4508626-4514334 FORWARD LENGTH=1024"
"Dm_00003959-RA","AT2G45550.1","| Symbols: CYP76C4 | ""cytochrome P450, family 76, subfamily C, polypeptide 4"" | chr2:18773541-18775654 REVERSE LENGTH=511"
"Dm_00005773-RA","AT3G45780.2","| Symbols: RPT1, PHOT1, JK224, NPH1 | NONPHOTOTROPIC HYPOCOTYL 1, phototropin 1, ROOT PHOTOTROPISM 1 | chr3:16818557-16823960 FORWARD LENGTH=996"
"Dm_00005772-RA","AT5G60050.1","| Symbols: no symbol available | no full name available | chr5:24183680-24185264 REVERSE LENGTH=499"
"Dm_00005368-RA","AT2G44420.3","| Symbols: NTAN1 | residue-specific N-terminal amidase 1 | chr2:18330822-18332696 FORWARD LENGTH=332"
"Dm_00005367-RA","AT2G44410.1","| Symbols: STUbL6 | SUMO-targeted ubiquitin E3 ligase 6 | chr2:18328873-18330114 FORWARD LENGTH=413"
"Dm_00004468-RA","AT5G63950.1","| Symbols: CHR24 | chromatin remodeling 24 | chr5:25592160-25598405 REVERSE LENGTH=1090"
"Dm_00004465-RA","AT5G39450.1","| Symbols: no symbol available | no full name available | chr5:15786045-15787877 FORWARD LENGTH=579"
"Dm_00005082-RA","AT5G64840.1","| Symbols: ABCF5 | ATP-binding cassette F5 | chr5:25916956-25919693 REVERSE LENGTH=692"
"Dm_00005527-RA","AT1G77840.1","| Symbols: no symbol available | no full name available | chr1:29269087-29270400 FORWARD LENGTH=437"
"Dm_00005530-RA","AT5G64610.1","| Symbols: HAM1 | histone acetyltransferase of the MYST family 1 | chr5:25828333-25830503 REVERSE LENGTH=445"
"Dm_00004800-RA","AT1G79550.2","| Symbols: PGKc, PGK, PGK3 | phosphoglycerate kinase, phosphoglycerate kinase 3 | chr1:29924347-29926295 REVERSE LENGTH=401"
"Dm_00020286-RA","AT2G19580.1","| Symbols: TET2 | tetraspanin2 | chr2:8472393-8475021 REVERSE LENGTH=270"
"Dm_00020139-RA","AT4G26620.1","| Symbols: no symbol available | no full name available | chr4:13427599-13429877 REVERSE LENGTH=443"
"Dm_00019529-RA","AT3G52580.1","| Symbols: no symbol available | no full name available | chr3:19503324-19504701 FORWARD LENGTH=150"
"Dm_00020307-RA","AT2G39080.1","| Symbols: EMB2799 | EMBRYO DEFECTIVE 2799 | chr2:16309981-16312475 REVERSE LENGTH=351"
"Dm_00020348-RA","AT5G57655.2","| Symbols: no symbol available | no full name available | chr5:23347030-23349805 FORWARD LENGTH=477"
"Dm_00020105-RA","AT5G59020.1","| Symbols: no symbol available | no full name available | chr5:23827160-23829603 REVERSE LENGTH=780"
"Dm_00020304-RA","AT5G22320.1","| Symbols: no symbol available | no full name available | chr5:7388175-7390426 REVERSE LENGTH=452"
"Dm_00018180-RA","AT4G14320.1","| Symbols: API2, RPL36aB | RPL36a B, APICULATA 2 | chr4:8242684-8243805 REVERSE LENGTH=105"
"Dm_00020294-RA","AT3G20420.1","| Symbols: RTL2, ATRTL2 | RNASEIII-LIKE 2, RNAse THREE-like protein 2 | chr3:7119371-7120895 REVERSE LENGTH=391"
"Dm_00020313-RA","AT5G45400.1","| Symbols: RPA70C, RPA1C, ATRPA70C | Replication Protein A 1C | chr5:18398990-18401644 FORWARD LENGTH=853"
"Dm_00018412-RA","AT3G16910.1","| Symbols: AAE7, BZU1, ACN1 | acyl-activating enzyme 7, ACETATE NON-UTILIZING 1 | chr3:5773231-5775411 REVERSE LENGTH=569"
"Dm_00016979-RA","AT3G15040.1","| Symbols: no symbol available | no full name available | chr3:5065445-5066176 REVERSE LENGTH=243"
"Dm_00020027-RA","AT1G06050.1","| Symbols: no symbol available | no full name available | chr1:1830726-1831667 REVERSE LENGTH=313"
"Dm_00020357-RA","AT3G02570.1","| Symbols: MEE31, PMI1 | MATERNAL EFFECT EMBRYO ARREST 31, PHOSPHOMANNOSE ISOMERASE 1 | chr3:543463-545478 REVERSE LENGTH=432"
"Dm_00020358-RA","AT1G48830.2","| Symbols: no symbol available | no full name available | chr1:18059854-18060935 REVERSE LENGTH=191"
"Dm_00020319-RA","AT5G50670.2","| Symbols: SPL13B, SPL13 | SQUAMOSA PROMOTER-BINDING PROTEIN LIKE 13, SQUAMOSA PROMOTER-BINDING PROTEIN LIKE 13B | chr5:20615897-20617133 REVERSE LENGTH=359"
"Dm_00020334-RA","AT5G50420.1","| Symbols: DSA1 | DEFECTIVE IN SYSTEMIC DEFENSE INDUCED BY ABIETANE DITERPENOID 1 | chr5:20530453-20532635 REVERSE LENGTH=566"
"Dm_00020362-RA","AT3G51970.1","| Symbols: ATSAT1, ASAT1, ATASAT1 | acyl-CoA sterol acyl transferase 1, ARABIDOPSIS THALIANA STEROL O-ACYLTRANSFERASE 1 | chr3:19284420-19285457 FORWARD LENGTH=345"
"Dm_00020247-RA","AT3G09010.1","| Symbols: no symbol available | no full name available | chr3:2750285-2752086 FORWARD LENGTH=393"
"Dm_00020246-RA","AT4G27190.1","| Symbols: no symbol available | no full name available | chr4:13620977-13623934 REVERSE LENGTH=985"
"Dm_00019936-RA","AT3G52090.1","| Symbols: ATRPB13.6, NRPD11, NRPB11, NRPE11 |  | chr3:19318069-19318998 REVERSE LENGTH=116"
"Dm_00020114-RA","AT5G35530.1","| Symbols: no symbol available | no full name available | chr5:13710355-13712192 REVERSE LENGTH=248"
"Dm_00020236-RA","AT2G21060.1","| Symbols: GRP2B, ATCSP4, ATGRP2B | glycine-rich protein 2B, COLD SHOCK DOMAIN PROTEIN 4 | chr2:9036983-9037588 REVERSE LENGTH=201"
"Dm_00020244-RA","AT1G29700.2","| Symbols: no symbol available | no full name available | chr1:10385196-10386906 REVERSE LENGTH=350"
"Dm_00020342-RA","AT2G44730.1","| Symbols: no symbol available | no full name available | chr2:18437447-18438565 REVERSE LENGTH=372"
"Dm_00019946-RA","AT4G38180.1","| Symbols: FRS5 | FAR1-related sequence 5 | chr4:17906702-17909404 REVERSE LENGTH=788"
"Dm_00019548-RA","AT4G14342.2","| Symbols: SF3B5B |  | chr4:8254783-8255405 REVERSE LENGTH=101"
"Dm_00001778-RA","AT2G36480.2","| Symbols: no symbol available | no full name available | chr2:15303114-15307535 REVERSE LENGTH=963"
"Dm_00001780-RA","AT2G36460.1","| Symbols: FBA6 | fructose-bisphosphate aldolase 6 | chr2:15296929-15298387 REVERSE LENGTH=358"
"Dm_00001794-RA","AT2G44310.1","| Symbols: no symbol available | no full name available | chr2:18309285-18309713 FORWARD LENGTH=142"
"Dm_00001786-RA","AT3G09970.1","| Symbols: RLPH2 | Rhizobiale-like phosphatase 2 | chr3:3063813-3065337 FORWARD LENGTH=309"
"Dm_00001787-RA","AT3G52890.4","| Symbols: KIPK | KCBP-interacting protein kinase | chr3:19609150-19612032 FORWARD LENGTH=934"
"Dm_00001791-RA","AT2G36310.1","| Symbols: URH1, NSH1 | uridine-ribohydrolase 1, nucleoside hydrolase 1 | chr2:15224692-15226633 REVERSE LENGTH=336"
"Dm_00001790-RA","AT3G52790.1","| Symbols: no symbol available | no full name available | chr3:19566004-19566333 REVERSE LENGTH=109"
"Dm_00001887-RA","AT5G55960.1","| Symbols: no symbol available | no full name available | chr5:22662726-22664762 FORWARD LENGTH=648"
"Dm_00001884-RA","AT3G07660.1","| Symbols: no symbol available | no full name available | chr3:2445275-2450372 REVERSE LENGTH=841"
"Dm_00001881-RA","AT5G47750.1","| Symbols: D6PKL2, PK5 | D6 protein kinase like 2 | chr5:19339947-19341864 REVERSE LENGTH=586"
"Dm_00001882-RA","AT5G55930.1","| Symbols: OPT1, ATOPT1 | ARABIDOPSIS THALIANA OLIGOPEPTIDE TRANSPORTER 1, oligopeptide transporter 1 | chr5:22652988-22655827 FORWARD LENGTH=755"
"Dm_00001901-RA","AT3G13310.1","| Symbols: DJC66 | DNA J protein C66 | chr3:4310827-4311300 REVERSE LENGTH=157"
"Dm_00001302-RA","AT5G23150.2","| Symbols: ART1, HUA2 | AERIAL ROSETTE 1, ENHANCER OF AG-4 2 | chr5:7786173-7791648 FORWARD LENGTH=1339"
"Dm_00001306-RA","AT3G13530.1","| Symbols: MAP3KE1, MAPKKK7 | mitogen-activated protein kinase kinase kinase 7, MAP3K EPSILON PROTEIN KINASE | chr3:4411934-4419320 REVERSE LENGTH=1368"
"Dm_00001314-RA","AT1G10850.1","| Symbols: no symbol available | no full name available | chr1:3612228-3614343 FORWARD LENGTH=663"
"Dm_00001320-RA","AT2G43020.1","| Symbols: PAO2, ATPAO2 | polyamine oxidase 2 | chr2:17891945-17894440 FORWARD LENGTH=490"
"Dm_00001323-RA","AT3G59040.1","| Symbols: PPR287 | pentatricopeptide repeat protein 287 | chr3:21821495-21824233 REVERSE LENGTH=583"
"Dm_00001208-RA","AT1G65260.1","| Symbols: VIPP1, PTAC4, IM30 | VESICLE-INDUCING PROTEIN IN PLASTIDS 1, plastid transcriptionally active 4 | chr1:24236329-24240428 FORWARD LENGTH=330"
"Dm_00001217-RA","AT4G12800.2","| Symbols: PSAL | photosystem I subunit l | chr4:7521283-7522493 FORWARD LENGTH=281"
"Dm_00001214-RA","AT5G16460.1","| Symbols: SEIPIN1 | SEIPIN1 | chr5:5377085-5378533 REVERSE LENGTH=368"
"Dm_00001219-RA","AT3G02830.1","| Symbols: ZFN1, PNT1 | zinc finger protein 1, PENTA 1 | chr3:614075-615916 FORWARD LENGTH=397"
"Dm_00001216-RA","AT3G02790.1","| Symbols: MBS1 | METHYLENE BLUE SENSITIVITY 1 | chr3:604926-605243 FORWARD LENGTH=105"
"Dm_00001210-RA","AT3G02750.2","| Symbols: no symbol available | no full name available | chr3:593601-595457 REVERSE LENGTH=492"
"Dm_00001211-RA","AT5G36230.1","| Symbols: no symbol available | no full name available | chr5:14273519-14276773 FORWARD LENGTH=411"
"Dm_00001226-RA","AT3G04600.3","| Symbols: no symbol available | no full name available | chr3:1243152-1245958 FORWARD LENGTH=402"
"Dm_00001228-RA","AT2G39060.1","| Symbols: SWEET9, AtSWEET9 |  | chr2:16306818-16308206 REVERSE LENGTH=258"
"Dm_00001223-RA","AT1G79790.1","| Symbols: FHY1, AtcpFHy1, PyrP1 | Arabidopsis thaliana chloroplast FMN hydrolase 1, flavin mononucleotide hydrolase 1 | chr1:30016987-30018186 REVERSE LENGTH=245"
"Dm_00001931-RA","AT5G37490.1","| Symbols: CMPG5, PUB21 |  | chr5:14887744-14889051 FORWARD LENGTH=435"
"Dm_00001930-RA","AT2G01910.1","| Symbols: ATMAP65-6, MAP65-6 |  | chr2:417191-420182 FORWARD LENGTH=608"
"Dm_00001933-RA","AT2G01830.6","| Symbols: ATCRE1, CRE1, WOL1, AHK4, WOL | WOODEN LEG 1, ARABIDOPSIS HISTIDINE KINASE 4, WOODEN LEG, CYTOKININ RESPONSE 1 | chr2:363332-367429 REVERSE LENGTH=1057"
"Dm_00001932-RA","AT1G27320.1","| Symbols: AHK3, HK3 | histidine kinase 3 | chr1:9487780-9492027 FORWARD LENGTH=1036"
"Dm_00001943-RA","AT1G67970.1","| Symbols: HSFA8, ATHSFA8, AT-HSFA8 | heat shock transcription factor  A8 | chr1:25484844-25486313 REVERSE LENGTH=374"
"Dm_00001948-RA","AT2G01660.3","| Symbols: PDLP6 | plasmodesmata-located protein 6 | chr2:291148-292496 REVERSE LENGTH=287"
"Dm_00001949-RA","AT5G17190.1","| Symbols: no symbol available | no full name available | chr5:5652310-5652702 FORWARD LENGTH=130"
"Dm_00001940-RA","AT2G01730.1","| Symbols: ATCPSF73-II, EDA26, CPSF73-II | cleavage and polyadenylation specificity factor 73 kDa subunit-II, embryo sac development arrest 26 | chr2:320597-323845 FORWARD LENGTH=613"
"Dm_00001939-RA","AT1G67960.1","| Symbols: POD1 | POLLEN DEFECTIVE IN GUIDANCE 1 | chr1:25480808-25484176 REVERSE LENGTH=624"
"Dm_00002313-RA","AT5G10930.1","| Symbols: CIPK5, SnRK3.24 | SNF1-RELATED PROTEIN KINASE 3.24, CBL-interacting protein kinase 5 | chr5:3445569-3446906 REVERSE LENGTH=445"
"Dm_00002315-RA","AT1G80760.1","| Symbols: NIP6, NIP6;1, NLM7 | NOD26-like intrinsic protein 6;1 | chr1:30350640-30352015 REVERSE LENGTH=305"
"Dm_00002318-RA","AT1G15880.1","| Symbols: atgos11, GOS11 | golgi snare 11 | chr1:5458718-5460089 REVERSE LENGTH=223"
"Dm_00002327-RA","AT5G64270.1","| Symbols: no symbol available | no full name available | chr5:25706909-25710718 FORWARD LENGTH=1269"
"Dm_00002328-RA","AT1G80530.1","| Symbols: no symbol available | no full name available | chr1:30278224-30280247 REVERSE LENGTH=561"
"Dm_00002326-RA","AT1G80620.1","| Symbols: no symbol available | no full name available | chr1:30305404-30307182 FORWARD LENGTH=414"
"Dm_00002342-RA","AT1G03160.1","| Symbols: FZL | FZO-like | chr1:761321-766053 FORWARD LENGTH=912"
"Dm_00002034-RA","AT5G41480.1","| Symbols: EMB9, ATDFA, DFA, GLA1, 79A | GLOBULAR ARREST1, EMBRYO DEFECTIVE 9, DHFS-FPGS HOMOLOG A, A. THALIANA DHFS-FPGS HOMOLOG A | chr5:16595967-16598523 FORWARD LENGTH=530"
"Dm_00002043-RA","AT5G24090.1","| Symbols: LYS1, ATCHIA, CHIA | Lysozyme 1, chitinase A | chr5:8143805-8145153 REVERSE LENGTH=302"
"Dm_00002054-RA","AT5G52650.1","| Symbols: no symbol available | no full name available | chr5:21355781-21357003 REVERSE LENGTH=179"
"Dm_00001333-RA","AT3G58710.1","| Symbols: WRKY69, ATWRKY69 | WRKY DNA-binding protein 69, RABIDOPSIS THALIANA WRKY DNA-BINDING PROTEIN 69 | chr3:21715192-21716766 FORWARD LENGTH=272"
"Dm_00001331-RA","AT5G45775.2","| Symbols: no symbol available | no full name available | chr5:18565281-18566496 REVERSE LENGTH=182"
"Dm_00001329-RA","AT1G06390.2","| Symbols: ATGSK1, ATSK22, BIL2, ATSK2-3, SK22, GSK1 | A. THALIANA SHAGGY-LIKE KINASE GROUP 2 3, GSK3/SHAGGY-like protein kinase 1, BIN2-LIKE 2, SHAGGY-LIKE PROTEIN KINASE 22 | chr1:1946860-1950417 FORWARD LENGTH=407"
