"gene_ID","AT_gene_id","annotation"
"Dm_00001636-RA","AT4G23330.4","| Symbols: no symbol available | no full name available | chr4:12192136-12193383 FORWARD LENGTH=147"
"Dm_00001628-RA","AT3G58650.1","| Symbols: TRM7 | TON1 Recruiting Motif 7 | chr3:21696349-21699219 REVERSE LENGTH=820"
"Dm_00001975-RA","AT5G16510.2","| Symbols: RGP5 | reversibly glycosylated polypeptide 5, reversibly glycosylated protein 5 | chr5:5393296-5394342 FORWARD LENGTH=348"
"Dm_00001974-RA","AT4G30390.1","| Symbols: no symbol available | no full name available | chr4:14862224-14862906 REVERSE LENGTH=95"
"Dm_00001978-RA","AT3G07020.1","| Symbols: UGT80A2, SGT | UDP-glucosyl transferase 80A2, sterol glucosyltransferase | chr3:2217841-2221590 REVERSE LENGTH=637"
"Dm_00002173-RA","AT2G03220.1","| Symbols: FT1, MUR2, ATFT1, FUT1, ATFUT1 | ARABIDOPSIS THALIANA FUCOSYLTRANSFERASE 1, MURUS 2, fucosyltransferase 1 | chr2:970401-972353 REVERSE LENGTH=558"
"Dm_00002189-RA","AT2G03350.1","| Symbols: no symbol available | no full name available | chr2:1019733-1021071 REVERSE LENGTH=179"
"Dm_00002172-RA","AT4G22720.2","| Symbols: no symbol available | no full name available | chr4:11937467-11938717 FORWARD LENGTH=353"
"Dm_00002187-RA","AT1G69400.1","| Symbols: no symbol available | no full name available | chr1:26087027-26088806 FORWARD LENGTH=314"
"Dm_00002022-RA","AT2G40980.1","| Symbols: no symbol available | no full name available | chr2:17102090-17104443 FORWARD LENGTH=617"
"Dm_00002023-RA","AT1G47570.3","| Symbols: no symbol available | no full name available | chr1:17478919-17482955 FORWARD LENGTH=401"
"Dm_00002032-RA","AT1G55020.1","| Symbols: ATLOX1, LOX1 | ARABIDOPSIS LIPOXYGENASE 1, lipoxygenase 1 | chr1:20525798-20530143 FORWARD LENGTH=859"
"Dm_00002031-RA","AT5G63640.2","| Symbols: TOL5 | TOM1-LIKE 5 | chr5:25478935-25481221 FORWARD LENGTH=447"
"Dm_00001540-RA","AT3G23820.1","| Symbols: GAE6 | UDP-D-glucuronate 4-epimerase 6 | chr3:8603645-8605027 FORWARD LENGTH=460"
"Dm_00001551-RA","AT2G32760.1","| Symbols: VPS38, USL1 | VACUOLAR SORTING RECEPTOR 38, Unflattened and Small Leaves 1 | chr2:13892140-13894295 FORWARD LENGTH=352"
"Dm_00001554-RA","AT4G20780.1","| Symbols: CML42 | calmodulin like 42 | chr4:11133309-11133884 REVERSE LENGTH=191"
"Dm_00001555-RA","AT5G01970.1","| Symbols: MadA2 |  | chr5:373014-374651 REVERSE LENGTH=351"
"Dm_00001563-RA","AT5G58300.3","| Symbols: no symbol available | no full name available | chr5:23572821-23574871 FORWARD LENGTH=654"
"Dm_00001566-RA","AT3G08710.3","| Symbols: TRX H9, ATH9, TRXh9, TH9 | THIOREDOXIN TYPE H 9, thioredoxin H-type 9 | chr3:2645590-2646304 FORWARD LENGTH=140"
"Dm_00001562-RA","AT3G08670.1","| Symbols: BPP6 | BASIC PROLINE-RICH PROTEIN6 | chr3:2633946-2636536 FORWARD LENGTH=567"
"Dm_00001581-RA","AT5G01840.1","| Symbols: OFP1, ATOFP1 | ovate family protein 1, ARABIDOPSIS THALIANA OVATE FAMILY PROTEIN 1 | chr5:324552-325364 FORWARD LENGTH=270"
"Dm_00001582-RA","AT2G38500.1","| Symbols: no symbol available | no full name available | chr2:16117610-16119041 REVERSE LENGTH=356"
"Dm_00001420-RA","AT5G50180.1","| Symbols: no symbol available | no full name available | chr5:20431116-20432883 FORWARD LENGTH=346"
"Dm_00001423-RA","AT4G24730.2","| Symbols: no symbol available | no full name available | chr4:12752696-12753631 REVERSE LENGTH=311"
"Dm_00001438-RA","AT3G48360.3","| Symbols: ATBT2, BT2 | BTB and TAZ domain protein 2 | chr3:17908482-17909872 REVERSE LENGTH=258"
"Dm_00001476-RA","AT1G32860.1","| Symbols: no symbol available | no full name available | chr1:11907308-11908803 REVERSE LENGTH=426"
"Dm_00001484-RA","AT4G24140.1","| Symbols: no symbol available | no full name available | chr4:12530032-12533664 REVERSE LENGTH=498"
"Dm_00001486-RA","AT1G64660.1","| Symbols: ATMGL, MGL | methionine gamma-lyase | chr1:24028977-24030537 FORWARD LENGTH=441"
"Dm_00001737-RA","AT3G18940.1","| Symbols: PBAC2 |  | chr3:6527081-6529050 REVERSE LENGTH=281"
"Dm_00001746-RA","AT3G18830.1","| Symbols: PMT5, ATPLT5, ATPMT5 | POLYOL TRANSPORTER 5, ARABIDOPSIS THALIANA POLYOL/MONOSACCHARIDE TRANSPORTER 5, polyol/monosaccharide transporter 5 | chr3:6489000-6491209 REVERSE LENGTH=539"
"Dm_00001740-RA","AT2G16050.1","| Symbols: no symbol available | no full name available | chr2:6980450-6981939 FORWARD LENGTH=243"
"Dm_00001349-RA","AT1G49890.1","| Symbols: QWRF2 | QWRF domain containing 2 | chr1:18470282-18473463 FORWARD LENGTH=659"
"Dm_00001361-RA","AT1G10200.1","| Symbols: WLIM1, AtWLIM1 | WLIM1 | chr1:3346677-3347763 REVERSE LENGTH=190"
"Dm_00001371-RA","AT2G18420.1","| Symbols: GASA11 |  | chr2:7993861-7994334 FORWARD LENGTH=94"
"Dm_00001363-RA","AT1G27461.1","| Symbols: AITRL, DRG | DROUGHT RESPONSE GENE | chr1:9537948-9539012 REVERSE LENGTH=354"
"Dm_00001864-RA","AT4G34240.4","| Symbols: ALDH3I1, ALDH3 | aldehyde dehydrogenase 3I1, aldehyde dehydrogenase 3 | chr4:16390099-16392633 FORWARD LENGTH=535"
"Dm_00001873-RA","AT5G63770.2","| Symbols: DGK2, ATDGK2 | diacylglycerol kinase 2 | chr5:25519293-25522404 FORWARD LENGTH=712"
"Dm_00001679-RA","AT5G61520.1","| Symbols: no symbol available | no full name available | chr5:24739358-24741175 REVERSE LENGTH=514"
"Dm_00001760-RA","AT2G36800.1","| Symbols: UGT73C5, DOGT1 | don-glucosyltransferase 1, UDP-GLUCOSYL TRANSFERASE 73C5 | chr2:15423493-15424980 REVERSE LENGTH=495"
"Dm_00001776-RA","AT1G05170.2","| Symbols: no symbol available | no full name available | chr1:1491460-1493931 REVERSE LENGTH=407"
"Dm_00001770-RA","AT1G05120.1","| Symbols: no symbol available | no full name available | chr1:1471624-1476067 REVERSE LENGTH=833"
"Dm_00001775-RA","AT2G05630.1","| Symbols: ATG8D |  | chr2:2083211-2084775 REVERSE LENGTH=120"
"Dm_00001645-RA","AT1G45249.1","| Symbols: AtABF2, ABF2, ATAREB1, AREB1 | ABSCISIC ACID RESPONSIVE ELEMENTS-BINDING PROTEIN 2, abscisic acid responsive elements-binding factor 2 | chr1:17165420-17167415 REVERSE LENGTH=416"
"Dm_00001647-RA","AT1G45207.3","| Symbols: no symbol available | no full name available | chr1:17130703-17133548 REVERSE LENGTH=549"
"Dm_00001649-RA","AT4G02630.1","| Symbols: no symbol available | no full name available | chr4:1151683-1153161 FORWARD LENGTH=492"
"Dm_00001650-RA","AT4G36930.1","| Symbols: SPT | SPATULA | chr4:17414167-17415945 FORWARD LENGTH=373"
"Dm_00001663-RA","AT1G47128.1","| Symbols: RD21, RD21A | responsive to dehydration 21A, responsive to dehydration 21 | chr1:17283139-17285609 REVERSE LENGTH=462"
"Dm_00001657-RA","AT2G39725.2","| Symbols: SDHAF1 |  | chr2:16570070-16570342 FORWARD LENGTH=90"
"Dm_00001666-RA","AT4G24210.1","| Symbols: GAR2, SLY1 | SLEEPY1, GAI AN REVERTANT 2 | chr4:12563658-12564113 FORWARD LENGTH=151"
"Dm_00001658-RA","AT3G57870.1","| Symbols: EMB1637, SCE1A, SCE1, AHUS5, ATSCE1 | EMBRYO DEFECTIVE 1637, SUMO CONJUGATION ENZYME 1, sumo conjugation enzyme 1, SUMO CONJUGATING ENZYME 1A | chr3:21428831-21430110 REVERSE LENGTH=160"
"Dm_00001660-RA","AT5G43020.1","| Symbols: no symbol available | no full name available | chr5:17255426-17257742 REVERSE LENGTH=669"
"Dm_00001841-RA","AT1G54500.1","| Symbols: no symbol available | no full name available | chr1:20357084-20357671 REVERSE LENGTH=195"
"Dm_00001448-RA","AT3G09010.1","| Symbols: no symbol available | no full name available | chr3:2750285-2752086 FORWARD LENGTH=393"
"Dm_00001447-RA","AT2G47960.1","| Symbols: TRAPPC13 |  | chr2:19625631-19628869 FORWARD LENGTH=442"
"Dm_00001455-RA","AT2G18390.1","| Symbols: TTN5, ARL2, HAL, ATARLC1 | TITAN 5, HALLIMASCH, ARF-LIKE 2 | chr2:7988335-7989374 FORWARD LENGTH=185"
"Dm_00001459-RA","AT1G51700.1","| Symbols: DOF1, ADOF1 | DOF zinc finger protein 1 | chr1:19174266-19174850 FORWARD LENGTH=194"
"Dm_00001465-RA","AT1G11120.2","| Symbols: DEG23 |  | chr1:3715229-3717320 FORWARD LENGTH=161"
"Dm_00001468-RA","AT1G61250.1","| Symbols: AtSCAMP1, SC3, SCAMP1 | secretory carrier 3, Secretory carrier membrane protein 1 | chr1:22586035-22588664 FORWARD LENGTH=289"
"Dm_00001470-RA","AT2G29990.1","| Symbols: NDA2 | alternative NAD(P)H dehydrogenase 2 | chr2:12793562-12795913 REVERSE LENGTH=508"
"Dm_00002094-RA","AT4G16535.1","| Symbols: no symbol available | no full name available | chr4:9313721-9315554 FORWARD LENGTH=252"
"Dm_00002147-RA","AT5G08400.2","| Symbols: no symbol available | no full name available | chr5:2707225-2708911 REVERSE LENGTH=300"
"Dm_00002146-RA","AT5G08380.1","| Symbols: AtAGAL1, AGAL1 | alpha-galactosidase 1 | chr5:2694851-2697616 REVERSE LENGTH=410"
"Dm_00002143-RA","AT5G08565.1","| Symbols: SPT4-1 |  | chr5:2775964-2777154 FORWARD LENGTH=116"
"Dm_00002148-RA","AT5G23430.3","| Symbols: KTN80.4 | Katanin p80 subunit 4 | chr5:7894073-7899862 REVERSE LENGTH=836"
"Dm_00002162-RA","AT5G47520.1","| Symbols: RABA5a, AtRABA5a | RAB GTPase homolog A5A | chr5:19277596-19278366 REVERSE LENGTH=221"
"Dm_00002164-RA","AT5G25170.1","| Symbols: no symbol available | no full name available | chr5:8693257-8694438 FORWARD LENGTH=218"
"Dm_00002165-RA","AT5G11000.1","| Symbols: no symbol available | no full name available | chr5:3479166-3480335 REVERSE LENGTH=389"
"Dm_00002166-RA","AT2G25220.2","| Symbols: no symbol available | no full name available | chr2:10742918-10745540 REVERSE LENGTH=437"
"Dm_00001807-RA","AT1G56350.1","| Symbols: no symbol available | no full name available | chr1:21094840-21097826 FORWARD LENGTH=482"
"Dm_00008774-RA","AT3G29200.1","| Symbols: ATCM1, CM1 | ARABIDOPSIS THALIANA CHORISMATE MUTASE 1, chorismate mutase 1 | chr3:11164582-11166258 REVERSE LENGTH=340"
"Dm_00007975-RA","AT3G13620.1","| Symbols: PUT4 | POLYAMINE UPTAKE TRANSPORTER 4 | chr3:4450904-4452556 REVERSE LENGTH=478"
"Dm_00007970-RA","AT2G44300.1","| Symbols: LTPG14 | glycosylphosphatidylinositol-anchored lipid protein transfer 14 | chr2:18307468-18308286 REVERSE LENGTH=204"
"Dm_00002060-RA","AT4G33200.2","| Symbols: XI-15, ATXI-I, XI-I | MYOSIN XI I, MYOSIN XI-15 | chr4:16002768-16014792 REVERSE LENGTH=1492"
"Dm_00001507-RA","AT5G56120.1","| Symbols: no symbol available | no full name available | chr5:22721483-22722193 FORWARD LENGTH=236"
"Dm_00001505-RA","AT1G55690.5","| Symbols: no symbol available | no full name available | chr1:20808622-20811831 REVERSE LENGTH=625"
"Dm_00001524-RA","AT3G07680.1","| Symbols: p24beta2 | p24 subfamily beta 2 | chr3:2455627-2456652 FORWARD LENGTH=208"
"Dm_00001521-RA","AT5G55940.1","| Symbols: emb2731 | embryo defective 2731 | chr5:22656256-22657894 REVERSE LENGTH=208"
"Dm_00001912-RA","AT5G23520.2","| Symbols: no symbol available | no full name available | chr5:7929591-7931296 REVERSE LENGTH=435"
"Dm_00001920-RA","AT4G05000.3","| Symbols: VPS28-2 |  | chr4:2563953-2564585 FORWARD LENGTH=210"
"Dm_00001600-RA","AT2G01170.1","| Symbols: AtGABP, GABP, BAT1 | GABA permease, bidirectional amino acid transporter 1 | chr2:102364-104462 REVERSE LENGTH=516"
"Dm_00001614-RA","AT1G25375.1","| Symbols: no symbol available | no full name available | chr1:8900279-8903220 REVERSE LENGTH=524"
"Dm_00002130-RA","AT5G55050.1","| Symbols: no symbol available | no full name available | chr5:22337745-22339741 FORWARD LENGTH=376"
"Dm_00002138-RA","AT5G55470.1","| Symbols: ATNHX3, NHX3 | ARABIDOPSIS THALIANA NA+/H+ (SODIUM HYDROGEN) EXCHANGER 3, Na+/H+ (sodium hydrogen) exchanger 3 | chr5:22469553-22472585 REVERSE LENGTH=529"
"Dm_00002132-RA","AT5G55050.1","| Symbols: no symbol available | no full name available | chr5:22337745-22339741 FORWARD LENGTH=376"
"Dm_00002133-RA","AT3G20475.1","| Symbols: ATMSH5, MSH5 | MUTS-HOMOLOGUE 5, MUTS-homologue 5 | chr3:7143546-7150811 FORWARD LENGTH=807"
"Dm_00001378-RA","AT2G36250.3","| Symbols: FTSZ2-1, ATFTSZ2-1 |  | chr2:15197661-15199932 REVERSE LENGTH=478"
"Dm_00001392-RA","AT5G63830.1","| Symbols: no symbol available | no full name available | chr5:25543585-25544805 REVERSE LENGTH=406"
"Dm_00001403-RA","AT3G11590.1","| Symbols: no symbol available | no full name available | chr3:3660628-3663537 FORWARD LENGTH=622"
"Dm_00001408-RA","AT5G04820.1","| Symbols: OFP13, ATOFP13 | ovate family protein 13, ARABIDOPSIS THALIANA OVATE FAMILY PROTEIN 13 | chr5:1399685-1400467 FORWARD LENGTH=260"
"Dm_00001860-RA","AT3G48510.1","| Symbols: AITR2, DIG1 | ABA-induced transcription repressor 2, Dynamic Influencer of Gene expression 1 | chr3:17967568-17968452 REVERSE LENGTH=294"
"Dm_00019388-RA","AT5G17050.1","| Symbols: UGT78D2 | UDP-glucosyl transferase 78D2 | chr5:5607828-5609392 REVERSE LENGTH=460"
"Dm_00020293-RA","ATCG00340.1","| Symbols: PSAB |  | chrc:37375-39579 REVERSE LENGTH=734"
"Dm_00020679-RA","AT3G12090.1","| Symbols: TET6 | tetraspanin6 | chr3:3852326-3853714 REVERSE LENGTH=282"
"Dm_00020240-RA","AT3G61130.1","| Symbols: GAUT1, LGT1 | galacturonosyltransferase 1 | chr3:22622399-22625514 FORWARD LENGTH=673"
"Dm_00020239-RA","AT2G45650.1","| Symbols: AGL6, RSB1 | AGAMOUS-like 6, REDUCED SHOOT BRANCHING 1 | chr2:18804453-18806291 FORWARD LENGTH=252"
"Dm_00019459-RA","AT5G53070.1","| Symbols: no symbol available | no full name available | chr5:21518837-21520167 FORWARD LENGTH=221"
"Dm_00020711-RA","AT2G36780.1","| Symbols: no symbol available | no full name available | chr2:15417618-15419108 REVERSE LENGTH=496"
"Dm_00020684-RA","AT1G80210.1","| Symbols: BRCC36A, AtBRCC36A | BRCA1/BRCA2-containing complex 36 homolog A | chr1:30163357-30165628 REVERSE LENGTH=406"
"Dm_00020669-RA","AT3G62390.2","| Symbols: TBL6 | TRICHOME BIREFRINGENCE-LIKE 6 | chr3:23087532-23089142 REVERSE LENGTH=416"
"Dm_00003480-RA","AT3G25580.1","| Symbols: no symbol available | no full name available | chr3:9292557-9294148 FORWARD LENGTH=210"
"Dm_00003487-RA","AT4G34260.1","| Symbols: FUC95A, AXY8 | ALTERED XYLOGLUCAN 8 | chr4:16398130-16401591 FORWARD LENGTH=843"
"Dm_00003862-RA","AT5G12010.1","| Symbols: no symbol available | no full name available | chr5:3877975-3879483 REVERSE LENGTH=502"
"Dm_00003855-RA","AT4G33050.2","| Symbols: AtIQM1, IQM1, EDA39 | IQ-motif protein 1, embryo sac development arrest 39 | chr4:15944604-15946736 REVERSE LENGTH=526"
"Dm_00003860-RA","AT2G19430.1","| Symbols: AtTHO6, THO6, DWA1 | DWD (DDB1-binding WD40 protein) hypersensitive to ABA 1 | chr2:8415217-8417740 FORWARD LENGTH=367"
"Dm_00003858-RA","AT2G19460.1","| Symbols: no symbol available | no full name available | chr2:8431581-8431931 FORWARD LENGTH=116"
"Dm_00004426-RA","AT5G57660.1","| Symbols: ATCOL5, COL5, BBX6 | B-box domain protein 6, CONSTANS-like 5 | chr5:23355573-23356729 FORWARD LENGTH=355"
"Dm_00004007-RA","AT3G16520.3","| Symbols: UGT88A1 | UDP-glucosyl transferase 88A1 | chr3:5619355-5620833 REVERSE LENGTH=462"
"Dm_00004006-RA","AT4G11220.1","| Symbols: BTI2, RTNLB2, RTN2 | reticulon 2, VIRB2-interacting protein 2, Reticulan like protein B2 | chr4:6838176-6839578 REVERSE LENGTH=271"
"Dm_00003868-RA","AT2G27470.1","| Symbols: NF-YB11 | ""nuclear factor Y, subunit B11"" | chr2:11745196-11746375 REVERSE LENGTH=275"
"Dm_00004018-RA","AT4G08950.1","| Symbols: EXO | EXORDIUM | chr4:5740378-5741322 FORWARD LENGTH=314"
"Dm_00003517-RA","AT4G21540.1","| Symbols: SPHK1 | sphingosine kinase 1 | chr4:11459609-11462356 FORWARD LENGTH=485"
"Dm_00003788-RA","AT5G20410.1","| Symbols: MGD2, ATMGD2 | monogalactosyldiacylglycerol synthase 2, ARABIDOPSIS THALIANA MONOGALACTOSYLDIACYLGLYCEROL SYNTHASE 2 | chr5:6896765-6898581 FORWARD LENGTH=468"
"Dm_00004067-RA","AT5G46240.1","| Symbols: AtKAT1, KAT1 | potassium channel in Arabidopsis thaliana 1 | chr5:18743652-18746561 REVERSE LENGTH=677"
"Dm_00004049-RA","AT4G18170.1","| Symbols: ATWRKY28, WRKY28 | WRKY DNA-binding protein 28 | chr4:10061508-10062691 FORWARD LENGTH=318"
"Dm_00004053-RA","AT1G29930.1","| Symbols: LHCB1.3, AB140, CAB140, CAB1 | LIGHT-HARVESTING CHLOROPHYLL A/B-PROTEIN 1.3, CHLOROPHYLL A/B PROTEIN 140, chlorophyll A/B binding protein 1 | chr1:10478071-10478874 FORWARD LENGTH=267"
"Dm_00004057-RA","AT2G13620.1","| Symbols: CHX15, ATCHX15 | cation/hydrogen exchanger 15, CATION/H+ EXCHANGER 15 | chr2:5678006-5680621 FORWARD LENGTH=821"
"Dm_00004066-RA","AT2G34510.1","| Symbols: AthB-1 |  | chr2:14544114-14546732 REVERSE LENGTH=401"
"Dm_00003955-RA","AT5G40250.1","| Symbols: ATL46 | Arabidopsis T####xicos en Levadura 46 | chr5:16086056-16087186 FORWARD LENGTH=376"
"Dm_00003382-RA","AT2G47770.1","| Symbols: ATTSPO, TSPO | TSPO(outer membrane tryptophan-rich sensory protein)-related | chr2:19568701-19569291 FORWARD LENGTH=196"
"Dm_00003378-RA","AT2G36880.2","| Symbols: MAT3 | methionine adenosyltransferase 3 | chr2:15479721-15480893 REVERSE LENGTH=390"
"Dm_00003384-RA","AT2G28200.1","| Symbols: no symbol available | no full name available | chr2:12024321-12025181 FORWARD LENGTH=286"
"Dm_00003379-RA","AT3G53220.1","| Symbols: no symbol available | no full name available | chr3:19722032-19722615 FORWARD LENGTH=126"
"Dm_00004245-RA","AT5G04960.1","| Symbols: PME46 | PECTIN METHYLESTERASE46 | chr5:1461985-1463809 FORWARD LENGTH=564"
"Dm_00003520-RA","AT3G53990.1","| Symbols: AtUSP, USP17 | Universal stress protein | chr3:19989658-19991019 REVERSE LENGTH=160"
"Dm_00004201-RA","AT1G01230.1","| Symbols: AtORM1, ORM1 | Orosomucoid-like 1 | chr1:97620-99046 FORWARD LENGTH=157"
"Dm_00004200-RA","AT1G22640.1","| Symbols: ATMYB3, MYB3 | ARABIDOPSIS THALIANA  MYB DOMAIN PROTEIN 3, myb domain protein 3 | chr1:8006289-8007219 FORWARD LENGTH=257"
"Dm_00003820-RA","AT5G10070.2","| Symbols: no symbol available | no full name available | chr5:3148684-3150324 REVERSE LENGTH=266"
"Dm_00003830-RA","AT4G12080.1","| Symbols: AHL1, ATAHL1 | AT-hook motif nuclear-localized protein 1 | chr4:7239466-7241246 FORWARD LENGTH=356"
"Dm_00003823-RA","AT2G45270.1","| Symbols: GCP1 | glycoprotease 1 | chr2:18666583-18669332 FORWARD LENGTH=480"
"Dm_00003733-RA","AT1G79915.1","| Symbols: no symbol available | no full name available | chr1:30057220-30058657 FORWARD LENGTH=312"
"Dm_00003554-RA","AT5G28646.2","| Symbols: WVD2 | WAVE-DAMPENED 2 | chr5:10675192-10676151 FORWARD LENGTH=202"
"Dm_00003545-RA","AT2G39840.1","| Symbols: TOPP4 | type one serine/threonine protein phosphatase 4 | chr2:16627430-16628789 FORWARD LENGTH=321"
"Dm_00003748-RA","AT1G07530.1","| Symbols: ATGRAS2, GRAS2, SCL14 | SCARECROW-like 14, ""GRAS (GAI, RGA, SCR) 2"", ""ARABIDOPSIS THALIANA GRAS (GAI, RGA, SCR) 2"" | chr1:2313828-2316137 REVERSE LENGTH=769"
"Dm_00003747-RA","AT1G07540.1","| Symbols: TRFL2 | TRF-like 2 | chr1:2318433-2321048 REVERSE LENGTH=630"
"Dm_00003742-RA","AT2G39700.1","| Symbols: ATEXPA4, XPA4, ATEXP4, EXPA4, ATHEXP ALPHA 1.6 | expansin A4 | chr2:16544246-16545434 REVERSE LENGTH=257"
"Dm_00003743-RA","AT2G29050.1","| Symbols: ATRBL1, RBL1 | RHOMBOID-like 1 | chr2:12478245-12480121 FORWARD LENGTH=389"
"Dm_00003749-RA","AT5G59480.5","| Symbols: no symbol available | no full name available | chr5:23979619-23981156 REVERSE LENGTH=282"
"Dm_00003806-RA","AT2G22360.1","| Symbols: DJA6 | DNA J protein A6 | chr2:9498162-9500459 FORWARD LENGTH=442"
"Dm_00004153-RA","AT5G25480.1","| Symbols: DNMT2, AtDNMT2, TRDMT1 | DNA methyltransferase-2, DNA METHYLTRANSFERASE 2 | chr5:8870069-8872199 REVERSE LENGTH=383"
"Dm_00003377-RA","AT4G38400.1","| Symbols: ATEXPL2, ATEXLA2, ATHEXP BETA 2.2, EXPL2, EXLA2 | EXPANSIN L2, expansin-like A2 | chr4:17978675-17979665 REVERSE LENGTH=265"
"Dm_00003375-RA","AT1G29500.1","| Symbols: SAUR66 | SMALL AUXIN UPREGULATED RNA 66 | chr1:10321290-10321697 FORWARD LENGTH=135"
"Dm_00003376-RA","AT2G46210.1","| Symbols: AtSLD2, SLD2 | sphingoid LCB desaturase 2 | chr2:18977542-18978891 FORWARD LENGTH=449"
"Dm_00004101-RA","AT4G08500.1","| Symbols: MEKK1, ARAKIN, ATMEKK1, MAPKKK8 | MAPK/ERK kinase kinase 1 | chr4:5404272-5407062 REVERSE LENGTH=608"
"Dm_00004102-RA","AT3G60820.3","| Symbols: PBF1 |  | chr3:22472038-22473809 REVERSE LENGTH=223"
"Dm_00004116-RA","AT1G21680.1","| Symbols: no symbol available | no full name available | chr1:7613028-7615148 FORWARD LENGTH=706"
"Dm_00004481-RA","AT2G30200.1","| Symbols: EMB3147, MCAT, MCAMT | EMBRYO DEFECTIVE 3147, malonyl CoA-ACP malonyltransferase | chr2:12883162-12885482 REVERSE LENGTH=393"
"Dm_00004480-RA","AT2G26770.3","| Symbols: SCAB1 | stomatal closure-related actin binding protein 1 | chr2:11404257-11407743 REVERSE LENGTH=496"
"Dm_00003647-RA","AT5G45960.1","| Symbols: no symbol available | no full name available | chr5:18637174-18640319 REVERSE LENGTH=375"
"Dm_00004078-RA","AT1G21340.1","| Symbols: no symbol available | no full name available | chr1:7476087-7476869 FORWARD LENGTH=260"
"Dm_00004348-RA","AT5G66770.1","| Symbols: no symbol available | no full name available | chr5:26660723-26662477 FORWARD LENGTH=584"
"Dm_00004025-RA","AT1G10120.2","| Symbols: CIB4 | CRY2-interacting bHLH 4 | chr1:3304228-3305984 REVERSE LENGTH=366"
"Dm_00004026-RA","AT4G07960.2","| Symbols: ATCSLC12, CSLC12 | CELLULOSE-SYNTHASE LIKE C12, Cellulose-synthase-like C12 | chr4:4802628-4805114 REVERSE LENGTH=699"
"Dm_00004027-RA","AT3G30390.3","| Symbols: no symbol available | no full name available | chr3:11977112-11978827 REVERSE LENGTH=460"
"Dm_00004022-RA","AT2G22840.1","| Symbols: AtGRF1, GRF1 | growth-regulating factor 1 | chr2:9728841-9731141 FORWARD LENGTH=530"
"Dm_00004033-RA","AT1G10020.1","| Symbols: no symbol available | no full name available | chr1:3269939-3271732 REVERSE LENGTH=461"
"Dm_00004120-RA","AT4G26640.2","| Symbols: AtWRKY20, WRKY20 |  | chr4:13437298-13440693 REVERSE LENGTH=557"
