,target_id,AT_gene_id,Symbol,Description,Position
731,Dm_00001363-RA,AT1G27461.1," Symbols: AITRL, DRG ", DROUGHT RESPONSE GENE , chr1:9537948-9539012 REVERSE LENGTH=354
732,Dm_00013703-RA,AT1G79250.4, Symbols: AGC1.7 , AGC kinase 1.7 , chr1:29810336-29812186 REVERSE LENGTH=555
733,Dm_00012014-RA,AT3G09830.3," Symbols: PCRK1, PBL39 "," PATTERN-TRIGGERED IMMUNITY (PTI) COMPROMISED RECEPTOR-LIKE CYTOPLASMIC KINASE 1, PBS1-Like 39 ", chr3:3017199-3018696 FORWARD LENGTH=418
734,Dm_00001791-RA,AT2G36310.1," Symbols: URH1, NSH1 "," uridine-ribohydrolase 1, nucleoside hydrolase 1 ", chr2:15224692-15226633 REVERSE LENGTH=336
735,Dm_00002641-RA,AT4G37020.1, Symbols: no symbol available , no full name available , chr4:17445778-17447135 FORWARD LENGTH=212
736,Dm_00020679-RA,AT3G12090.1, Symbols: TET6 , tetraspanin6 , chr3:3852326-3853714 REVERSE LENGTH=282
737,Dm_00000182-RA,AT4G00820.1, Symbols: iqd17 , IQ-domain 17 , chr4:349300-351307 FORWARD LENGTH=534
738,Dm_00012219-RA,AT1G44000.1, Symbols: SGRL , STAY-GREEN LIKE , chr1:16708201-16709521 REVERSE LENGTH=260
739,Dm_00001790-RA,AT3G52790.1, Symbols: no symbol available , no full name available , chr3:19566004-19566333 REVERSE LENGTH=109
740,Dm_00000538-RA,AT5G27140.2, Symbols: no symbol available , no full name available , chr5:9548542-9550374 FORWARD LENGTH=450
741,Dm_00001202-RA,AT3G07340.2, Symbols: CIB3 , CRY2-interacting bHLH 3 , chr3:2341432-2343288 REVERSE LENGTH=437
742,Dm_00002478-RA,AT5G39890.1," Symbols: PCO2, HUP43 "," plant cysteine oxidase 2, HYPOXIA  RESPONSE UNKNOWN PROTEIN  43 ", chr5:15974543-15976013 FORWARD LENGTH=276
743,Dm_00003695-RA,AT1G04090.1, Symbols: no symbol available , no full name available , chr1:1057225-1059247 FORWARD LENGTH=572
744,Dm_00007877-RA,AT3G12630.1, Symbols: SAP5 , stress associated protein 5 , chr3:4012707-4013189 FORWARD LENGTH=160
745,Dm_00007976-RA,AT1G13980.2," Symbols: MIZ2, VAN7, EMB30, 112A-2A, GNOM, GN "," MIZU-KUSSEL2, VASCULAR NETWORK 7, GNOM, EMBRYO DEFECTIVE 30 ", chr1:4789587-4794397 FORWARD LENGTH=1451
746,Dm_00008140-RA,AT4G18010.1," Symbols: AT5PTASE2, IP5PII, 5PTASE2 "," ""INOSITOL(1,4,5)P3 5-PHOSPHATASE II"", myo-inositol polyphosphate 5-phosphatase 2 ", chr4:9991194-9994099 REVERSE LENGTH=646
747,Dm_00009515-RA,AT3G15990.1," Symbols: SULTR3;4, SPDT "," sulfate transporter 3;4, SULTR-like P Distribution Transporter ", chr3:5427081-5430679 FORWARD LENGTH=653
748,Dm_00019621-RA,AT4G19120.2, Symbols: ERD3 , early-responsive to dehydration 3 , chr4:10460665-10463034 REVERSE LENGTH=600
749,Dm_00020468-RA,AT1G21780.2, Symbols: no symbol available , no full name available , chr1:7652476-7653866 FORWARD LENGTH=326
750,Dm_00001864-RA,AT4G34240.4," Symbols: ALDH3I1, ALDH3 "," aldehyde dehydrogenase 3I1, aldehyde dehydrogenase 3 ", chr4:16390099-16392633 FORWARD LENGTH=535
751,Dm_00020195-RA,AT3G57150.1," Symbols: NAP57, AtCBF5, CBF5, AtNAP57 ", homologue of NAP57 , chr3:21154255-21155952 REVERSE LENGTH=565
752,Dm_00011799-RA,AT4G21440.1," Symbols: ATM4, ATMYB102, MYB102 "," MYB-like 102, A. THALIANA MYB 4 ", chr4:11418425-11419652 REVERSE LENGTH=350
753,Dm_00012267-RA,NA,,,
754,Dm_00012435-RA,AT3G26040.1, Symbols: no symbol available , no full name available , chr3:9519741-9521069 FORWARD LENGTH=442
755,Dm_00012578-RA,AT1G68660.1," Symbols: AtClpS1, ClpS1 ", caseinolytic protease S 1 , chr1:25778058-25779083 REVERSE LENGTH=159
756,Dm_00013634-RA,AT3G47950.2," Symbols: AHA4, HA4 ", H(+)-ATPase 4 , chr3:17693015-17697801 FORWARD LENGTH=960
757,Dm_00015414-RA,AT1G64500.1, Symbols: THRUMIN1 ,  , chr1:23953270-23954376 FORWARD LENGTH=368
758,Dm_00003367-RA,AT2G23450.2, Symbols: no symbol available , no full name available , chr2:9988926-9991244 REVERSE LENGTH=708
759,Dm_00018435-RA,AT5G62440.1," Symbols: DOM1, EMB514 ",  , chr5:25072620-25073917 REVERSE LENGTH=202
760,Dm_00003616-RA,AT2G26670.1," Symbols: ATHO1, HY1, HY6, HO1, GUN2, TED4 "," REVERSAL OF THE DET PHENOTYPE 4, ARABIDOPSIS THALIANA HEME OXYGENASE 1, HEME OXYGENASE 1, GENOMES UNCOUPLED 2, HEME OXYGENASE 6 ", chr2:11341816-11343394 FORWARD LENGTH=282
761,Dm_00021059-RA,AT2G26670.1," Symbols: ATHO1, HY1, HY6, HO1, GUN2, TED4 "," REVERSAL OF THE DET PHENOTYPE 4, ARABIDOPSIS THALIANA HEME OXYGENASE 1, HEME OXYGENASE 1, GENOMES UNCOUPLED 2, HEME OXYGENASE 6 ", chr2:11341816-11343394 FORWARD LENGTH=282
762,Dm_00015598-RA,NA,,,
763,Dm_00000349-RA,NA,,,
764,Dm_00010104-RA,NA,,,
765,Dm_00009946-RA,AT1G55090.1, Symbols: no symbol available , no full name available , chr1:20554857-20558188 FORWARD LENGTH=725
766,Dm_00020688-RA,AT2G30900.2, Symbols: TBL43 , TRICHOME BIREFRINGENCE-LIKE 43 , chr2:13150481-13152157 FORWARD LENGTH=274
767,Dm_00007041-RA,AT4G30210.3," Symbols: AR2, ATR2 ", P450 reductase 2 , chr4:14796711-14800578 FORWARD LENGTH=774
768,Dm_00008207-RA,AT1G64880.1, Symbols: no symbol available , no full name available , chr1:24105713-24108780 FORWARD LENGTH=515
769,Dm_00009137-RA,AT5G36890.1, Symbols: BGLU42 , beta glucosidase 42 , chr5:14542164-14546090 REVERSE LENGTH=490
770,Dm_00010020-RA,AT3G25230.1," Symbols: FKBP62, ROF1, ATFKBP62 "," rotamase FKBP 1, FK506 BINDING PROTEIN 62 ", chr3:9188257-9191137 FORWARD LENGTH=551
771,Dm_00003520-RA,AT3G53990.1," Symbols: AtUSP, USP17 ", Universal stress protein , chr3:19989658-19991019 REVERSE LENGTH=160
772,Dm_00006983-RA,AT4G38650.1, Symbols: no symbol available , no full name available , chr4:18063377-18065769 FORWARD LENGTH=562
773,Dm_00008055-RA,NA,,,
774,Dm_00011333-RA,AT5G45275.1, Symbols: no symbol available , no full name available , chr5:18334476-18337240 REVERSE LENGTH=570
775,Dm_00004172-RA,AT1G32810.2, Symbols: no symbol available , no full name available , chr1:11881810-11885843 FORWARD LENGTH=1068
776,Dm_00018762-RA,AT3G47800.1, Symbols: no symbol available , no full name available , chr3:17634971-17636998 FORWARD LENGTH=358
777,Dm_00013407-RA,AT5G37790.1, Symbols: no symbol available , no full name available , chr5:15008433-15011025 REVERSE LENGTH=552
778,Dm_00004345-RA,AT2G44860.2, Symbols: RPL24C , Ribosomal protein L24C , chr2:18501034-18502128 REVERSE LENGTH=159
779,Dm_00013234-RA,AT5G26667.4, Symbols: PYR6 ,  , chr5:9276659-9278091 FORWARD LENGTH=202
780,Dm_00019309-RA,AT5G43700.1," Symbols: IAA4, ATAUX2-11 "," indole-3-acetic acid inducible 4, AUXIN INDUCIBLE 2-11 ", chr5:17550465-17551206 FORWARD LENGTH=186
781,Dm_00005200-RA,AT5G54940.3, Symbols: no symbol available , no full name available , chr5:22308420-22308758 REVERSE LENGTH=112
782,Dm_00019780-RA,AT3G11830.1, Symbols: CCT7 , Chaperonin containing T-complex polypeptide-1 subunit 7 , chr3:3732734-3736156 FORWARD LENGTH=557
783,Dm_00014753-RA,AT5G17380.1, Symbols: no symbol available , no full name available , chr5:5724920-5726720 REVERSE LENGTH=572
784,Dm_00014609-RA,AT2G18260.2," Symbols: SYP112, ATSYP112 ", syntaxin of plants 112 , chr2:7942275-7943192 FORWARD LENGTH=305
785,Dm_00017447-RA,AT2G40070.1, Symbols: BPP1 , Basic Proline-rich Protein 1 , chr2:16728378-16731160 REVERSE LENGTH=607
786,Dm_00000137-RA,AT5G42250.1, Symbols: no symbol available , no full name available , chr5:16894087-16897450 FORWARD LENGTH=390
787,Dm_00002001-RA,AT1G69600.1," Symbols: ATHB29, ZFHD1, ZHD11 "," zinc finger homeodomain  1, ZINC FINGER HOMEODOMAIN 11, ARABIDOPSIS THALIANA HOMEOBOX PROTEIN 29 ", chr1:26182470-26183198 FORWARD LENGTH=242
788,Dm_00005331-RA,AT5G67220.1, Symbols: no symbol available , no full name available , chr5:26820276-26821926 REVERSE LENGTH=423
789,Dm_00012970-RA,AT5G62740.1," Symbols: AtHIR4, HIR4, HIR1, ATHIR1 "," hypersensitive induced reaction 4, HYPERSENSITIVE-INDUCED RESPONSE PROTEIN 1 ", chr5:25201320-25202535 FORWARD LENGTH=286
790,Dm_00009412-RA,NA,,,
791,Dm_00001519-RA,AT3G07660.1, Symbols: no symbol available , no full name available , chr3:2445275-2450372 REVERSE LENGTH=841
792,Dm_00004972-RA,NA,,,
793,Dm_00018461-RA,AT1G26850.2, Symbols: no symbol available , no full name available , chr1:9301146-9303432 REVERSE LENGTH=616
794,Dm_00015730-RA,AT3G45300.1," Symbols: IVD, IVDH, ATIVD "," ISOVALERYL-COA-DEHYDROGENASE, isovaleryl-CoA-dehydrogenase ", chr3:16621659-16624848 REVERSE LENGTH=409
795,Dm_00003395-RA,AT1G45688.1, Symbols: CC1 , companion of cellulose synthase 1 , chr1:17191502-17192870 FORWARD LENGTH=342
796,Dm_00004721-RA,AT3G04500.1, Symbols: no symbol available , no full name available , chr3:1212065-1213795 REVERSE LENGTH=245
797,Dm_00006201-RA,AT3G20770.1," Symbols: AtEIN3, EIN3 ", ETHYLENE-INSENSITIVE3 , chr3:7260702-7262588 REVERSE LENGTH=628
798,Dm_00004656-RA,AT2G26510.1," Symbols: NAT3, PDE135 "," pigment defective embryo 135, nucleobase ascorbate transporter 3 ", chr2:11274118-11277464 FORWARD LENGTH=551
799,Dm_00003781-RA,AT5G20380.1, Symbols: PHT4;5 , phosphate transporter 4;5 , chr5:6887936-6892358 REVERSE LENGTH=517
800,Dm_00001627-RA,AT3G62630.1, Symbols: no symbol available , no full name available , chr3:23163937-23165079 REVERSE LENGTH=380
801,Dm_00016802-RA,AT5G08570.3, Symbols: no symbol available , no full name available , chr5:2778433-2780300 FORWARD LENGTH=510
802,Dm_00001679-RA,AT5G61520.1, Symbols: no symbol available , no full name available , chr5:24739358-24741175 REVERSE LENGTH=514
803,Dm_00011296-RA,AT3G01510.1, Symbols: LSF1 , like SEX4 1 , chr3:198855-201682 REVERSE LENGTH=591
804,Dm_00021068-RA,AT1G63800.1, Symbols: UBC5 , ubiquitin-conjugating enzyme 5 , chr1:23667888-23669003 REVERSE LENGTH=185
805,Dm_00015584-RA,AT3G20000.1, Symbols: TOM40 , translocase of the outer mitochondrial membrane 40 , chr3:6967685-6970247 FORWARD LENGTH=309
806,Dm_00013069-RA,AT5G13930.1," Symbols: ATCHS, CHS, TT4 "," TRANSPARENT TESTA 4, CHALCONE SYNTHASE ", chr5:4488762-4490035 FORWARD LENGTH=395
807,Dm_00016295-RA,NA,,,
808,Dm_00002785-RA,NA,,,
809,Dm_00010471-RA,AT5G61030.2," Symbols: GR-RBP3, RBGA7, ORRM3 "," glycine-rich RNA-binding protein 3, RNA-binding glycine-rich protein A7 ", chr5:24560870-24562152 FORWARD LENGTH=309
810,Dm_00012266-RA,AT4G29820.1," Symbols: CFIM-25, ATCFIM-25 "," homolog of CFIM-25, ARABIDOPSIS THALIANA HOMOLOG OF CFIM-25 ", chr4:14596047-14597317 REVERSE LENGTH=222
811,Dm_00014752-RA,AT1G12950.1," Symbols: AtDTX31, RHS2 ", ROOT HAIR SPECIFIC 2 , chr1:4419849-4422462 FORWARD LENGTH=522
812,Dm_00020739-RA,AT1G17520.4, Symbols: no symbol available , no full name available , chr1:6024959-6027224 REVERSE LENGTH=290
813,Dm_00019708-RA,AT1G52855.1, Symbols: no symbol available , no full name available , chr1:19683137-19683343 REVERSE LENGTH=68
814,Dm_00008535-RA,AT5G24690.1, Symbols: no symbol available , no full name available , chr5:8455783-8458513 REVERSE LENGTH=521
815,Dm_00013854-RA,AT1G22860.1," Symbols: VPS3, MTV10 "," vacuolar protein sorting 3, modified transport to the vacuole 10 ", chr1:8083400-8088867 FORWARD LENGTH=984
816,Dm_00001015-RA,AT4G28088.1, Symbols: no symbol available , no full name available , chr4:13961244-13961560 REVERSE LENGTH=77
817,Dm_00002216-RA,AT3G17640.1, Symbols: no symbol available , no full name available , chr3:6032393-6033583 FORWARD LENGTH=396
818,Dm_00006824-RA,AT1G24120.1, Symbols: ARL1 , ARG1-like 1 , chr1:8529283-8531946 REVERSE LENGTH=436
819,Dm_00012778-RA,AT2G37110.1, Symbols: no symbol available , no full name available , chr2:15592689-15593726 FORWARD LENGTH=242
820,Dm_00015692-RA,AT3G49080.1, Symbols: RPS9M , Ribosomal Protein S9 M , chr3:18194500-18196657 REVERSE LENGTH=430
821,Dm_00018809-RA,AT5G05600.2," Symbols: JAO2, JOX2 "," JASMONATE-INDUCED OXYGENASE2, Jasmonic Acid Oxidase 2 ", chr5:1672266-1673447 FORWARD LENGTH=291
822,Dm_00005483-RA,AT4G00300.1, Symbols: no symbol available , no full name available , chr4:128690-130126 FORWARD LENGTH=478
823,Dm_00005227-RA,AT3G03190.1," Symbols: GSTF11, ATGSTF6, ATGSTF11 "," ARABIDOPSIS GLUTATHIONE-S-TRANSFERASE 6, glutathione S-transferase F11 ", chr3:735071-735877 FORWARD LENGTH=214
824,Dm_00012995-RA,AT1G80410.1," Symbols: OMA, EMB2753, NAA15, MUSE6 "," ""mutant,snc1-enhancing 6"", EMBRYO DEFECTIVE 2753, OMISHA, NAA15 ", chr1:30227963-30234832 REVERSE LENGTH=897
825,Dm_00003639-RA,AT1G08750.3," Symbols: GPI8, ATGPI8 ",  , chr1:2801283-2804392 FORWARD LENGTH=388
826,Dm_00007891-RA,AT2G36680.1, Symbols: no symbol available , no full name available , chr2:15368980-15370726 REVERSE LENGTH=218
827,Dm_00017287-RA,AT5G23250.1, Symbols: no symbol available , no full name available , chr5:7830460-7832491 FORWARD LENGTH=341
828,Dm_00021115-RA,AT2G01170.1," Symbols: AtGABP, GABP, BAT1 "," GABA permease, bidirectional amino acid transporter 1 ", chr2:102364-104462 REVERSE LENGTH=516
829,Dm_00001261-RA,AT1G42430.1, Symbols: ESV1 , EARLY STARVATION 1 , chr1:15891512-15894322 FORWARD LENGTH=426
830,Dm_00012815-RA,AT2G31240.1, Symbols: no symbol available , no full name available , chr2:13317570-13319518 REVERSE LENGTH=617
831,Dm_00002352-RA,AT1G27700.1, Symbols: no symbol available , no full name available , chr1:9640394-9641752 REVERSE LENGTH=297
832,Dm_00005067-RA,AT4G22590.1, Symbols: TPPG , trehalose-6-phosphate phosphatase G , chr4:11893707-11895371 REVERSE LENGTH=377
833,Dm_00012947-RA,AT1G06570.1," Symbols: HPPD, PDS1, HPD "," 4-hydroxyphenylpyruvate dioxygenase, phytoene desaturation 1 ", chr1:2012015-2013459 REVERSE LENGTH=445
834,Dm_00013850-RA,AT2G25430.1," Symbols: AtECA4, PICALM4a ", Epsin-like clathrin adaptor , chr2:10822716-10824677 FORWARD LENGTH=653
835,Dm_00018575-RA,NA,,,
836,Dm_00002711-RA,AT1G72160.1, Symbols: PATL3 ,  , chr1:27153823-27155609 REVERSE LENGTH=490
837,Dm_00016164-RA,AT1G15440.1," Symbols: PWP2, ATPWP2 "," periodic tryptophan protein 2, PERIODIC TRYPTOPHAN PROTEIN 2 ", chr1:5306159-5309460 REVERSE LENGTH=900
838,Dm_00012692-RA,AT5G13700.1," Symbols: ATPAO1, PAO1, APAO ", polyamine oxidase 1 , chr5:4420222-4422974 REVERSE LENGTH=472
839,Dm_00002504-RA,AT3G15810.1, Symbols: no symbol available , no full name available , chr3:5348054-5349178 REVERSE LENGTH=220
840,Dm_00008107-RA,NA,,,
841,Dm_00006565-RA,NA,,,
842,Dm_00001296-RA,AT5G14800.1," Symbols: P5CR, AT-P5C1, AT-P5R, EMB2772 "," EMBRYO DEFECTIVE 2772, pyrroline-5- carboxylate (P5C) reductase, PYRROLINE-5- CARBOXYLATE (P5C) REDUCTASE ", chr5:4786190-4787618 REVERSE LENGTH=276
843,Dm_00002987-RA,AT3G16500.1," Symbols: PAP1, IAA26 "," indole-3-acetic acid inducible 26, phytochrome-associated protein 1 ", chr3:5612801-5614208 REVERSE LENGTH=269
844,Dm_00002377-RA,AT4G24240.1," Symbols: WRKY7, ATWRKY7 ", WRKY DNA-binding protein 7 , chr4:12571930-12573446 FORWARD LENGTH=353
845,Dm_00020382-RA,AT5G14520.1, Symbols: PES , PESCADILLO , chr5:4680789-4684330 REVERSE LENGTH=590
846,Dm_00012582-RA,AT3G10840.4, Symbols: no symbol available , no full name available , chr3:3391207-3392786 REVERSE LENGTH=391
847,Dm_00006445-RA,AT1G61800.2," Symbols: ATGPT2, GPT2 "," ARABIDOPSIS GLUCOSE-6-PHOSPHATE/PHOSPHATE TRANSLOCATOR 2, glucose-6-phosphate/phosphate translocator 2 ", chr1:22824527-22826405 FORWARD LENGTH=410
848,Dm_00011299-RA,AT1G43710.1," Symbols: EMB1075, ATSDC1, SDC1 "," Arabidopsis thaliana serine decarboxylase 1, serine decarboxylase 1, embryo defective 1075 ", chr1:16486534-16488298 REVERSE LENGTH=482
849,Dm_00003429-RA,AT5G04200.1," Symbols: MCP2f, AtMCP2f, AtMC9, MC9 "," metacaspase 2f, metacaspase 9 ", chr5:1153893-1154870 FORWARD LENGTH=325
850,Dm_00013880-RA,AT1G61380.1," Symbols: LORE, SD1-29 "," S-domain-1 29, ipooligosaccharide-specific reduced elicitation ", chr1:22646277-22649401 REVERSE LENGTH=805
851,Dm_00012949-RA,AT4G32250.3, Symbols: KOC1 , Kinase of the Outer Chloroplast membrane 1 , chr4:15570285-15572528 REVERSE LENGTH=611
852,Dm_00011928-RA,AT1G07120.1, Symbols: IPGAL1 , IPGA1-LIKE1 , chr1:2184874-2186580 REVERSE LENGTH=392
853,Dm_00004277-RA,AT5G55300.1," Symbols: MGO1, TOP1ALPHA, TOP1, FAS5 "," MGOUN 1, TOPOISOMERASE 1, DNA topoisomerase I alpha, FASCIATA5 ", chr5:22424837-22429045 REVERSE LENGTH=916
854,Dm_00005742-RA,AT1G03080.3, Symbols: NET1D , Networked 1D , chr1:731794-737332 REVERSE LENGTH=1733
855,Dm_00008810-RA,AT1G07570.5," Symbols: APK1A, APK1, PBL9 ", PBS1-Like 9 , chr1:2331369-2333210 REVERSE LENGTH=410
856,Dm_00009274-RA,AT3G46210.7, Symbols: no symbol available , no full name available , chr3:16976960-16978489 REVERSE LENGTH=239
857,Dm_00011818-RA,AT2G25620.2," Symbols: DBP1, AtDBP1 ", DNA-binding protein phosphatase 1 , chr2:10903154-10904978 REVERSE LENGTH=392
858,Dm_00014707-RA,AT1G52245.1, Symbols: no symbol available , no full name available , chr1:19458844-19459235 REVERSE LENGTH=94
859,Dm_00018184-RA,AT4G23990.1," Symbols: ATCSLG3, CSLG3 "," cellulose synthase like G3, ARABIDOPSIS THALIANA CELLULOSE SYNTHASE-LIKE G3 ", chr4:12456491-12460498 FORWARD LENGTH=751
860,Dm_00000544-RA,AT3G05030.4," Symbols: NHX2, ATNHX2 ", sodium hydrogen exchanger 2 , chr3:1393456-1396784 REVERSE LENGTH=546
861,Dm_00017721-RA,AT2G40280.1, Symbols: no symbol available , no full name available , chr2:16825707-16828300 REVERSE LENGTH=589
862,Dm_00009533-RA,AT5G66350.1, Symbols: SHI , SHORT INTERNODES , chr5:26504714-26506143 REVERSE LENGTH=331
863,Dm_00000239-RA,AT1G64970.1," Symbols: TMT1, G-TMT, VTE4 "," gamma-tocopherol methyltransferase, VITAMIN E DEFICIENT 4 ", chr1:24134337-24135993 REVERSE LENGTH=348
864,Dm_00013818-RA,AT5G09840.1, Symbols: MNU2 , Mitochondrial Nuclease2 , chr5:3059027-3061970 FORWARD LENGTH=924
865,Dm_00002002-RA,AT5G39785.5, Symbols: no symbol available , no full name available , chr5:15929257-15932215 FORWARD LENGTH=606
866,Dm_00005444-RA,AT3G15470.1, Symbols: no symbol available , no full name available , chr3:5216630-5219868 REVERSE LENGTH=883
867,Dm_00013133-RA,AT5G06860.1," Symbols: PGIP1, ATPGIP1 "," polygalacturonase inhibiting protein 1, POLYGALACTURONASE INHIBITING PROTEIN 1 ", chr5:2132373-2133434 FORWARD LENGTH=330
868,Dm_00016367-RA,AT4G33110.2, Symbols: no symbol available , no full name available , chr4:15972497-15974531 REVERSE LENGTH=355
869,Dm_00002185-RA,AT3G29180.3, Symbols: no symbol available , no full name available , chr3:11149073-11151322 FORWARD LENGTH=513
870,Dm_00010629-RA,AT3G28630.2, Symbols: CROLIN1 , CROLIN 1 , chr3:10729065-10730564 FORWARD LENGTH=321
871,Dm_00003928-RA,AT1G22340.1," Symbols: AtUGT85A7, UGT85A7 ", UDP-glucosyl transferase 85A7 , chr1:7890464-7892090 REVERSE LENGTH=487
872,Dm_00005967-RA,AT1G69870.1," Symbols: NRT1.7, AtNPF2.13, NPF2.13 "," nitrate transporter 1.7, NRT1/ PTR family 2.13 ", chr1:26316208-26320097 FORWARD LENGTH=620
873,Dm_00020476-RA,AT1G10270.1, Symbols: GRP23 ," glycine-rich protein 23, glutamine-rich protein 23 ", chr1:3363535-3366276 FORWARD LENGTH=913
874,Dm_00000976-RA,AT5G63540.1," Symbols: BLAP75, ATRMI1, RMI1 ", RECQ MEDIATED INSTABILITY 1 , chr5:25441033-25444373 REVERSE LENGTH=644
875,Dm_00003092-RA,AT3G09630.1, Symbols: SAC56 , Suppressor of Acaulis 56 , chr3:2953813-2955444 FORWARD LENGTH=406
876,Dm_00021013-RA,AT1G10120.2, Symbols: CIB4 , CRY2-interacting bHLH 4 , chr1:3304228-3305984 REVERSE LENGTH=366
877,Dm_00001780-RA,AT2G36460.1, Symbols: FBA6 , fructose-bisphosphate aldolase 6 , chr2:15296929-15298387 REVERSE LENGTH=358
878,Dm_00002634-RA,AT4G19380.2, Symbols: no symbol available , no full name available , chr4:10568427-10572414 REVERSE LENGTH=768
879,Dm_00004986-RA,AT4G04970.1," Symbols: GSL01, ATGSL01, ATGSL1, GSL1 "," GLUCAN SYNTHASE LIKE 1, GLUCAN SYNTHASE LIKE-1, glucan synthase-like 1 ", chr4:2537039-2542434 FORWARD LENGTH=1768
880,Dm_00005910-RA,AT2G40460.1, Symbols: no symbol available , no full name available , chr2:16897123-16901171 FORWARD LENGTH=583
881,Dm_00017058-RA,AT5G13200.1, Symbols: GER5 , GEm-Related 5 , chr5:4207081-4208079 FORWARD LENGTH=272
