gene_ID,module,ATgene_ID,TopBLASTHit_Symbol,TopBLASTHit_Name,TopBLASTHit_Position
Dm_00008729-RA,2,AT5G54730.1," Symbols: ATATG18F, G18F, ATG18F "," ARABIDOPSIS THALIANA HOMOLOG OF YEAST AUTOPHAGY 18 (ATG18) F, homolog of yeast autophagy 18 (ATG18) F ", chr5:22233977-22236804 REVERSE LENGTH=763
Dm_00003833-RA,2,AT1G48050.1," Symbols: KU80, ATKU80 ", ARABIDOPSIS THALIANA KU80 HOMOLOG , chr1:17723498-17726859 FORWARD LENGTH=680
Dm_00008956-RA,2,AT5G54280.2," Symbols: ATM4, ATMYOS1, ATM2 "," ARABIDOPSIS THALIANA MYOSIN 1, myosin 2, ARABIDOPSIS THALIANA MYOSIN 4 ", chr5:22039606-22045592 REVERSE LENGTH=1220
Dm_00001417-RA,2,AT4G24690.1," Symbols: NBR1, AtNBR1 "," Arabidopsis thaliana next to BRCA1 gene 1, next to BRCA1 gene 1 ", chr4:12741191-12744202 FORWARD LENGTH=704
Dm_00001418-RA,2,AT4G24690.1," Symbols: NBR1, AtNBR1 "," Arabidopsis thaliana next to BRCA1 gene 1, next to BRCA1 gene 1 ", chr4:12741191-12744202 FORWARD LENGTH=704
Dm_00002881-RA,2,AT4G24690.1," Symbols: NBR1, AtNBR1 "," Arabidopsis thaliana next to BRCA1 gene 1, next to BRCA1 gene 1 ", chr4:12741191-12744202 FORWARD LENGTH=704
Dm_00019957-RA,2,AT4G38770.1," Symbols: PRP4, ATPRP4 "," ARABIDOPSIS THALIANA PROLINE-RICH PROTEIN 4, proline-rich protein 4 ", chr4:18097009-18098448 REVERSE LENGTH=448
Dm_00000811-RA,2,AT5G06140.1," Symbols: SNX1, ATSNX1 "," ARABIDOPSIS THALIANA SORTING NEXIN 1, sorting nexin 1 ", chr5:1856212-1858752 REVERSE LENGTH=402
Dm_00008933-RA,2,AT3G59770.1," Symbols: AtSAC9, MUR11, SAC9 "," ARABIDOPSIS THALIANA SUPPRESSOR OF ACTIN 9, SUPPRESSOR OF ACTIN 9, MURUS 11 ", chr3:22079281-22085674 REVERSE LENGTH=1630
Dm_00008935-RA,2,AT3G59770.2," Symbols: AtSAC9, MUR11, SAC9 "," ARABIDOPSIS THALIANA SUPPRESSOR OF ACTIN 9, SUPPRESSOR OF ACTIN 9, MURUS 11 ", chr3:22079281-22084785 REVERSE LENGTH=1405
Dm_00011227-RA,2,AT1G06950.1," Symbols: ATTIC110, TIC110 "," ARABIDOPSIS THALIANA TRANSLOCON AT THE INNER ENVELOPE MEMBRANE OF CHLOROPLASTS 110, translocon at the inner envelope membrane of chloroplasts 110 ", chr1:2130303-2135563 REVERSE LENGTH=1016
Dm_00009310-RA,2,AT5G09420.1," Symbols: ATTOC64-V, AtmtOM64, MTOM64, OM64, TOC64-V "," ARABIDOPSIS THALIANA TRANSLOCON AT THE OUTER MEMBRANE OF CHLOROPLASTS 64-V, outer membrane 64, translocon at the outer membrane of chloroplasts 64-V ", chr5:2928316-2931750 FORWARD LENGTH=603
Dm_00011655-RA,2,AT1G12840.1," Symbols: DET3, ATVHA-C "," ARABIDOPSIS THALIANA VACUOLAR ATP SYNTHASE SUBUNIT C, DE-ETIOLATED 3 ", chr1:4375584-4378220 FORWARD LENGTH=375
Dm_00005529-RA,2,AT3G19770.1," Symbols: VPS9, ATVPS9A, VPS9A ", ARABIDOPSIS THALIANA VACUOLAR PROTEIN SORTING 9A , chr3:6866916-6869114 FORWARD LENGTH=520
Dm_00005830-RA,2,AT1G50500.4," Symbols: HIT1, VPS53, ATVPS53 "," ARABIDOPSIS THALIANA VPS53 HOMOLOG, HEAT-INTOLERANT 1 ", chr1:18708217-18715597 REVERSE LENGTH=824
Dm_00000459-RA,2,AT5G53430.1," Symbols: SDG29, SET29, ATX5 "," Arabidopsis TRITHORAX 5, SET domain group 29 ", chr5:21677623-21683166 FORWARD LENGTH=1043
Dm_00015447-RA,2,AT1G08680.5," Symbols: AGD14, ZIGA4 "," ARF-GAP domain 14, ARF GAP-like zinc finger-containing protein ZIGA4 ", chr1:2762820-2767421 FORWARD LENGTH=580
Dm_00011756-RA,2,AT4G17890.1, Symbols: AGD8 , ARF-GAP domain 8 , chr4:9937121-9939146 FORWARD LENGTH=413
Dm_00013219-RA,2,AT4G17890.2, Symbols: AGD8 , ARF-GAP domain 8 , chr4:9937121-9938988 FORWARD LENGTH=384
Dm_00007301-RA,2,AT2G26430.1," Symbols: RCY1, CYCL1, ATRCY1, MOS12 "," arginine-rich cyclin 1, modifier of snc1 12, ARGININE-RICH CYCLIN 1 ", chr2:11243433-11245504 REVERSE LENGTH=416
Dm_00019025-RA,2,AT1G48410.1," Symbols: ICU9, AGO1, AtAGO1 ", ARGONAUTE 1 , chr1:17886285-17891892 REVERSE LENGTH=1048
Dm_00017502-RA,2,AT2G31510.1," Symbols: ATARI7, ARI7 "," ARIADNE 7, ARABIDOPSIS ARIADNE 7 ", chr2:13416991-13421170 REVERSE LENGTH=562
Dm_00017366-RA,2,AT5G19330.1, Symbols: ARIA , ARM repeat protein interacting with  ABF2 , chr5:6508095-6512701 REVERSE LENGTH=710
Dm_00002872-RA,2,AT3G26600.1, Symbols: ARO4 , armadillo repeat only 4 , chr3:9769889-9771736 FORWARD LENGTH=615
Dm_00019832-RA,2,AT5G13300.1," Symbols: VAN3, FKD2, SFC, AGD3 "," ASCULAR NETWORK DEFECTIVE 3, SCARFACE, FORKED 2, ARF-GAP DOMAIN3 ", chr5:4255923-4262018 REVERSE LENGTH=827
Dm_00019815-RA,2,AT1G48790.1, Symbols: AMSH1 , associated molecule with the SH3 domain of STAM 1 , chr1:18043925-18047427 REVERSE LENGTH=507
Dm_00011482-RA,2,AT2G36910.1," Symbols: ABCB1, PGP1, ATPGP1 "," ATP-binding cassette B1, ARABIDOPSIS THALIANA P GLYCOPROTEIN1, P-GLYCOPROTEIN 1 ", chr2:15502162-15507050 FORWARD LENGTH=1286
Dm_00007721-RA,2,AT2G34660.3," Symbols: EST4, ATMRP2, MRP2, AtABCC2, ABCC2 "," ATP-binding cassette C2, multidrug resistance-associated protein 2, Arabidopsis thaliana ATP-binding cassette C2 ", chr2:14604848-14612387 FORWARD LENGTH=1336
Dm_00007794-RA,2,AT2G01320.4, Symbols: ABCG7 , ATP-binding cassette G7 , chr2:154669-158063 REVERSE LENGTH=725
Dm_00014618-RA,2,AT1G19800.6," Symbols: TGD1, ABCI14 "," ATP-binding cassette I14, trigalactosyldiacylglycerol 1 ", chr1:6846812-6847954 FORWARD LENGTH=350
Dm_00008034-RA,2,AT5G02270.1," Symbols: ABCI20, NAP9, ATNAP9 "," ATP-binding cassette I20, non-intrinsic ABC protein 9, ARABIDOPSIS THALIANA NON-INTRINSIC ABC PROTEIN 9 ", chr5:467269-469041 REVERSE LENGTH=328
Dm_00018083-RA,2,AT1G32500.1," Symbols: ATNAP6, ABCI7, NAP6 "," ATP-binding cassette I7, non-intrinsic ABC protein 6 ", chr1:11750091-11751994 REVERSE LENGTH=475
Dm_00011331-RA,2,AT1G07910.2," Symbols: ATRNL, ZYG3, AtRLG1, RLG1, RNL "," AtRLG1, ZYGOTE-ARREST 3, RNAligase, ARABIDOPSIS THALIANA RNA LIGASE ", chr1:2446185-2454386 FORWARD LENGTH=1177
Dm_00008180-RA,2,AT5G06160.1, Symbols: ATO , ATROPOS , chr5:1862623-1866298 REVERSE LENGTH=504
Dm_00008525-RA,2,AT1G08570.2, Symbols: ACHT4 , atypical CYS  HIS rich thioredoxin 4 , chr1:2713059-2714312 FORWARD LENGTH=244
Dm_00011931-RA,2,AT5G40740.1," Symbols: GEM3, AUG6 "," augmin subunit 6, GEMINI POLLEN 3 ", chr5:16302229-16306371 REVERSE LENGTH=741
Dm_00005472-RA,2,AT3G21180.1," Symbols: ATACA9, ACA9 ", autoinhibited Ca(2+)-ATPase 9 , chr3:7425770-7431941 FORWARD LENGTH=1086
Dm_00016476-RA,2,AT3G18770.1, Symbols: ATG13B , autophagy 13B , chr3:6460026-6462510 REVERSE LENGTH=625
Dm_00000681-RA,2,AT5G45900.1," Symbols: ATAPG7, APG7, PEUP4, ATATG7, ATG7 "," AUTOPHAGY 7, PEROXISOME UNUSUAL POSITIONING 4, AUTOPHAGY-RELATED 7 ", chr5:18615304-18618436 FORWARD LENGTH=697
Dm_00010624-RA,2,AT2G31260.1," Symbols: ATG9, ATAPG9, APG9 ", autophagy 9 , chr2:13322291-13326293 REVERSE LENGTH=866
Dm_00001005-RA,2,AT4G30790.1, Symbols: ATG11 , AUTOPHAGY-RELATED 11 , chr4:14993383-14997785 REVERSE LENGTH=1148
Dm_00014621-RA,2,AT4G30790.1, Symbols: ATG11 , AUTOPHAGY-RELATED 11 , chr4:14993383-14997785 REVERSE LENGTH=1148
Dm_00009077-RA,2,AT1G59750.4, Symbols: ARF1 , auxin response factor 1 , chr1:21980414-21984193 FORWARD LENGTH=660
Dm_00016394-RA,2,AT1G59750.4, Symbols: ARF1 , auxin response factor 1 , chr1:21980414-21984193 FORWARD LENGTH=660
Dm_00002844-RA,2,AT5G37020.2," Symbols: ATARF8, ARF8 ", auxin response factor 8 , chr5:14630151-14633916 FORWARD LENGTH=773
Dm_00001025-RA,2,AT1G19220.1," Symbols: IAA22, ARF19, ARF11 "," AUXIN RESPONSE FACTOR11, auxin response factor 19, indole-3-acetic acid inducible 22 ", chr1:6628395-6632779 REVERSE LENGTH=1086
Dm_00007549-RA,2,AT1G19220.1," Symbols: IAA22, ARF19, ARF11 "," AUXIN RESPONSE FACTOR11, auxin response factor 19, indole-3-acetic acid inducible 22 ", chr1:6628395-6632779 REVERSE LENGTH=1086
Dm_00011306-RA,2,AT4G24390.2, Symbols: AFB4 , auxin signaling F-box 4 , chr4:12613909-12615966 REVERSE LENGTH=623
Dm_00001708-RA,2,AT1G25440.1," Symbols: COL16, BBX15 ", B-box domain protein 15 , chr1:8933939-8935284 REVERSE LENGTH=417
Dm_00013483-RA,2,AT1G06040.1," Symbols: BBX24, STO "," B-box domain protein 24, SALT TOLERANCE ", chr1:1828662-1829659 REVERSE LENGTH=248
Dm_00003668-RA,2,AT5G57660.1," Symbols: ATCOL5, COL5, BBX6 "," B-box domain protein 6, CONSTANS-like 5 ", chr5:23355573-23356729 FORWARD LENGTH=355
Dm_00011475-RA,2,AT4G11560.2," Symbols: AIPP3, RVR1, BDT1 "," BAH domain-containing transcriptional regulator 1, ASI1-Immunoprecipitated Protein 3, REPRESSOR OF VERNALIZATION1 ", chr4:7000660-7003445 REVERSE LENGTH=488
Dm_00000823-RA,2,AT5G54680.1," Symbols: ILR3, bHLH105 "," basic Helix-Loop-Helix 105, iaa-leucine resistant3 ", chr5:22217270-22218993 FORWARD LENGTH=234
Dm_00008152-RA,2,AT1G27850.1, Symbols: BPP5 , BASIC PROLINE-RICH PROTEIN5 , chr1:9699265-9703701 FORWARD LENGTH=1148
Dm_00009813-RA,2,AT2G45540.6, Symbols: BCHC2 , Beach-Domain Homolog C2 , chr2:18757881-18772229 REVERSE LENGTH=2946
Dm_00009814-RA,2,AT2G45540.6, Symbols: BCHC2 , Beach-Domain Homolog C2 , chr2:18757881-18772229 REVERSE LENGTH=2946
Dm_00008700-RA,2,AT4G08540.1, Symbols: ATG14b , Beclin 1-associated autophagy-related key regulator 14b , chr4:5433760-5436326 FORWARD LENGTH=473
Dm_00003292-RA,2,AT2G35940.3," Symbols: EDA29, BLH1 "," BEL1-like homeodomain 1, embryo sac development arrest 29 ", chr2:15089171-15091699 REVERSE LENGTH=680
Dm_00003351-RA,2,AT4G36870.4," Symbols: SAW1, BLH2 "," BEL1-like homeodomain 2, SAWTOOTH 1 ", chr4:17369423-17372395 FORWARD LENGTH=551
Dm_00005949-RA,2,AT2G16400.1, Symbols: BLH7 , BEL1-like homeodomain 7 , chr2:7101490-7103200 REVERSE LENGTH=482
Dm_00019999-RA,2,AT2G16400.1, Symbols: BLH7 , BEL1-like homeodomain 7 , chr2:7101490-7103200 REVERSE LENGTH=482
Dm_00004577-RA,2,AT2G45880.1," Symbols: BMY4, BAM7 "," BETA-AMYLASE 4, beta-amylase 7 ", chr2:18878674-18881824 REVERSE LENGTH=691
Dm_00007272-RA,2,AT2G32290.1," Symbols: BMY5, BAM6 "," BETA-AMYLASE 5, beta-amylase 6 ", chr2:13714643-13716906 REVERSE LENGTH=577
Dm_00008575-RA,2,AT5G39990.1, Symbols: GlcAT14A , beta-glucuronosyltransferase 14A , chr5:16004494-16006428 FORWARD LENGTH=447
Dm_00014052-RA,2,AT3G02260.2," Symbols: CRM1, ASA1, BIG, DOC1, TIR3, UMB1, LPR1 "," BIG, LOW PHOSPHATE-RESISTANT ROOT 1, DARK OVER-EXPRESSION OF CAB 1, TRANSPORT INHIBITOR RESPONSE 3, UMBRELLA 1, CORYMBOSA1, ATTENUATED SHADE AVOIDANCE 1 ", chr3:431152-448489 REVERSE LENGTH=5077
Dm_00019937-RA,2,AT3G23980.1," Symbols: BLI, KOS1 "," BLISTER, KOLD SENSITIV 1 ", chr3:8662818-8667440 REVERSE LENGTH=714
Dm_00006427-RA,2,AT3G49680.1," Symbols: BCAT3, ATBCAT-3 ", branched-chain aminotransferase 3 , chr3:18422768-18425473 FORWARD LENGTH=413
Dm_00012604-RA,2,AT5G02820.1," Symbols: BIN5, RHL2 "," BRASSINOSTEROID INSENSITIVE 5, ROOT HAIRLESS 2 ", chr5:642658-644123 FORWARD LENGTH=427
Dm_00015456-RA,2,AT1G63500.1, Symbols: BSK7 , brassinosteroid-signaling kinase 7 , chr1:23556015-23558403 FORWARD LENGTH=487
Dm_00002128-RA,2,AT5G55040.2, Symbols: BRD13 , bromodomain-containing protein 13 , chr5:22327727-22331703 REVERSE LENGTH=916
Dm_00004741-RA,2,AT5G55040.2, Symbols: BRD13 , bromodomain-containing protein 13 , chr5:22327727-22331703 REVERSE LENGTH=916
Dm_00010734-RA,2,AT3G18290.1," Symbols: EMB2454, BTS "," BRUTUS, embryo defective 2454 ", chr3:6274308-6280174 FORWARD LENGTH=1254
Dm_00014001-RA,2,AT2G42080.1, Symbols: BIL2 , Brz-insensitive-long hypocotyls 2 , chr2:17553409-17555475 REVERSE LENGTH=263
Dm_00018671-RA,2,AT3G48250.1, Symbols: BIR6 , Buthionine sulfoximine-insensitive roots 6 , chr3:17870064-17871929 REVERSE LENGTH=621
Dm_00005055-RA,2,AT2G46080.1, Symbols: BPS2 , BYPASS 2 , chr2:18948317-18949360 REVERSE LENGTH=347
Dm_00011340-RA,2,AT2G33540.1," Symbols: CPL3, ATCPL3 ", C-terminal domain phosphatase-like 3 , chr2:14204081-14208797 REVERSE LENGTH=1241
Dm_00004676-RA,2,AT5G58003.1, Symbols: CPL4 , C-terminal domain phosphatase-like 4 , chr5:23480066-23481924 FORWARD LENGTH=440
Dm_00002682-RA,2,AT5G55630.2," Symbols: TPK1, ATTPK1, ATKCO1, KCO1 "," CA2+ ACTIVATED OUTWARD RECTIFYING K+ CHANNEL 1, TWO PORE K CHANNEL, TWO PORE K CHANNEL 1, TANDEM PORE K+ CHANNEL 1 ", chr5:22531718-22532893 FORWARD LENGTH=363
Dm_00008016-RA,2,AT4G32820.1, Symbols: CABIN1 , Calcineurin Binding protein 1 , chr4:15831679-15841454 REVERSE LENGTH=1863
Dm_00020174-RA,2,AT4G23650.1," Symbols: CDPK6, AtCDPK6, CPK3 "," Calcium dependent protein kinase 3, calcium-dependent protein kinase 6 ", chr4:12324967-12327415 REVERSE LENGTH=529
Dm_00016460-RA,2,AT4G22120.6," Symbols: CSC1, OSCA1.2 ", Calcium permeable Stress-gated cation Channel 1 , chr4:11715976-11719144 REVERSE LENGTH=771
Dm_00016605-RA,2,AT5G19450.2," Symbols: CPK8, CDPK19 ", calcium-dependent protein kinase 19 , chr5:6558672-6561471 REVERSE LENGTH=533
Dm_00009333-RA,2,AT5G18520.1," Symbols: Cand7, 7TM1 ", candidate G-protein Coupled Receptor 7 , chr5:6145027-6146349 FORWARD LENGTH=440
Dm_00014911-RA,2,AT1G29900.1," Symbols: CARB, VEN3 "," carbamoyl phosphate synthetase B, VENOSA 3 ", chr1:10468164-10471976 FORWARD LENGTH=1187
Dm_00004274-RA,2,AT5G01270.1," Symbols: ATCPL2, CPL2, CER11 "," carboxyl-terminal domain (ctd) phosphatase-like 2, ECERIFERUM11 ", chr5:108163-112143 REVERSE LENGTH=770
Dm_00003653-RA,2,AT1G80000.4, Symbols: BTZ1 , CASC3/Barentsz elF4AIII-binding protein , chr1:30093195-30096678 FORWARD LENGTH=599
Dm_00003857-RA,2,AT4G26100.1," Symbols: CKL1, CK1 ", casein kinase 1 , chr4:13227885-13230508 REVERSE LENGTH=450
Dm_00006934-RA,2,AT2G23070.1," Symbols: pCK2, CKA4, cpCK2 "," casein kinase 2, CK2 alpha cp ", chr2:9824162-9826871 REVERSE LENGTH=432
Dm_00005776-RA,2,AT4G28860.2, Symbols: ckl4 , casein kinase I-like 4 , chr4:14246359-14248823 FORWARD LENGTH=378
Dm_00007742-RA,2,AT2G44680.3, Symbols: CKB4 , casein kinase II  beta subunit 4 , chr2:18427156-18428166 REVERSE LENGTH=253
Dm_00009101-RA,2,AT5G15450.1," Symbols: APG6, AtCLPB3, CLPB3, CLPB-P "," casein lytic proteinase B3, CASEIN LYTIC PROTEINASE B-P, ALBINO AND PALE GREEN 6 ", chr5:5014399-5018255 REVERSE LENGTH=968
Dm_00004913-RA,2,AT2G36330.1, Symbols: CASPL4A3 , CASP-like protein 4A3 , chr2:15233620-15235298 FORWARD LENGTH=283
Dm_00001267-RA,2,AT4G35090.1, Symbols: CAT2 , catalase 2 , chr4:16700937-16703215 REVERSE LENGTH=492
Dm_00014594-RA,2,AT2G13620.1," Symbols: CHX15, ATCHX15 "," cation/hydrogen exchanger 15, CATION/H+ EXCHANGER 15 ", chr2:5678006-5680621 FORWARD LENGTH=821
Dm_00012307-RA,2,AT3G18480.1," Symbols: AtCASP, CASP ", CCAAT-displacement protein alternatively spliced product , chr3:6336924-6341596 FORWARD LENGTH=689
Dm_00012308-RA,2,AT3G18480.1," Symbols: AtCASP, CASP ", CCAAT-displacement protein alternatively spliced product , chr3:6336924-6341596 FORWARD LENGTH=689
Dm_00001271-RA,2,AT2G41140.1," Symbols: CRK1, ATCBK3, ATCRK1 ", CDPK-related kinase 1 , chr2:17150492-17153378 FORWARD LENGTH=576
Dm_00019175-RA,2,AT1G50180.1, Symbols: CAR1 , CEL-Activated Resistance 1 , chr1:18584235-18587136 FORWARD LENGTH=857
Dm_00002382-RA,2,AT3G01610.1," Symbols: emb1354, CDC48C "," cell division cycle 48C, embryo defective 1354 ", chr3:231787-235057 FORWARD LENGTH=820
Dm_00002384-RA,2,AT3G01610.2," Symbols: emb1354, CDC48C "," cell division cycle 48C, embryo defective 1354 ", chr3:231787-235279 FORWARD LENGTH=830
Dm_00015433-RA,2,AT4G32410.1," Symbols: CESA1, AtCESA1, RSW1, ANY1 "," cellulose synthase 1, anisotropy1, CELLULOSE SYNTHASE 1, RADIALLY SWOLLEN 1 ", chr4:15641009-15646388 REVERSE LENGTH=1081
Dm_00007641-RA,2,AT2G02955.1," Symbols: CCG, MEE12 "," CENTRAL CELL GUIDANCE, maternal effect embryo arrest 12 ", chr2:859592-861772 FORWARD LENGTH=666
Dm_00016609-RA,2,AT2G02955.1," Symbols: CCG, MEE12 "," CENTRAL CELL GUIDANCE, maternal effect embryo arrest 12 ", chr2:859592-861772 FORWARD LENGTH=666
Dm_00014790-RA,2,AT2G47450.1," Symbols: CAO, CPSRP43 "," CHAOS, CHLOROPLAST SIGNAL RECOGNITION PARTICLE 43 ", chr2:19472781-19473902 FORWARD LENGTH=373
Dm_00008776-RA,2,AT3G03960.1, Symbols: CCT8 , Chaperonin containing T-complex polypeptide-1 subunit 8 , chr3:1024432-1027604 FORWARD LENGTH=549
Dm_00010015-RA,2,AT3G13470.1," Symbols: CPNB2, Cpn60beta2 ", chaperonin-60beta2 , chr3:4389685-4392624 FORWARD LENGTH=596
Dm_00004110-RA,2,AT3G60680.1, Symbols: CHIQL9 , CHIQUITA1-LIKE 9 , chr3:22430246-22431745 FORWARD LENGTH=499
Dm_00004363-RA,2,AT5G26240.2," Symbols: ATCLC-D, CLC-D, CLCd, AtCLCd ", chloride channel D , chr5:9189622-9194292 FORWARD LENGTH=772
Dm_00015048-RA,2,AT2G47390.1, Symbols: CGEP , chloroplast glutamyl peptidase , chr2:19442278-19446253 REVERSE LENGTH=961
Dm_00010837-RA,2,AT4G24280.1, Symbols: cpHsc70-1 , chloroplast heat shock protein 70-1 , chr4:12590094-12593437 FORWARD LENGTH=718
Dm_00020567-RA,2,AT5G49910.1," Symbols: HSC70-7, cpHsc70-2 "," chloroplast heat shock protein 70-2, HEAT SHOCK PROTEIN 70-7 ", chr5:20303470-20306295 FORWARD LENGTH=718
Dm_00006711-RA,2,AT5G57180.4, Symbols: CIA2 , chloroplast import apparatus 2 , chr5:23168393-23169523 FORWARD LENGTH=376
Dm_00017278-RA,2,AT5G66520.1, Symbols: CREF7 , Chloroplast RNA Editing Factor 7 , chr5:26551879-26553741 FORWARD LENGTH=620
Dm_00003879-RA,2,AT3G25690.6," Symbols: CHUP1, AtCHUP1 "," CHLOROPLAST UNUSUAL POSITIONING 1, Arabidopsis thaliana CHLOROPLAST UNUSUAL POSITIONING 1 ", chr3:9354061-9357757 FORWARD LENGTH=1004
Dm_00001667-RA,2,AT2G36850.1," Symbols: ET2, MAS, GSL08, ATGSL08, GSL8, ATGSL8, CHOR "," CHORUS, ENLARGED TETRAD 2, glucan synthase-like 8, MASSUE, GLUCAN SYNTHASE-LIKE 8 ", chr2:15454935-15469666 REVERSE LENGTH=1904
Dm_00001668-RA,2,AT2G36850.1," Symbols: ET2, MAS, GSL08, ATGSL08, GSL8, ATGSL8, CHOR "," CHORUS, ENLARGED TETRAD 2, glucan synthase-like 8, MASSUE, GLUCAN SYNTHASE-LIKE 8 ", chr2:15454935-15469666 REVERSE LENGTH=1904
Dm_00001671-RA,2,AT2G36850.1," Symbols: ET2, MAS, GSL08, ATGSL08, GSL8, ATGSL8, CHOR "," CHORUS, ENLARGED TETRAD 2, glucan synthase-like 8, MASSUE, GLUCAN SYNTHASE-LIKE 8 ", chr2:15454935-15469666 REVERSE LENGTH=1904
Dm_00001672-RA,2,AT2G36850.1," Symbols: ET2, MAS, GSL08, ATGSL08, GSL8, ATGSL8, CHOR "," CHORUS, ENLARGED TETRAD 2, glucan synthase-like 8, MASSUE, GLUCAN SYNTHASE-LIKE 8 ", chr2:15454935-15469666 REVERSE LENGTH=1904
Dm_00009831-RA,2,AT5G44800.1," Symbols: CHR4, PKR1 "," chromatin remodeling 4, PICKLE RELATED 1 ", chr5:18083659-18092162 REVERSE LENGTH=2223
Dm_00005432-RA,2,AT2G13370.3, Symbols: CHR5 , chromatin remodeling 5 , chr2:5544601-5555543 REVERSE LENGTH=1724
Dm_00008314-RA,2,AT1G03750.1, Symbols: CHR9 , CHROMATIN REMODELING 9 , chr1:937920-941068 FORWARD LENGTH=862
Dm_00000171-RA,2,AT1G72680.1," Symbols: ATCAD1, CAD1 "," CINNAMYL ALCOHOL DEHYDROGENASE 1, cinnamyl-alcohol dehydrogenase ", chr1:27359346-27360876 REVERSE LENGTH=355
Dm_00006379-RA,2,AT3G11130.1," Symbols: AtCHC1, CHC1, HAS1 "," clathrin heavy chain 1, hot ABA deficiency suppressor 1 ", chr3:3482575-3491667 REVERSE LENGTH=1705
Dm_00003162-RA,2,AT2G20760.1, Symbols: CLC1 , CLATHRIN LIGHT 62 CHAIN1 , chr2:8943279-8945108 REVERSE LENGTH=338
Dm_00011218-RA,2,AT2G20760.1, Symbols: CLC1 , CLATHRIN LIGHT 62 CHAIN1 , chr2:8943279-8945108 REVERSE LENGTH=338
Dm_00008715-RA,2,AT5G51660.3," Symbols: ATCPSF160, CPSF160 ", cleavage and polyadenylation specificity factor 160 , chr5:20980250-20988660 FORWARD LENGTH=1317
Dm_00001940-RA,2,AT2G01730.1," Symbols: ATCPSF73-II, EDA26, CPSF73-II "," cleavage and polyadenylation specificity factor 73 kDa subunit-II, embryo sac development arrest 26 ", chr2:320597-323845 FORWARD LENGTH=613
Dm_00010570-RA,2,AT2G20190.1," Symbols: ATCLASP, CLASP "," CLIP-associated protein, CLIP-ASSOCIATED PROTEIN ", chr2:8711862-8718813 REVERSE LENGTH=1439
Dm_00000453-RA,2,AT5G53350.1, Symbols: CLPX , CLP protease regulatory subunit X , chr5:21644060-21647503 FORWARD LENGTH=579
Dm_00004282-RA,2,AT5G53350.1, Symbols: CLPX , CLP protease regulatory subunit X , chr5:21644060-21647503 FORWARD LENGTH=579
Dm_00004332-RA,2,AT5G20990.1," Symbols: CNX1, B73, SIR4, CNX, CHL6 "," CO-FACTOR FOR NITRATE REDUCTASE AND XANTHINE DEHYDROGENASE, SIRTINOL 4, CO-FACTOR FOR NITRATE REDUCTASE AND XANTHINE DEHYDROGENASE 1, CHLORATE RESISTANT 6 ", chr5:7128737-7133397 REVERSE LENGTH=670
Dm_00009824-RA,2,AT2G43760.3, Symbols: CNX6 , COFACTOR OF NITRATE REDUCTASE AND XANTHINE DEHYDROGENASE 6 , chr2:18133276-18133872 FORWARD LENGTH=198
Dm_00005054-RA,2,AT4G01290.2, Symbols: CBE1 , Conserved Binding of eIF4E 1 , chr4:538213-543282 REVERSE LENGTH=990
Dm_00002393-RA,2,AT5G16300.1, Symbols: COG1 , Conserved Oligomeric Golgi Complex 1 , chr5:5338119-5342186 FORWARD LENGTH=1068
Dm_00002453-RA,2,AT5G16300.1, Symbols: COG1 , Conserved Oligomeric Golgi Complex 1 , chr5:5338119-5342186 FORWARD LENGTH=1068
Dm_00001851-RA,2,AT4G24840.1, Symbols: COG2 , Conserved Oligomeric Golgi Complex 2 , chr4:12796525-12800926 REVERSE LENGTH=756
Dm_00010827-RA,2,AT4G01395.1, Symbols: COG4 , Conserved Oligomeric Golgi Complex 4 , chr4:573098-575648 REVERSE LENGTH=738
Dm_00004805-RA,2,AT2G32950.1," Symbols: ATCOP1, COP1, DET340, EMB168, FUS1 "," CONSTITUTIVE PHOTOMORPHOGENIC 1, ARABIDOPSIS THALIANA CONSTITUTIVE PHOTOMORPHOGENIC 1, FUSCA 1, EMBRYO DEFECTIVE 168, DEETIOLATED MUTANT 340 ", chr2:13978000-13983282 FORWARD LENGTH=675
Dm_00006529-RA,2,AT4G27430.2, Symbols: CIP7 , COP1-interacting protein 7 , chr4:13718817-13722736 FORWARD LENGTH=1058
Dm_00017505-RA,2,AT4G12290.1, Symbols: CuAO , Copper Amine Oxidase , chr4:7304434-7306973 FORWARD LENGTH=741
Dm_00009591-RA,2,AT1G08760.1, Symbols: CORD2 , CORTICAL MICROTUBULE DISORDERING2 , chr1:2805478-2808409 FORWARD LENGTH=748
Dm_00002922-RA,2,AT3G01370.1," Symbols: CFM2, ATCFM2 "," CRM family member 2, Arabidopsis thaliana CRM family member 2 ", chr3:139033-143477 FORWARD LENGTH=1011
Dm_00013741-RA,2,AT3G23070.1," Symbols: CFM3A, ATCFM3A ", CRM family member 3A , chr3:8203548-8207243 FORWARD LENGTH=881
Dm_00006428-RA,2,AT5G65770.3," Symbols: LINC4, CRWN4 "," CROWDED NUCLEI 4, LITTLE NUCLEI4 ", chr5:26311587-26315610 FORWARD LENGTH=1010
Dm_00011632-RA,2,AT2G26280.3, Symbols: CID7 , CTC-interacting domain 7 , chr2:11188143-11190579 REVERSE LENGTH=567
