,Orthogroup,gene_ID,module,ATgene_ID,TopBLASTHit_Symbol,TopBLASTHit_Name,TopBLASTHit_Position
5453,OG0004849,Dm_00015190-RA,2,AT1G50920.1,Symbols: Nog1-1,NA,chr1:18870555-18872570 FORWARD LENGTH=671
5472,OG0004983,Dm_00002528-RA,2,AT4G33280.2,Symbols: no symbol available,no full name available,chr4:16048193-16049310 REVERSE LENGTH=285
5476,OG0004991,Dm_00003912-RA,2,AT4G26640.6,"Symbols: AtWRKY20, WRKY20",NA,chr4:13437298-13438881 REVERSE LENGTH=381
5477,OG0004991,Dm_00010477-RA,2,AT2G04880.2,"Symbols: ATWRKY1, WRKY1, ZAP1",zinc-dependent activator protein-1,chr2:1718557-1720219 FORWARD LENGTH=463
5539,OG0005092,Dm_00002723-RA,2,AT5G42620.1,Symbols: no symbol available,no full name available,chr5:17066630-17071045 FORWARD LENGTH=841
5544,OG0005120,Dm_00018875-RA,2,AT2G37690.1,Symbols: no symbol available,no full name available,chr2:15806111-15810240 FORWARD LENGTH=642
5565,OG0005210,Dm_00001005-RA,2,AT4G30790.1,Symbols: ATG11,AUTOPHAGY-RELATED 11,chr4:14993383-14997785 REVERSE LENGTH=1148
5566,OG0005210,Dm_00014621-RA,2,AT4G30790.1,Symbols: ATG11,AUTOPHAGY-RELATED 11,chr4:14993383-14997785 REVERSE LENGTH=1148
5570,OG0005212,Dm_00005503-RA,2,AT4G25540.1,"Symbols: MSH3, ATMSH3",homolog of DNA mismatch repair protein MSH3,chr4:13042700-13048115 REVERSE LENGTH=1081
5577,OG0005246,Dm_00008314-RA,2,AT1G03750.1,Symbols: CHR9,CHROMATIN REMODELING 9,chr1:937920-941068 FORWARD LENGTH=862
5576,OG0005246,Dm_00008313-RA,2,NA,NA,NA,NA
5622,OG0005381,Dm_00002026-RA,2,AT4G38180.1,Symbols: FRS5,FAR1-related sequence 5,chr4:17906702-17909404 REVERSE LENGTH=788
5652,OG0005429,Dm_00002196-RA,2,AT3G15140.1,Symbols: ERI-1,ENHANCER OF RNAi,chr3:5099712-5101717 REVERSE LENGTH=337
5662,OG0005490,Dm_00003673-RA,2,AT5G53480.1,"Symbols: AtKPNB1, KPNB1, IMB1",homolog of human KPNB1,chr5:21714016-21716709 FORWARD LENGTH=870
5686,OG0005592,Dm_00013763-RA,2,AT1G53750.1,Symbols: RPT1A,regulatory particle triple-A 1A,chr1:20065921-20068324 REVERSE LENGTH=426
5690,OG0005642,Dm_00002971-RA,2,AT5G65180.1,Symbols: no symbol available,no full name available,chr5:26045625-26047806 FORWARD LENGTH=439
5698,OG0005679,Dm_00006737-RA,2,AT3G19420.1,"Symbols: PTEN2A, MTV3, ATPEN2, PEN2","PTEN 2, phosphatase and TENsin homolog deleted on chromosome ten 2A, modified transport to the vacuole 3",chr3:6731824-6735354 FORWARD LENGTH=611
5734,OG0005803,Dm_00010736-RA,2,NA,NA,NA,NA
5735,OG0005803,Dm_00010737-RA,2,NA,NA,NA,NA
5775,OG0005878,Dm_00012494-RA,2,NA,NA,NA,NA
5774,OG0005878,Dm_00012492-RA,2,AT4G09820.1,"Symbols: AtTT8, BHLH42, TT8",TRANSPARENT TESTA 8,chr4:6182067-6186261 FORWARD LENGTH=518
5786,OG0006004,Dm_00015809-RA,2,NA,NA,NA,NA
5787,OG0006057,Dm_00008186-RA,2,AT1G64570.1,Symbols: DUO3,DUO POLLEN 3,chr1:23978868-23983925 FORWARD LENGTH=1239
5788,OG0006057,Dm_00008187-RA,2,AT1G64570.1,Symbols: DUO3,DUO POLLEN 3,chr1:23978868-23983925 FORWARD LENGTH=1239
5796,OG0006137,Dm_00008841-RA,2,AT1G67550.1,Symbols: URE,urease,chr1:25312842-25316911 FORWARD LENGTH=838
5798,OG0006181,Dm_00013853-RA,2,AT1G22860.1,"Symbols: VPS3, MTV10","vacuolar protein sorting 3, modified transport to the vacuole 10",chr1:8083400-8088867 FORWARD LENGTH=984
5802,OG0006187,Dm_00014141-RA,2,AT5G23280.1,"Symbols: AtTCP7, TCP7",TCP domain protein 7,chr5:7843017-7843769 FORWARD LENGTH=250
5803,OG0006187,Dm_00014321-RA,2,AT5G23280.1,"Symbols: AtTCP7, TCP7",TCP domain protein 7,chr5:7843017-7843769 FORWARD LENGTH=250
5804,OG0006207,Dm_00009850-RA,2,AT3G18390.1,Symbols: EMB1865,embryo defective 1865,chr3:6313572-6317584 FORWARD LENGTH=848
5805,OG0006207,Dm_00009851-RA,2,AT3G18390.1,Symbols: EMB1865,embryo defective 1865,chr3:6313572-6317584 FORWARD LENGTH=848
5806,OG0006231,Dm_00000398-RA,2,AT2G01600.1,Symbols: PICALM1a,NA,chr2:268975-272356 FORWARD LENGTH=571
5819,OG0006275,Dm_00004759-RA,2,AT4G00990.1,"Symbols: JMJ27, AtJMJ17",JmjC DOMAIN-CONTAINING PROTEIN 27,chr4:427035-431535 FORWARD LENGTH=840
5847,OG0006413,Dm_00009669-RA,2,AT1G03530.1,"Symbols: NAF1, ATNAF1",nuclear assembly factor 1,chr1:880638-883338 REVERSE LENGTH=801
5852,OG0006419,Dm_00001368-RA,2,AT5G42470.1,Symbols: no symbol available,no full name available,chr5:16982365-16984738 FORWARD LENGTH=382
5855,OG0006435,Dm_00009227-RA,2,AT4G21705.1,Symbols: no symbol available,no full name available,chr4:11533257-11534817 REVERSE LENGTH=492
5901,OG0006682,Dm_00008771-RA,2,AT3G01720.1,Symbols: AtSERGT1,NA,chr3:262412-265608 REVERSE LENGTH=802
5914,OG0006719,Dm_00012307-RA,2,AT3G18480.1,"Symbols: AtCASP, CASP",CCAAT-displacement protein alternatively spliced product,chr3:6336924-6341596 FORWARD LENGTH=689
5915,OG0006719,Dm_00012308-RA,2,AT3G18480.1,"Symbols: AtCASP, CASP",CCAAT-displacement protein alternatively spliced product,chr3:6336924-6341596 FORWARD LENGTH=689
5980,OG0006988,Dm_00009310-RA,2,AT5G09420.1,"Symbols: ATTOC64-V, AtmtOM64, MTOM64, OM64, TOC64-V","ARABIDOPSIS THALIANA TRANSLOCON AT THE OUTER MEMBRANE OF CHLOROPLASTS 64-V, outer membrane 64, translocon at the outer membrane of chloroplasts 64-V",chr5:2928316-2931750 FORWARD LENGTH=603
6023,OG0007252,Dm_00010798-RA,2,AT1G71980.1,Symbols: RMR2,NA,chr1:27098250-27099881 FORWARD LENGTH=448
6036,OG0007343,Dm_00002666-RA,2,AT1G55860.1,Symbols: UPL1,ubiquitin-protein ligase 1,chr1:20879900-20892910 REVERSE LENGTH=3681
6064,OG0007396,Dm_00008947-RA,2,NA,NA,NA,NA
6068,OG0007441,Dm_00011571-RA,2,AT3G56680.1,Symbols: no symbol available,no full name available,chr3:20991537-20993446 FORWARD LENGTH=353
6074,OG0007466,Dm_00013804-RA,2,AT3G06580.1,"Symbols: GAL1, GALK",GALACTOSE KINASE 1,chr3:2049141-2051867 REVERSE LENGTH=496
6097,OG0007665,Dm_00008645-RA,2,AT4G37440.3,Symbols: no symbol available,no full name available,chr4:17601647-17603653 FORWARD LENGTH=431
6107,OG0007760,Dm_00005278-RA,2,NA,NA,NA,NA
6108,OG0007760,Dm_00016250-RA,2,AT2G33435.1,Symbols: no symbol available,no full name available,chr2:14166037-14173226 FORWARD LENGTH=1325
6114,OG0007795,Dm_00000464-RA,2,AT5G53170.1,Symbols: FTSH11,FTSH protease 11,chr5:21563023-21567922 REVERSE LENGTH=806
6115,OG0007795,Dm_00000465-RA,2,AT5G53170.1,Symbols: FTSH11,FTSH protease 11,chr5:21563023-21567922 REVERSE LENGTH=806
6116,OG0007811,Dm_00009064-RA,2,AT3G06860.1,"Symbols: ATMFP2, MFP2","MULTIFUNCTIONAL PROTEIN 2, multifunctional protein 2",chr3:2161926-2166009 FORWARD LENGTH=725
6117,OG0007811,Dm_00018065-RA,2,AT3G06860.1,"Symbols: ATMFP2, MFP2","MULTIFUNCTIONAL PROTEIN 2, multifunctional protein 2",chr3:2161926-2166009 FORWARD LENGTH=725
6119,OG0007814,Dm_00001480-RA,2,AT5G42090.1,Symbols: 7TM4,NA,chr5:16826830-16828149 FORWARD LENGTH=439
6125,OG0007858,Dm_00006496-RA,2,AT2G02880.1,Symbols: no symbol available,no full name available,chr2:841303-843151 FORWARD LENGTH=314
6137,OG0007925,Dm_00003200-RA,2,NA,NA,NA,NA
6153,OG0007948,Dm_00018997-RA,2,NA,NA,NA,NA
6184,OG0007997,Dm_00001215-RA,2,AT4G26640.6,"Symbols: AtWRKY20, WRKY20",NA,chr4:13437298-13438881 REVERSE LENGTH=381
6204,OG0008108,Dm_00014144-RA,2,AT4G08960.1,Symbols: no symbol available,no full name available,chr4:5746326-5747994 FORWARD LENGTH=392
6206,OG0008120,Dm_00011819-RA,2,AT2G19710.1,Symbols: ISTL5,IST1-LIKE 5,chr2:8506339-8509817 FORWARD LENGTH=937
6215,OG0008158,Dm_00010895-RA,2,AT1G50620.1,Symbols: no symbol available,no full name available,chr1:18748537-18751005 FORWARD LENGTH=629
6217,OG0008187,Dm_00014911-RA,2,AT1G29900.1,"Symbols: CARB, VEN3","carbamoyl phosphate synthetase B, VENOSA 3",chr1:10468164-10471976 FORWARD LENGTH=1187
6224,OG0008198,Dm_00009343-RA,2,NA,NA,NA,NA
6243,OG0008281,Dm_00016139-RA,2,AT1G79160.1,Symbols: no symbol available,no full name available,chr1:29779862-29780668 REVERSE LENGTH=239
6254,OG0008341,Dm_00007709-RA,2,AT2G37035.1,Symbols: no symbol available,no full name available,chr2:15555374-15556780 REVERSE LENGTH=433
6287,OG0008537,Dm_00013685-RA,2,AT1G68370.1,Symbols: ARG1,ALTERED RESPONSE TO GRAVITY 1,chr1:25632046-25634527 REVERSE LENGTH=410
6295,OG0008549,Dm_00013401-RA,2,AT1G15520.2,"Symbols: ATABCG40, ABCG40, PDR12, ATPDR12","pleiotropic drug resistance 12, ATP-binding cassette G40, PLEIOTROPIC DRUG RESISTANCE 12, Arabidopsis thaliana ATP-binding cassette G40",chr1:5332561-5338175 REVERSE LENGTH=1292
6306,OG0008636,Dm_00002563-RA,2,AT4G13930.1,Symbols: SHM4,serine hydroxymethyltransferase 4,chr4:8048013-8050021 REVERSE LENGTH=471
6308,OG0008662,Dm_00002841-RA,2,NA,NA,NA,NA
6357,OG0008863,Dm_00008977-RA,2,AT5G45380.1,"Symbols: DUR3, ATDUR3",DEGRADATION OF UREA 3,chr5:18391337-18395696 FORWARD LENGTH=704
6392,OG0009047,Dm_00001619-RA,2,AT1G02560.1,"Symbols: NCLPP1, NCLPP5, CLPP5","NUCLEAR CLPP 5, NUCLEAR-ENCODED CLPP 1, nuclear encoded CLP protease 5",chr1:538000-539805 FORWARD LENGTH=298
6397,OG0009064,Dm_00013697-RA,2,AT4G38640.1,Symbols: no symbol available,no full name available,chr4:18059884-18062091 REVERSE LENGTH=556
6400,OG0009103,Dm_00001417-RA,2,AT4G24690.1,"Symbols: NBR1, AtNBR1","Arabidopsis thaliana next to BRCA1 gene 1, next to BRCA1 gene 1",chr4:12741191-12744202 FORWARD LENGTH=704
6401,OG0009103,Dm_00001418-RA,2,AT4G24690.1,"Symbols: NBR1, AtNBR1","Arabidopsis thaliana next to BRCA1 gene 1, next to BRCA1 gene 1",chr4:12741191-12744202 FORWARD LENGTH=704
6402,OG0009103,Dm_00002881-RA,2,AT4G24690.1,"Symbols: NBR1, AtNBR1","Arabidopsis thaliana next to BRCA1 gene 1, next to BRCA1 gene 1",chr4:12741191-12744202 FORWARD LENGTH=704
6429,OG0009304,Dm_00008776-RA,2,AT3G03960.1,Symbols: CCT8,Chaperonin containing T-complex polypeptide-1 subunit 8,chr3:1024432-1027604 FORWARD LENGTH=549
6480,OG0009621,Dm_00005910-RA,2,AT2G40460.1,Symbols: no symbol available,no full name available,chr2:16897123-16901171 FORWARD LENGTH=583
6488,OG0009749,Dm_00020570-RA,2,AT2G21150.1,Symbols: XCT,XAP5 CIRCADIAN TIMEKEEPER,chr2:9065397-9067921 FORWARD LENGTH=337
6506,OG0009842,Dm_00004755-RA,2,NA,NA,NA,NA
6512,OG0009890,Dm_00015124-RA,2,NA,NA,NA,NA
6518,OG0009895,Dm_00002103-RA,2,AT5G27220.3,Symbols: no symbol available,no full name available,chr5:9578757-9582752 FORWARD LENGTH=1181
6562,OG0009977,Dm_00002792-RA,2,AT3G04790.1,Symbols: EMB3119,EMBRYO DEFECTIVE 3119,chr3:1313365-1314195 FORWARD LENGTH=276
6563,OG0009996,Dm_00017050-RA,2,AT4G20740.1,Symbols: EMB3131,EMBRYO DEFECTIVE 3131,chr4:11126151-11128334 FORWARD LENGTH=727
6570,OG0010049,Dm_00016526-RA,2,NA,NA,NA,NA
6578,OG0010102,Dm_00000421-RA,2,AT5G24460.1,Symbols: no symbol available,no full name available,chr5:8354815-8355717 FORWARD LENGTH=300
6614,OG0010484,Dm_00007791-RA,2,NA,NA,NA,NA
6624,OG0010580,Dm_00017299-RA,2,NA,NA,NA,NA
6634,OG0010722,Dm_00001404-RA,2,AT3G11591.1,Symbols: no symbol available,no full name available,chr3:3663780-3663971 REVERSE LENGTH=63
6641,OG0010750,Dm_00007786-RA,2,AT5G18570.1,"Symbols: Obg A-2, CPSAR1, ATOBGL, OBGL, OBGC, EMB3138, EMB269, ATOBGC","EMBRYO DEFECTIVE 269, chloroplastic SAR1, EMBRYO DEFECTIVE 3138, OBG-like protein",chr5:6171839-6174823 REVERSE LENGTH=681
6655,OG0010859,Dm_00000090-RA,2,AT2G02160.1,"Symbols: AtC3H17, C3H17",NA,chr2:553407-555899 REVERSE LENGTH=669
6677,OG0010989,Dm_00001498-RA,2,AT5G56240.4,Symbols: no symbol available,no full name available,chr5:22760088-22763539 REVERSE LENGTH=987
6688,OG0011035,Dm_00019628-RA,2,AT1G17870.1,"Symbols: ATEGY3, EGY3",ETHYLENE-DEPENDENT GRAVITROPISM-DEFICIENT AND YELLOW-GREEN-LIKE 3,chr1:6150036-6152185 REVERSE LENGTH=573
6697,OG0011124,Dm_00002062-RA,2,AT2G17980.1,Symbols: ATSLY1,NA,chr2:7824352-7826404 FORWARD LENGTH=627
6710,OG0011228,Dm_00012393-RA,2,AT1G60160.1,Symbols: KT12,K Transporter12,chr1:22188330-22191395 REVERSE LENGTH=827
6724,OG0011292,Dm_00009422-RA,2,NA,NA,NA,NA
6757,OG0011424,Dm_00014214-RA,2,NA,NA,NA,NA
6777,OG0011519,Dm_00002988-RA,2,AT3G14460.1,Symbols: LRRAC1,leucine-rich repeat (LRR) protein 1,chr3:4851990-4856264 REVERSE LENGTH=1424
6782,OG0011519,Dm_00018570-RA,2,AT3G14470.2,Symbols: no symbol available,no full name available,chr3:4857940-4861104 FORWARD LENGTH=1054
6786,OG0011533,Dm_00004757-RA,2,AT1G11950.3,Symbols: JMJ26,NA,chr1:4034747-4038310 REVERSE LENGTH=875
6788,OG0011534,Dm_00000349-RA,2,NA,NA,NA,NA
6801,OG0011644,Dm_00004536-RA,2,NA,NA,NA,NA
6860,OG0012110,Dm_00001736-RA,2,AT1G50030.1,Symbols: TOR,target of rapamycin,chr1:18522626-18539619 REVERSE LENGTH=2481
6864,OG0012152,Dm_00017334-RA,2,AT1G22380.1,"Symbols: UGT85A3, AtUGT85A3",UDP-glucosyl transferase 85A3,chr1:7900522-7902332 REVERSE LENGTH=488
6890,OG0012319,Dm_00008001-RA,2,AT1G21790.1,Symbols: no symbol available,no full name available,chr1:7654357-7655691 FORWARD LENGTH=288
6896,OG0012409,Dm_00006323-RA,2,AT5G56040.2,"Symbols: RGI4, SKM2","STERILITY-REGULATING KINASE MEMBER 2, RGF1 INSENSITIVE 4",chr5:22695050-22698410 FORWARD LENGTH=1090
6906,OG0012451,Dm_00011071-RA,2,AT1G71460.1,Symbols: no symbol available,no full name available,chr1:26928247-26930316 REVERSE LENGTH=689
6910,OG0012476,Dm_00017444-RA,2,NA,NA,NA,NA
6912,OG0012476,Dm_00019607-RA,2,NA,NA,NA,NA
6929,OG0012632,Dm_00004765-RA,2,AT3G07610.1,Symbols: IBM1,increase in bonsai methylation 1,chr3:2426148-2432876 FORWARD LENGTH=1027
6934,OG0012674,Dm_00000346-RA,2,NA,NA,NA,NA
6952,OG0012792,Dm_00011163-RA,2,AT5G13520.1,Symbols: no symbol available,no full name available,chr5:4342117-4344571 REVERSE LENGTH=616
6963,OG0012878,Dm_00007092-RA,2,AT1G63850.1,Symbols: no symbol available,no full name available,chr1:23696962-23698708 FORWARD LENGTH=548
6973,OG0012948,Dm_00001519-RA,2,AT3G07660.1,Symbols: no symbol available,no full name available,chr3:2445275-2450372 REVERSE LENGTH=841
6974,OG0012948,Dm_00001884-RA,2,AT3G07660.1,Symbols: no symbol available,no full name available,chr3:2445275-2450372 REVERSE LENGTH=841
6982,OG0012979,Dm_00001345-RA,2,AT2G27950.3,Symbols: no symbol available,no full name available,chr2:11899422-11903171 REVERSE LENGTH=839
7035,OG0013370,Dm_00013649-RA,2,NA,NA,NA,NA
7036,OG0013370,Dm_00013650-RA,2,AT2G44710.4,Symbols: no symbol available,no full name available,chr2:18433457-18436629 FORWARD LENGTH=724
7040,OG0013385,Dm_00011061-RA,2,AT1G48480.1,Symbols: RKL1,receptor-like kinase 1,chr1:17918475-17920743 FORWARD LENGTH=655
7049,OG0013412,Dm_00004148-RA,2,AT2G41520.3,"Symbols: DJC62, TPR15","tetratricopeptide repeat 15, DNA J protein C62",chr2:17318057-17322705 FORWARD LENGTH=1008
7056,OG0013464,Dm_00018099-RA,2,NA,NA,NA,NA
7066,OG0013476,Dm_00016985-RA,2,AT1G05380.3,Symbols: no symbol available,no full name available,chr1:1577231-1582190 FORWARD LENGTH=1138
7074,OG0013603,Dm_00012514-RA,2,AT1G56500.3,Symbols: SOQ1,suppressor of quenching 1,chr1:21160665-21167092 FORWARD LENGTH=853
7094,OG0013805,Dm_00005552-RA,2,AT1G77670.1,Symbols: no symbol available,no full name available,chr1:29189043-29190901 REVERSE LENGTH=440
7095,OG0013813,Dm_00017603-RA,2,AT1G26110.1,Symbols: DCP5,decapping 5,chr1:9024616-9027556 REVERSE LENGTH=611
7096,OG0013813,Dm_00018543-RA,2,AT1G26110.2,Symbols: DCP5,decapping 5,chr1:9024616-9027556 REVERSE LENGTH=605
7114,OG0013901,Dm_00017942-RA,2,NA,NA,NA,NA
7139,OG0014031,Dm_00016021-RA,2,AT1G79620.4,Symbols: VRLK1,Vascular-Related RLK 1,chr1:29958830-29962174 REVERSE LENGTH=680
7140,OG0014031,Dm_00017511-RA,2,AT1G79620.4,Symbols: VRLK1,Vascular-Related RLK 1,chr1:29958830-29962174 REVERSE LENGTH=680
7173,OG0014238,Dm_00016873-RA,2,AT5G63260.1,Symbols: no symbol available,no full name available,chr5:25361900-25364453 FORWARD LENGTH=435
7178,OG0014250,Dm_00007746-RA,2,AT1G67120.1,"Symbols: MDN1, AtMDN1",MIDASIN 1,chr1:25069727-25095526 REVERSE LENGTH=5393
7190,OG0014315,Dm_00004738-RA,2,AT1G79740.3,Symbols: no symbol available,no full name available,chr1:30004367-30006229 REVERSE LENGTH=518
7204,OG0014330,Dm_00017731-RA,2,AT2G26030.4,Symbols: no symbol available,no full name available,chr2:11091505-11093000 REVERSE LENGTH=447
7224,OG0014334,Dm_00019897-RA,2,NA,NA,NA,NA
7232,OG0014524,Dm_00014026-RA,2,AT5G55090.1,Symbols: MAPKKK15,mitogen-activated protein kinase kinase kinase 15,chr5:22356852-22358198 REVERSE LENGTH=448
7235,OG0014529,Dm_00012487-RA,2,NA,NA,NA,NA
7243,OG0014598,Dm_00016548-RA,2,AT1G77360.2,Symbols: APPR6,Arabidopsis pentatricopeptide repeat 6,chr1:29071983-29073428 REVERSE LENGTH=481
7255,OG0014669,Dm_00017278-RA,2,AT5G66520.1,Symbols: CREF7,Chloroplast RNA Editing Factor 7,chr5:26551879-26553741 FORWARD LENGTH=620
7280,OG0014788,Dm_00014455-RA,2,AT2G14170.1,"Symbols: ALDH6B2, MMSD",aldehyde dehydrogenase  6B2,chr2:5977727-5981899 REVERSE LENGTH=607
7290,OG0014807,Dm_00013601-RA,2,NA,NA,NA,NA
7292,OG0014807,Dm_00019093-RA,2,NA,NA,NA,NA
7329,OG0015201,Dm_00003805-RA,2,AT4G39960.2,Symbols: DJA5,DNA J protein A5,chr4:18534194-18536320 FORWARD LENGTH=447
7333,OG0015217,Dm_00017768-RA,2,AT3G61670.2,Symbols: no symbol available,no full name available,chr3:22819052-22821733 FORWARD LENGTH=773
7351,OG0015359,Dm_00005887-RA,2,AT5G13000.2,"Symbols: CALS3, ATGSL12, gsl12, GSL12","glucan synthase-like 12, callose synthase 3",chr5:4110445-4121202 REVERSE LENGTH=1914
7393,OG0015863,Dm_00010573-RA,2,NA,NA,NA,NA
7394,OG0015868,Dm_00014594-RA,2,AT2G13620.1,"Symbols: CHX15, ATCHX15","cation/hydrogen exchanger 15, CATION/H+ EXCHANGER 15",chr2:5678006-5680621 FORWARD LENGTH=821
7397,OG0015887,Dm_00020174-RA,2,AT4G23650.1,"Symbols: CDPK6, AtCDPK6, CPK3","Calcium dependent protein kinase 3, calcium-dependent protein kinase 6",chr4:12324967-12327415 REVERSE LENGTH=529
7412,OG0015911,Dm_00017646-RA,2,AT4G20020.2,Symbols: MORF1,multiple organellar RNA editing factor 1,chr4:10844360-10846085 REVERSE LENGTH=406
7433,OG0016058,Dm_00003284-RA,2,AT3G48190.3,"Symbols: ATATM, PIG1, ATM","ARABIDOPSIS THALIANA ATAXIA-TELANGIECTASIA MUTATED, ataxia-telangiectasia mutated, pcd in male gametogenesis 1",chr3:17801421-17828361 FORWARD LENGTH=2989
7447,OG0016085,Dm_00010397-RA,2,NA,NA,NA,NA
7468,OG0016092,Dm_00004737-RA,2,NA,NA,NA,NA
7511,OG0016979,Dm_00011619-RA,2,NA,NA,NA,NA
7521,OG0016992,Dm_00001499-RA,2,AT1G10390.3,"Symbols: Nup98a, DRA2",DRACULA2,chr1:3407265-3412045 REVERSE LENGTH=1041
7524,OG0016996,Dm_00007421-RA,2,AT3G11960.3,Symbols: no symbol available,no full name available,chr3:3786431-3793160 FORWARD LENGTH=1379
7570,OG0017044,Dm_00013475-RA,2,NA,NA,NA,NA
7576,OG0017048,Dm_00006059-RA,2,AT1G02080.1,Symbols: NOT1,NA,chr1:373335-386682 FORWARD LENGTH=2431
7581,OG0017654,Dm_00015593-RA,2,NA,NA,NA,NA
7585,OG0017723,Dm_00004462-RA,2,AT3G55320.1,"Symbols: ABCB20, PGP20","P-glycoprotein  20, ATP-binding cassette B20",chr3:20507391-20513393 REVERSE LENGTH=1408
7588,OG0017820,Dm_00003172-RA,2,AT1G13750.1,"Symbols: ATPAP1, PAP1","PURPLE ACID PHOSPHATASE 1, ARABIDOPSIS THALIANA PURPLE ACID PHOSPHATASE 1",chr1:4715490-4718091 REVERSE LENGTH=613
7590,OG0017853,Dm_00015676-RA,2,AT1G03670.1,Symbols: no symbol available,no full name available,chr1:914222-916222 REVERSE LENGTH=616
7600,OG0017932,Dm_00012877-RA,2,AT1G05960.2,Symbols: EFOP3,EFR3 OF PLANT 3,chr1:1808478-1815060 REVERSE LENGTH=1003
7603,OG0017949,Dm_00001462-RA,2,AT2G35630.1,"Symbols: GEM1, MOR1",MICROTUBULE ORGANIZATION 1,chr2:14966828-14980361 FORWARD LENGTH=1978
7607,OG0017977,Dm_00001671-RA,2,AT2G36850.1,"Symbols: ET2, MAS, GSL08, ATGSL08, GSL8, ATGSL8, CHOR","CHORUS, ENLARGED TETRAD 2, glucan synthase-like 8, MASSUE, GLUCAN SYNTHASE-LIKE 8",chr2:15454935-15469666 REVERSE LENGTH=1904
7609,OG0017983,Dm_00004499-RA,2,AT2G01980.1,"Symbols: ATNHX7, ATSOS1, SOS1","ARABIDOPSIS SALT OVERLY SENSITIVE 1, SALT OVERLY SENSITIVE 1, ARABIDOPSIS NA+/H+ ANTIPORTER 7",chr2:457070-463145 FORWARD LENGTH=1146
7610,OG0017986,Dm_00012972-RA,2,AT1G04280.2,Symbols: NADKc,NAD kinase-CaM dependent,chr1:1143643-1146231 REVERSE LENGTH=480
7628,OG0018247,Dm_00005219-RA,2,AT3G14270.2,Symbols: FAB1B,FORMS APLOID AND BINUCLEATE CELLS 1B,chr3:4754624-4761185 FORWARD LENGTH=1791
7629,OG0018248,Dm_00000636-RA,2,AT5G25610.1,"Symbols: RD22, ATRD22",RESPONSIVE TO DESICCATION 22,chr5:8914498-8916684 REVERSE LENGTH=392
7637,OG0018294,Dm_00001093-RA,2,NA,NA,NA,NA
7654,OG0018308,Dm_00007702-RA,2,AT3G22960.1,"Symbols: PKP1, PKP-ALPHA",PLASTIDIAL PYRUVATE KINASE 1,chr3:8139369-8141771 FORWARD LENGTH=596
7663,OG0018313,Dm_00000921-RA,2,NA,NA,NA,NA
7664,OG0018313,Dm_00006818-RA,2,AT3G24880.3,Symbols: AtEAF1A,NA,chr3:9086457-9095537 REVERSE LENGTH=1909
7674,OG0018318,Dm_00020792-RA,2,AT4G02570.4,"Symbols: ICU13, AXR6, ATCUL1, CUL1, ETA1","cullin 1, AUXIN RESISTANT 6, INCURVATA 13",chr4:1129315-1133435 FORWARD LENGTH=738
7680,OG0018323,Dm_00010913-RA,2,AT3G28345.1,"Symbols: MDR13, ABCB15","multi-drug resistance 13, ATP-binding cassette B15",chr3:10593921-10598775 REVERSE LENGTH=1240
7688,OG0019314,Dm_00002514-RA,2,AT1G15290.2,Symbols: REC3,REDUCED CHLOROPLAST COVERAGE 3,chr1:5258091-5264814 REVERSE LENGTH=1330
7692,OG0019474,Dm_00003337-RA,2,AT2G25730.3,Symbols: no symbol available,no full name available,chr2:10956751-10972729 REVERSE LENGTH=2487
7703,OG0019594,Dm_00017512-RA,2,NA,NA,NA,NA
7710,OG0019993,Dm_00002336-RA,2,AT4G32160.1,Symbols: no symbol available,no full name available,chr4:15529056-15532892 FORWARD LENGTH=723
7712,OG0019994,Dm_00019373-RA,2,AT1G51600.2,"Symbols: ZML2, TIFY2A, GATA28","GATA TRANSCRIPTION FACTOR 28, ZIM-LIKE 2",chr1:19133176-19135252 FORWARD LENGTH=302
7746,OG0020112,Dm_00009410-RA,2,AT1G63020.4,"Symbols: NRPD1, NRPD1A, POL IVA, SMD2, SDE4","SILENCING MOVEMENT DEFICIENT 2, NUCLEAR RNA POLYMERASE D 1A, nuclear RNA polymerase D1A",chr1:23356000-23361126 REVERSE LENGTH=1213
7769,OG0020124,Dm_00004134-RA,2,AT5G55390.3,Symbols: EDM2,ENHANCED DOWNY MILDEW 2,chr5:22448152-22454414 REVERSE LENGTH=1297
7784,OG0020130,Dm_00017289-RA,2,AT1G60160.1,Symbols: KT12,K Transporter12,chr1:22188330-22191395 REVERSE LENGTH=827
7793,OG0020138,Dm_00002844-RA,2,AT5G37020.2,"Symbols: ATARF8, ARF8",auxin response factor 8,chr5:14630151-14633916 FORWARD LENGTH=773
7805,OG0020149,Dm_00009856-RA,2,AT1G64550.1,"Symbols: AtGCN20, AtABCF3, ABCF3, SCORD5, GCN20","susceptible to coronatine-deficient Pst DC3000 5, general control non-repressible 20, ATP-binding cassette F3",chr1:23968850-23973369 FORWARD LENGTH=715
7816,OG0022019,Dm_00001667-RA,2,AT2G36850.1,"Symbols: ET2, MAS, GSL08, ATGSL08, GSL8, ATGSL8, CHOR","CHORUS, ENLARGED TETRAD 2, glucan synthase-like 8, MASSUE, GLUCAN SYNTHASE-LIKE 8",chr2:15454935-15469666 REVERSE LENGTH=1904
7827,OG0022259,Dm_00014373-RA,2,AT5G47010.1,"Symbols: UPF1, LBA1, ATUPF1","UP-FRAMESHIFT1, LOW-LEVEL BETA-AMYLASE 1",chr5:19072009-19078856 FORWARD LENGTH=1254
