"","GO.ID","Term","Annotated","Significant","Expected","raw.p.value"
"381","GO:0009960","endosperm development",20,4,1.7,"0.06140"
"382","GO:0065008","regulation of biological quality",560,56,47.58,"0.06249"
"383","GO:0010393","galacturonan metabolic process",85,21,7.22,"0.06366"
"384","GO:0006109","regulation of carbohydrate metabolic process",47,7,3.99,"0.06431"
"385","GO:0016051","carbohydrate biosynthetic process",224,46,19.03,"0.06435"
"386","GO:0006096","glycolytic process",29,5,2.46,"0.06614"
"387","GO:0006757","ATP generation from ADP",29,5,2.46,"0.06614"
"388","GO:0046939","nucleotide phosphorylation",38,6,3.23,"0.06630"
"389","GO:0010224","response to UV-B",38,6,3.23,"0.06630"
"390","GO:0071322","cellular response to carbohydrate stimulus",38,6,3.23,"0.06630"
"391","GO:0016310","phosphorylation",539,95,45.79,"0.06654"
"392","GO:0030036","actin cytoskeleton organization",67,9,5.69,"0.06765"
"393","GO:0006955","immune response",121,33,10.28,"0.06802"
"394","GO:0005976","polysaccharide metabolic process",287,57,24.38,"0.06856"
"395","GO:0045088","regulation of innate immune response",37,10,3.14,"0.07053"
"396","GO:0090332","stomatal closure",36,9,3.06,"0.07074"
"397","GO:0051592","response to calcium ion",17,6,1.44,"0.07098"
"398","GO:1990778","protein localization to cell periphery",6,2,0.51,"0.07114"
"399","GO:0009700","indole phytoalexin biosynthetic process",6,2,0.51,"0.07114"
"400","GO:0009804","coumarin metabolic process",6,2,0.51,"0.07114"
"401","GO:0046217","indole phytoalexin metabolic process",6,2,0.51,"0.07114"
"402","GO:0042816","vitamin B6 metabolic process",6,2,0.51,"0.07114"
"403","GO:0030308","negative regulation of cell growth",6,2,0.51,"0.07114"
"404","GO:0072659","protein localization to plasma membrane",6,2,0.51,"0.07114"
"405","GO:0052314","phytoalexin metabolic process",6,2,0.51,"0.07114"
"406","GO:0052315","phytoalexin biosynthetic process",6,2,0.51,"0.07114"
"407","GO:2000037","regulation of stomatal complex patterning",6,2,0.51,"0.07114"
"408","GO:0019755","one-carbon compound transport",6,2,0.51,"0.07114"
"409","GO:1904659","glucose transmembrane transport",6,2,0.51,"0.07114"
"410","GO:0030104","water homeostasis",6,2,0.51,"0.07114"
"411","GO:0046520","sphingoid biosynthetic process",6,2,0.51,"0.07114"
"412","GO:0009403","toxin biosynthetic process",6,2,0.51,"0.07114"
"413","GO:0071421","manganese ion transmembrane transport",6,2,0.51,"0.07114"
"414","GO:0002683","negative regulation of immune system process",13,3,1.1,"0.07141"
"415","GO:0009269","response to desiccation",13,3,1.1,"0.07141"
"416","GO:0051017","actin filament bundle assembly",13,3,1.1,"0.07141"
"417","GO:0061572","actin filament bundle organization",13,3,1.1,"0.07141"
"418","GO:0050777","negative regulation of immune response",13,3,1.1,"0.07141"
"419","GO:0061024","membrane organization",174,19,14.78,"0.07266"
"420","GO:0072665","protein localization to vacuole",39,6,3.31,"0.07354"
"421","GO:0072666","establishment of protein localization to vacuole",39,6,3.31,"0.07354"
"422","GO:0048573","photoperiodism, flowering",99,12,8.41,"0.07408"
"423","GO:0022406","membrane docking",30,5,2.55,"0.07460"
"424","GO:0009179","purine ribonucleoside diphosphate metabolic process",30,5,2.55,"0.07460"
"425","GO:0009135","purine nucleoside diphosphate metabolic process",30,5,2.55,"0.07460"
"426","GO:0140056","organelle localization by membrane tethering",30,5,2.55,"0.07460"
"427","GO:0043622","cortical microtubule organization",30,5,2.55,"0.07460"
"428","GO:0010214","seed coat development",30,5,2.55,"0.07460"
"429","GO:0046031","ADP metabolic process",30,5,2.55,"0.07460"
"430","GO:1901699","cellular response to nitrogen compound",30,5,2.55,"0.07460"
"431","GO:0048545","response to steroid hormone",35,9,2.97,"0.07602"
"432","GO:0002253","activation of immune response",17,7,1.44,"0.07606"
"433","GO:0031337","positive regulation of sulfur amino acid metabolic process",1,1,0.08,"0.07639"
"434","GO:0009972","cytidine deamination",1,1,0.08,"0.07639"
"435","GO:0010064","embryonic shoot morphogenesis",1,1,0.08,"0.07639"
"436","GO:0051294","establishment of spindle orientation",1,1,0.08,"0.07639"
"437","GO:0033194","response to hydroperoxide",1,1,0.08,"0.07639"
"438","GO:0051275","beta-glucan catabolic process",1,1,0.08,"0.07639"
"439","GO:0043434","response to peptide hormone",1,1,0.08,"0.07639"
"440","GO:0098849","cellular detoxification of cadmium ion",1,1,0.08,"0.07639"
"441","GO:0010583","response to cyclopentenone",1,1,0.08,"0.07639"
"442","GO:0062207","regulation of pattern recognition receptor signaling pathway",1,1,0.08,"0.07639"
"443","GO:2000468","regulation of peroxidase activity",1,1,0.08,"0.07639"
"444","GO:2000469","negative regulation of peroxidase activity",1,1,0.08,"0.07639"
"445","GO:0031960","response to corticosteroid",1,1,0.08,"0.07639"
"446","GO:0140255","regulation of cellular response to phosphate starvation",1,1,0.08,"0.07639"
"447","GO:0070574","cadmium ion transmembrane transport",1,1,0.08,"0.07639"
"448","GO:0080040","positive regulation of cellular response to phosphate starvation",1,1,0.08,"0.07639"
"449","GO:0080033","response to nitrite",1,1,0.08,"0.07639"
"450","GO:0000132","establishment of mitotic spindle orientation",1,1,0.08,"0.07639"
"451","GO:0071287","cellular response to manganese ion",1,1,0.08,"0.07639"
"452","GO:0071276","cellular response to cadmium ion",1,1,0.08,"0.07639"
"453","GO:0071226","cellular response to molecule of fungal origin",1,1,0.08,"0.07639"
"454","GO:0006571","tyrosine biosynthetic process",1,1,0.08,"0.07639"
"455","GO:0015970","guanosine tetraphosphate biosynthetic process",1,1,0.08,"0.07639"
"456","GO:0036474","cell death in response to hydrogen peroxide",1,1,0.08,"0.07639"
"457","GO:1901998","toxin transport",1,1,0.08,"0.07639"
"458","GO:2000143","negative regulation of DNA-templated transcription initiation",1,1,0.08,"0.07639"
"459","GO:0098676","modulation of host virulence by virus",1,1,0.08,"0.07639"
"460","GO:0040001","establishment of mitotic spindle localization",1,1,0.08,"0.07639"
"461","GO:0051058","negative regulation of small GTPase mediated signal transduction",1,1,0.08,"0.07639"
"462","GO:0071783","endoplasmic reticulum cisternal network organization",1,1,0.08,"0.07639"
"463","GO:0071784","endoplasmic reticulum cisternal network assembly",1,1,0.08,"0.07639"
"464","GO:0006658","phosphatidylserine metabolic process",1,1,0.08,"0.07639"
"465","GO:0006659","phosphatidylserine biosynthetic process",1,1,0.08,"0.07639"
"466","GO:0009866","induced systemic resistance, ethylene mediated signaling pathway",1,1,0.08,"0.07639"
"467","GO:0010365","positive regulation of ethylene biosynthetic process",1,1,0.08,"0.07639"
"468","GO:0061062","regulation of nematode larval development",1,1,0.08,"0.07639"
"469","GO:0009061","anaerobic respiration",1,1,0.08,"0.07639"
"470","GO:0010335","response to non-ionic osmotic stress",1,1,0.08,"0.07639"
"471","GO:0034036","purine ribonucleoside bisphosphate biosynthetic process",1,1,0.08,"0.07639"
"472","GO:0046937","phytochelatin metabolic process",1,1,0.08,"0.07639"
"473","GO:0046938","phytochelatin biosynthetic process",1,1,0.08,"0.07639"
"474","GO:0070328","triglyceride homeostasis",1,1,0.08,"0.07639"
"475","GO:0002164","larval development",1,1,0.08,"0.07639"
"476","GO:0043090","amino acid import",1,1,0.08,"0.07639"
"477","GO:0030397","membrane disassembly",1,1,0.08,"0.07639"
"478","GO:0060416","response to growth hormone",1,1,0.08,"0.07639"
"479","GO:0002946","tRNA C5-cytosine methylation",1,1,0.08,"0.07639"
"480","GO:0045939","negative regulation of steroid metabolic process",1,1,0.08,"0.07639"
"481","GO:0055090","acylglycerol homeostasis",1,1,0.08,"0.07639"
"482","GO:0015774","polysaccharide transport",1,1,0.08,"0.07639"
"483","GO:0010421","hydrogen peroxide-mediated programmed cell death",1,1,0.08,"0.07639"
"484","GO:0002119","nematode larval development",1,1,0.08,"0.07639"
"485","GO:0010423","negative regulation of brassinosteroid biosynthetic process",1,1,0.08,"0.07639"
"486","GO:0032043","mitochondrial DNA catabolic process",1,1,0.08,"0.07639"
"487","GO:0010401","pectic galactan metabolic process",1,1,0.08,"0.07639"
"488","GO:0015709","thiosulfate transport",1,1,0.08,"0.07639"
"489","GO:0032594","protein transport within lipid bilayer",1,1,0.08,"0.07639"
"490","GO:0071548","response to dexamethasone",1,1,0.08,"0.07639"
"491","GO:0070995","NADPH oxidation",1,1,0.08,"0.07639"
"492","GO:0072660","maintenance of protein location in plasma membrane",1,1,0.08,"0.07639"
"493","GO:0072658","maintenance of protein location in membrane",1,1,0.08,"0.07639"
"494","GO:0006423","cysteinyl-tRNA aminoacylation",1,1,0.08,"0.07639"
"495","GO:0090032","negative regulation of steroid hormone biosynthetic process",1,1,0.08,"0.07639"
"496","GO:0051354","negative regulation of oxidoreductase activity",1,1,0.08,"0.07639"
"497","GO:0051384","response to glucocorticoid",1,1,0.08,"0.07639"
"498","GO:2000035","regulation of stem cell division",1,1,0.08,"0.07639"
"499","GO:0006982","response to lipid hydroperoxide",1,1,0.08,"0.07639"
"500","GO:0006983","ER overload response",1,1,0.08,"0.07639"
"501","GO:0090551","response to manganese starvation",1,1,0.08,"0.07639"
"502","GO:1902007","regulation of toxin transport",1,1,0.08,"0.07639"
"503","GO:0080164","regulation of nitric oxide metabolic process",1,1,0.08,"0.07639"
"504","GO:1902009","positive regulation of toxin transport",1,1,0.08,"0.07639"
"505","GO:0002752","cell surface pattern recognition receptor signaling pathway",1,1,0.08,"0.07639"
"506","GO:0080167","response to karrikin",1,1,0.08,"0.07639"
"507","GO:0046704","CDP metabolic process",1,1,0.08,"0.07639"
"508","GO:0046705","CDP biosynthetic process",1,1,0.08,"0.07639"
"509","GO:0051457","maintenance of protein location in nucleus",1,1,0.08,"0.07639"
"510","GO:0035023","regulation of Rho protein signal transduction",1,1,0.08,"0.07639"
"511","GO:0035024","negative regulation of Rho protein signal transduction",1,1,0.08,"0.07639"
"512","GO:0046087","cytidine metabolic process",1,1,0.08,"0.07639"
"513","GO:0015692","lead ion transport",1,1,0.08,"0.07639"
"514","GO:0120194","regulation of anther dehiscence",1,1,0.08,"0.07639"
"515","GO:0120195","positive regulation of anther dehiscence",1,1,0.08,"0.07639"
"516","GO:0006216","cytidine catabolic process",1,1,0.08,"0.07639"
"517","GO:0097275","cellular ammonium homeostasis",1,1,0.08,"0.07639"
"518","GO:0015670","carbon dioxide transport",1,1,0.08,"0.07639"
"519","GO:0035552","oxidative single-stranded DNA demethylation",1,1,0.08,"0.07639"
"520","GO:0046580","negative regulation of Ras protein signal transduction",1,1,0.08,"0.07639"
"521","GO:1900910","positive regulation of olefin metabolic process",1,1,0.08,"0.07639"
"522","GO:1900913","positive regulation of olefin biosynthetic process",1,1,0.08,"0.07639"
"523","GO:0098755","maintenance of seed dormancy by absisic acid",1,1,0.08,"0.07639"
"524","GO:0030245","cellulose catabolic process",1,1,0.08,"0.07639"
"525","GO:0010894","negative regulation of steroid biosynthetic process",1,1,0.08,"0.07639"
"526","GO:0060858","vesicle-mediated transport involved in floral organ abscission",1,1,0.08,"0.07639"
"527","GO:0032491","detection of molecule of fungal origin",1,1,0.08,"0.07639"
"528","GO:0032494","response to peptidoglycan",1,1,0.08,"0.07639"
"529","GO:0032497","detection of lipopolysaccharide",1,1,0.08,"0.07639"
"530","GO:0032499","detection of peptidoglycan",1,1,0.08,"0.07639"
"531","GO:0071422","succinate transmembrane transport",1,1,0.08,"0.07639"
"532","GO:0048878","chemical homeostasis",254,26,21.58,"0.07736"
"533","GO:0006650","glycerophospholipid metabolic process",100,12,8.5,"0.07863"
"534","GO:0051093","negative regulation of developmental process",104,16,8.84,"0.07935"
"535","GO:0006081","cellular aldehyde metabolic process",40,6,3.4,"0.08120"
"536","GO:0120255","olefinic compound biosynthetic process",33,8,2.8,"0.08159"
"537","GO:0006066","alcohol metabolic process",91,14,7.73,"0.08166"
"538","GO:0030148","sphingolipid biosynthetic process",22,4,1.87,"0.08227"
"539","GO:1901698","response to nitrogen compound",289,70,24.55,"0.08342"
"540","GO:0000302","response to reactive oxygen species",76,13,6.46,"0.08358"
"541","GO:1902531","regulation of intracellular signal transduction",31,5,2.63,"0.08362"
"542","GO:0006090","pyruvate metabolic process",50,7,4.25,"0.08412"
"543","GO:0009965","leaf morphogenesis",70,9,5.95,"0.08429"
"544","GO:0048366","leaf development",279,37,23.7,"0.08468"
"545","GO:0006790","sulfur compound metabolic process",225,25,19.12,"0.08538"
"546","GO:0006749","glutathione metabolic process",14,3,1.19,"0.08591"
"547","GO:0043450","alkene biosynthetic process",14,3,1.19,"0.08591"
"548","GO:0043449","cellular alkene metabolic process",14,3,1.19,"0.08591"
"549","GO:0006040","amino sugar metabolic process",14,3,1.19,"0.08591"
"550","GO:0016128","phytosteroid metabolic process",14,3,1.19,"0.08591"
"551","GO:0016131","brassinosteroid metabolic process",14,3,1.19,"0.08591"
"552","GO:1900673","olefin metabolic process",14,3,1.19,"0.08591"
"553","GO:1900674","olefin biosynthetic process",14,3,1.19,"0.08591"
"554","GO:0009692","ethylene metabolic process",14,3,1.19,"0.08591"
"555","GO:0009693","ethylene biosynthetic process",14,3,1.19,"0.08591"
"556","GO:0007163","establishment or maintenance of cell polarity",14,3,1.19,"0.08591"
"557","GO:0071215","cellular response to abscisic acid stimulus",167,34,14.19,"0.08804"
"558","GO:0097306","cellular response to alcohol",167,34,14.19,"0.08804"
"559","GO:0048764","trichoblast maturation",81,10,6.88,"0.08842"
"560","GO:0048765","root hair cell differentiation",81,10,6.88,"0.08842"
"561","GO:1905392","plant organ morphogenesis",419,57,35.6,"0.08902"
"562","GO:0010431","seed maturation",51,7,4.33,"0.09142"
"563","GO:0043255","regulation of carbohydrate biosynthetic process",32,5,2.72,"0.09319"
"564","GO:0006665","sphingolipid metabolic process",32,5,2.72,"0.09319"
"565","GO:0009827","plant-type cell wall modification",32,5,2.72,"0.09319"
"566","GO:0051345","positive regulation of hydrolase activity",23,4,1.95,"0.09385"
"567","GO:0048469","cell maturation",82,10,6.97,"0.09419"
"568","GO:0055085","transmembrane transport",447,42,37.98,"0.09440"
"569","GO:0031335","regulation of sulfur amino acid metabolic process",7,2,0.59,"0.09467"
"570","GO:0048358","mucilage pectin biosynthetic process",7,2,0.59,"0.09467"
"571","GO:0042981","regulation of apoptotic process",7,2,0.59,"0.09467"
"572","GO:0071219","cellular response to molecule of bacterial origin",7,2,0.59,"0.09467"
"573","GO:0008645","hexose transmembrane transport",7,2,0.59,"0.09467"
"574","GO:2000142","regulation of DNA-templated transcription initiation",7,2,0.59,"0.09467"
"575","GO:1900057","positive regulation of leaf senescence",7,2,0.59,"0.09467"
"576","GO:0009864","induced systemic resistance, jasmonic acid mediated signaling pathway",7,2,0.59,"0.09467"
"577","GO:0010364","regulation of ethylene biosynthetic process",7,2,0.59,"0.09467"
"578","GO:0016093","polyprenol metabolic process",7,2,0.59,"0.09467"
"579","GO:0006488","dolichol-linked oligosaccharide biosynthetic process",7,2,0.59,"0.09467"
"580","GO:0071668","plant-type cell wall assembly",7,2,0.59,"0.09467"
"581","GO:0019740","nitrogen utilization",7,2,0.59,"0.09467"
"582","GO:0010215","cellulose microfibril organization",7,2,0.59,"0.09467"
"583","GO:1900911","regulation of olefin biosynthetic process",7,2,0.59,"0.09467"
"584","GO:0070726","cell wall assembly",7,2,0.59,"0.09467"
"585","GO:1900908","regulation of olefin metabolic process",7,2,0.59,"0.09467"
"586","GO:0035556","intracellular signal transduction",232,41,19.71,"0.09766"
"587","GO:0019751","polyol metabolic process",42,6,3.57,"0.09780"
"588","GO:0008202","steroid metabolic process",42,6,3.57,"0.09780"
"589","GO:0071370","cellular response to gibberellin stimulus",42,6,3.57,"0.09780"
"590","GO:0080147","root hair cell development",62,8,5.27,"0.09841"
"591","GO:0032501","multicellular organismal process",2565,277,217.91,"0.09888"
"592","GO:0009110","vitamin biosynthetic process",52,7,4.42,"0.09906"
"593","GO:1901135","carbohydrate derivative metabolic process",514,56,43.67,"0.09927"
"594","GO:0048519","negative regulation of biological process",1035,116,87.93,"0.09993"
"595","GO:1901700","response to oxygen-containing compound",1333,254,113.25,"0.10047"
"596","GO:0015780","nucleotide-sugar transmembrane transport",15,3,1.27,"0.10153"
"597","GO:0007186","G protein-coupled receptor signaling pathway",15,3,1.27,"0.10153"
"598","GO:0051049","regulation of transport",73,9,6.2,"0.10318"
