"","GO.ID","Term","Annotated","Significant","Expected","raw.p.value"
"374","GO:0006997","nucleus organization",34,7,3.33,"0.02410"
"375","GO:0006900","vesicle budding from membrane",34,7,3.33,"0.02410"
"376","GO:0090501","RNA phosphodiester bond hydrolysis",34,7,3.33,"0.02410"
"377","GO:0070828","heterochromatin organization",25,8,2.45,"0.02461"
"378","GO:0006302","double-strand break repair",100,15,9.81,"0.02462"
"379","GO:0009826","unidimensional cell growth",220,28,21.58,"0.02477"
"380","GO:0098657","import into cell",20,5,1.96,"0.02480"
"381","GO:0000122","negative regulation of transcription by RNA polymerase II",20,5,1.96,"0.02480"
"382","GO:0031425","chloroplast RNA processing",20,5,1.96,"0.02480"
"383","GO:0098739","import across plasma membrane",20,5,1.96,"0.02480"
"384","GO:0051607","defense response to virus",38,11,3.73,"0.02485"
"385","GO:0140546","defense response to symbiont",38,11,3.73,"0.02485"
"386","GO:0060918","auxin transport",74,15,7.26,"0.02532"
"387","GO:0006366","transcription by RNA polymerase II",254,67,24.91,"0.02568"
"388","GO:0048229","gametophyte development",315,46,30.9,"0.02571"
"389","GO:0070727","cellular macromolecule localization",423,88,41.49,"0.02594"
"390","GO:0006379","mRNA cleavage",8,3,0.78,"0.02594"
"391","GO:0010165","response to X-ray",8,3,0.78,"0.02594"
"392","GO:0048015","phosphatidylinositol-mediated signaling",8,3,0.78,"0.02594"
"393","GO:0048639","positive regulation of developmental growth",8,3,0.78,"0.02594"
"394","GO:0043967","histone H4 acetylation",8,3,0.78,"0.02594"
"395","GO:1903959","regulation of anion transmembrane transport",8,3,0.78,"0.02594"
"396","GO:0080112","seed growth",8,3,0.78,"0.02594"
"397","GO:0048199","vesicle targeting, to, from or within Golgi",8,3,0.78,"0.02594"
"398","GO:0045332","phospholipid translocation",8,3,0.78,"0.02594"
"399","GO:0000578","embryonic axis specification",8,3,0.78,"0.02594"
"400","GO:0009846","pollen germination",50,9,4.9,"0.02599"
"401","GO:0006892","post-Golgi vesicle-mediated transport",27,9,2.65,"0.02728"
"402","GO:0051028","mRNA transport",22,8,2.16,"0.02732"
"403","GO:0006406","mRNA export from nucleus",22,8,2.16,"0.02732"
"404","GO:0010962","regulation of glucan biosynthetic process",17,7,1.67,"0.02736"
"405","GO:0032386","regulation of intracellular transport",14,4,1.37,"0.02756"
"406","GO:0005983","starch catabolic process",14,4,1.37,"0.02756"
"407","GO:2000024","regulation of leaf development",14,4,1.37,"0.02756"
"408","GO:0034243","regulation of transcription elongation by RNA polymerase II",14,4,1.37,"0.02756"
"409","GO:0034765","regulation of ion transmembrane transport",14,4,1.37,"0.02756"
"410","GO:0062013","positive regulation of small molecule metabolic process",14,4,1.37,"0.02756"
"411","GO:0009638","phototropism",14,4,1.37,"0.02756"
"412","GO:1900426","positive regulation of defense response to bacterium",14,4,1.37,"0.02756"
"413","GO:0006753","nucleoside phosphate metabolic process",184,24,18.05,"0.02763"
"414","GO:0019220","regulation of phosphate metabolic process",67,11,6.57,"0.02782"
"415","GO:0009791","post-embryonic development",1493,260,146.43,"0.02790"
"416","GO:0009914","hormone transport",75,15,7.36,"0.02822"
"417","GO:0051094","positive regulation of developmental process",81,17,7.94,"0.02851"
"418","GO:0072524","pyridine-containing compound metabolic process",43,8,4.22,"0.02909"
"419","GO:0032535","regulation of cellular component size",43,8,4.22,"0.02909"
"420","GO:0140053","mitochondrial gene expression",43,8,4.22,"0.02909"
"421","GO:0090066","regulation of anatomical structure size",43,8,4.22,"0.02909"
"422","GO:0030163","protein catabolic process",335,57,32.86,"0.02920"
"423","GO:0010431","seed maturation",51,9,5,"0.02922"
"424","GO:0071824","protein-DNA complex subunit organization",51,9,5,"0.02922"
"425","GO:0048527","lateral root development",76,12,7.45,"0.02928"
"426","GO:0010675","regulation of cellular carbohydrate metabolic process",31,9,3.04,"0.02953"
"427","GO:0040034","regulation of development, heterochronic",28,6,2.75,"0.02981"
"428","GO:0006739","NADP metabolic process",28,6,2.75,"0.02981"
"429","GO:0030433","ubiquitin-dependent ERAD pathway",28,6,2.75,"0.02981"
"430","GO:0048278","vesicle docking",21,5,2.06,"0.03030"
"431","GO:0048609","multicellular organismal reproductive process",139,19,13.63,"0.03056"
"432","GO:0043412","macromolecule modification",1241,186,121.72,"0.03063"
"433","GO:0051174","regulation of phosphorus metabolic process",68,11,6.67,"0.03069"
"434","GO:0044419","biological process involved in interspecies interaction between organisms",923,123,90.53,"0.03081"
"435","GO:0046907","intracellular transport",447,94,43.84,"0.03144"
"436","GO:0000956","nuclear-transcribed mRNA catabolic process",41,10,4.02,"0.03188"
"437","GO:0010876","lipid localization",60,10,5.88,"0.03189"
"438","GO:0046496","nicotinamide nucleotide metabolic process",36,7,3.53,"0.03219"
"439","GO:0051239","regulation of multicellular organismal process",351,79,34.43,"0.03233"
"440","GO:0044237","cellular metabolic process",5522,726,541.6,"0.03241"
"441","GO:0048440","carpel development",52,9,5.1,"0.03273"
"442","GO:0009725","response to hormone",1088,128,106.71,"0.03318"
"443","GO:1901701","cellular response to oxygen-containing compound",579,78,56.79,"0.03350"
"444","GO:0043207","response to external biotic stimulus",915,122,89.74,"0.03392"
"445","GO:0051707","response to other organism",915,122,89.74,"0.03392"
"446","GO:0043200","response to amino acid",15,4,1.47,"0.03507"
"447","GO:0031537","regulation of anthocyanin metabolic process",15,4,1.47,"0.03507"
"448","GO:0006995","cellular response to nitrogen starvation",15,4,1.47,"0.03507"
"449","GO:0000380","alternative mRNA splicing, via spliceosome",15,4,1.47,"0.03507"
"450","GO:0050826","response to freezing",15,4,1.47,"0.03507"
"451","GO:0000245","spliceosomal complex assembly",15,4,1.47,"0.03507"
"452","GO:1903409","reactive oxygen species biosynthetic process",15,4,1.47,"0.03507"
"453","GO:0007015","actin filament organization",61,10,5.98,"0.03530"
"454","GO:0048528","post-embryonic root development",87,13,8.53,"0.03579"
"455","GO:0048519","negative regulation of biological process",1035,199,101.51,"0.03592"
"456","GO:0032950","regulation of beta-glucan metabolic process",12,6,1.18,"0.03625"
"457","GO:0032951","regulation of beta-glucan biosynthetic process",12,6,1.18,"0.03625"
"458","GO:2001006","regulation of cellulose biosynthetic process",12,6,1.18,"0.03625"
"459","GO:0006903","vesicle targeting",13,6,1.28,"0.03626"
"460","GO:0051656","establishment of organelle localization",57,15,5.59,"0.03626"
"461","GO:0007032","endosome organization",11,5,1.08,"0.03632"
"462","GO:0035999","tetrahydrofolate interconversion",9,3,0.88,"0.03646"
"463","GO:0042327","positive regulation of phosphorylation",9,3,0.88,"0.03646"
"464","GO:0010492","maintenance of shoot apical meristem identity",9,3,0.88,"0.03646"
"465","GO:0035459","vesicle cargo loading",9,3,0.88,"0.03646"
"466","GO:0032922","circadian regulation of gene expression",9,3,0.88,"0.03646"
"467","GO:0006349","regulation of gene expression by genomic imprinting",9,3,0.88,"0.03646"
"468","GO:0080050","regulation of seed development",9,3,0.88,"0.03646"
"469","GO:1901371","regulation of leaf morphogenesis",9,3,0.88,"0.03646"
"470","GO:0048017","inositol lipid-mediated signaling",9,3,0.88,"0.03646"
"471","GO:1900618","regulation of shoot system morphogenesis",9,3,0.88,"0.03646"
"472","GO:2000034","regulation of seed maturation",9,3,0.88,"0.03646"
"473","GO:0034204","lipid translocation",9,3,0.88,"0.03646"
"474","GO:0055069","zinc ion homeostasis",9,3,0.88,"0.03646"
"475","GO:0019375","galactolipid biosynthetic process",9,3,0.88,"0.03646"
"476","GO:0045995","regulation of embryonic development",9,3,0.88,"0.03646"
"477","GO:0007155","cell adhesion",9,3,0.88,"0.03646"
"478","GO:0043562","cellular response to nitrogen levels",22,5,2.16,"0.03651"
"479","GO:0048574","long-day photoperiodism, flowering",22,5,2.16,"0.03651"
"480","GO:0045834","positive regulation of lipid metabolic process",22,5,2.16,"0.03651"
"481","GO:0042026","protein refolding",22,5,2.16,"0.03651"
"482","GO:0034728","nucleosome organization",22,5,2.16,"0.03651"
"483","GO:0043085","positive regulation of catalytic activity",53,9,5.2,"0.03651"
"484","GO:0070925","organelle assembly",100,21,9.81,"0.03676"
"485","GO:0019362","pyridine nucleotide metabolic process",37,7,3.63,"0.03684"
"486","GO:0009965","leaf morphogenesis",70,11,6.87,"0.03705"
"487","GO:0072507","divalent inorganic cation homeostasis",45,8,4.41,"0.03715"
"488","GO:0009117","nucleotide metabolic process",180,23,17.65,"0.03755"
"489","GO:0032502","developmental process",3065,449,300.61,"0.03823"
"490","GO:0009607","response to biotic stimulus",917,122,89.94,"0.03828"
"491","GO:0051603","proteolysis involved in protein catabolic process",292,52,28.64,"0.03856"
"492","GO:0010981","regulation of cell wall macromolecule metabolic process",4,2,0.39,"0.03984"
"493","GO:0046864","isoprenoid transport",4,2,0.39,"0.03984"
"494","GO:0046865","terpenoid transport",4,2,0.39,"0.03984"
"495","GO:0034058","endosomal vesicle fusion",4,2,0.39,"0.03984"
"496","GO:1903798","regulation of miRNA maturation",4,2,0.39,"0.03984"
"497","GO:0034085","establishment of sister chromatid cohesion",4,2,0.39,"0.03984"
"498","GO:0031539","positive regulation of anthocyanin metabolic process",4,2,0.39,"0.03984"
"499","GO:0006998","nuclear envelope organization",4,2,0.39,"0.03984"
"500","GO:0051571","positive regulation of histone H3-K4 methylation",4,2,0.39,"0.03984"
"501","GO:0099116","tRNA 5'-end processing",4,2,0.39,"0.03984"
"502","GO:0043620","regulation of DNA-templated transcription in response to stress",4,2,0.39,"0.03984"
"503","GO:0045739","positive regulation of DNA repair",4,2,0.39,"0.03984"
"504","GO:0090436","leaf pavement cell development",4,2,0.39,"0.03984"
"505","GO:2001009","regulation of plant-type cell wall cellulose biosynthetic process",4,2,0.39,"0.03984"
"506","GO:1905897","regulation of response to endoplasmic reticulum stress",4,2,0.39,"0.03984"
"507","GO:0006266","DNA ligation",4,2,0.39,"0.03984"
"508","GO:0044154","histone H3-K14 acetylation",4,2,0.39,"0.03984"
"509","GO:0035864","response to potassium ion",4,2,0.39,"0.03984"
"510","GO:0006741","NADP biosynthetic process",4,2,0.39,"0.03984"
"511","GO:0000244","spliceosomal tri-snRNP complex assembly",4,2,0.39,"0.03984"
"512","GO:0010507","negative regulation of autophagy",4,2,0.39,"0.03984"
"513","GO:0098787","mRNA cleavage involved in mRNA processing",4,2,0.39,"0.03984"
"514","GO:0098789","pre-mRNA cleavage required for polyadenylation",4,2,0.39,"0.03984"
"515","GO:0001682","tRNA 5'-leader removal",4,2,0.39,"0.03984"
"516","GO:0006565","L-serine catabolic process",4,2,0.39,"0.03984"
"517","GO:0009660","amyloplast organization",4,2,0.39,"0.03984"
"518","GO:0080168","abscisic acid transport",4,2,0.39,"0.03984"
"519","GO:0080154","regulation of fertilization",4,2,0.39,"0.03984"
"520","GO:0080155","regulation of double fertilization forming a zygote and endosperm",4,2,0.39,"0.03984"
"521","GO:0046209","nitric oxide metabolic process",4,2,0.39,"0.03984"
"522","GO:0045911","positive regulation of DNA recombination",4,2,0.39,"0.03984"
"523","GO:0072387","flavin adenine dinucleotide metabolic process",4,2,0.39,"0.03984"
"524","GO:0007164","establishment of tissue polarity",4,2,0.39,"0.03984"
"525","GO:0072344","rescue of stalled ribosome",4,2,0.39,"0.03984"
"526","GO:1900111","positive regulation of histone H3-K9 dimethylation",4,2,0.39,"0.03984"
"527","GO:0034660","ncRNA metabolic process",359,57,35.21,"0.04013"
"528","GO:0014070","response to organic cyclic compound",289,34,28.35,"0.04043"
"529","GO:0010449","root meristem growth",30,6,2.94,"0.04058"
"530","GO:0051258","protein polymerization",30,6,2.94,"0.04058"
"531","GO:0045935","positive regulation of nucleobase-containing compound metabolic process",287,56,28.15,"0.04152"
"532","GO:0006869","lipid transport",46,8,4.51,"0.04170"
"533","GO:0009553","embryo sac development",98,14,9.61,"0.04208"
"534","GO:0006887","exocytosis",32,9,3.14,"0.04303"
"535","GO:0006812","cation transport",154,20,15.1,"0.04324"
"536","GO:0048236","plant-type sporogenesis",23,5,2.26,"0.04344"
"537","GO:0071417","cellular response to organonitrogen compound",23,5,2.26,"0.04344"
"538","GO:0034293","sexual sporulation",23,5,2.26,"0.04344"
"539","GO:0043934","sporulation",23,5,2.26,"0.04344"
"540","GO:0009959","negative gravitropism",16,4,1.57,"0.04366"
"541","GO:0009755","hormone-mediated signaling pathway",496,71,48.65,"0.04400"
"542","GO:0097305","response to alcohol",529,65,51.88,"0.04441"
"543","GO:0055065","metal ion homeostasis",108,15,10.59,"0.04492"
"544","GO:0090407","organophosphate biosynthetic process",223,33,21.87,"0.04549"
"545","GO:0050801","ion homeostasis",174,22,17.07,"0.04552"
"546","GO:0051240","positive regulation of multicellular organismal process",61,14,5.98,"0.04595"
"547","GO:0051274","beta-glucan biosynthetic process",51,14,5,"0.04641"
"548","GO:0006310","DNA recombination",127,17,12.46,"0.04647"
"549","GO:0006952","defense response",901,120,88.37,"0.04658"
"550","GO:0042538","hyperosmotic salinity response",31,6,3.04,"0.04677"
"551","GO:0030244","cellulose biosynthetic process",42,10,4.12,"0.04696"
"552","GO:0009628","response to abiotic stimulus",1986,256,194.79,"0.04730"
"553","GO:0016571","histone methylation",73,20,7.16,"0.04767"
"554","GO:0000226","microtubule cytoskeleton organization",109,15,10.69,"0.04811"
"555","GO:0009637","response to blue light",73,11,7.16,"0.04825"
"556","GO:0051173","positive regulation of nitrogen compound metabolic process",371,73,36.39,"0.04845"
"557","GO:0006303","double-strand break repair via nonhomologous end joining",10,3,0.98,"0.04881"
"558","GO:0042126","nitrate metabolic process",10,3,0.98,"0.04881"
"559","GO:0042128","nitrate assimilation",10,3,0.98,"0.04881"
"560","GO:0010105","negative regulation of ethylene-activated signaling pathway",10,3,0.98,"0.04881"
"561","GO:0045828","positive regulation of isoprenoid metabolic process",10,3,0.98,"0.04881"
"562","GO:2000022","regulation of jasmonic acid mediated signaling pathway",10,3,0.98,"0.04881"
"563","GO:0019374","galactolipid metabolic process",10,3,0.98,"0.04881"
"564","GO:0080186","developmental vegetative growth",10,3,0.98,"0.04881"
"565","GO:0070298","negative regulation of phosphorelay signal transduction system",10,3,0.98,"0.04881"
"566","GO:1901879","regulation of protein depolymerization",10,3,0.98,"0.04881"
"567","GO:0071478","cellular response to radiation",82,12,8.04,"0.04882"
"568","GO:0009566","fertilization",24,5,2.35,"0.05110"
"569","GO:0009567","double fertilization forming a zygote and endosperm",24,5,2.35,"0.05110"
"570","GO:0032509","endosome transport via multivesicular body sorting pathway",24,5,2.35,"0.05110"
"571","GO:0060560","developmental growth involved in morphogenesis",275,32,26.97,"0.05172"
"572","GO:0006352","DNA-templated transcription initiation",48,8,4.71,"0.05186"
"573","GO:0051510","regulation of unidimensional cell growth",48,8,4.71,"0.05186"
"574","GO:0010305","leaf vascular tissue pattern formation",17,4,1.67,"0.05331"
"575","GO:0070507","regulation of microtubule cytoskeleton organization",17,4,1.67,"0.05331"
"576","GO:0072525","pyridine-containing compound biosynthetic process",17,4,1.67,"0.05331"
"577","GO:0044247","cellular polysaccharide catabolic process",17,4,1.67,"0.05331"
"578","GO:0044089","positive regulation of cellular component biogenesis",17,4,1.67,"0.05331"
"579","GO:0007051","spindle organization",40,7,3.92,"0.05337"
"580","GO:0009611","response to wounding",296,34,29.03,"0.05362"
"581","GO:0050896","response to stimulus",4177,520,409.68,"0.05524"
"582","GO:0016192","vesicle-mediated transport",313,70,30.7,"0.05526"
"583","GO:0044270","cellular nitrogen compound catabolic process",145,28,14.22,"0.05650"
"584","GO:0016042","lipid catabolic process",75,11,7.36,"0.05687"
"585","GO:0009832","plant-type cell wall biogenesis",159,20,15.59,"0.05702"
"586","GO:1901135","carbohydrate derivative metabolic process",514,55,50.41,"0.05733"
"587","GO:0034655","nucleobase-containing compound catabolic process",100,23,9.81,"0.05739"
"588","GO:0055076","transition metal ion homeostasis",49,8,4.81,"0.05749"
"589","GO:0009926","auxin polar transport",57,12,5.59,"0.05901"
"590","GO:0019252","starch biosynthetic process",25,5,2.45,"0.05951"
"591","GO:0051084","'de novo' post-translational protein folding",25,5,2.45,"0.05951"
