"","target_id","ATgene_ID","TopBLASTHit_Name","tissue","module"
"309","Dm_00004282","AT5G53350.1","CLP protease regulatory subunit X",NA,2
"310","Dm_00004332","AT5G20990.1","CO-FACTOR FOR NITRATE REDUCTASE AND XANTHINE DEHYDROGENASE, SIRTINOL 4, CO-FACTOR FOR NITRATE REDUCTASE AND XANTHINE DEHYDROGENASE 1, CHLORATE RESISTANT 6",NA,2
"311","Dm_00009824","AT2G43760.3","COFACTOR OF NITRATE REDUCTASE AND XANTHINE DEHYDROGENASE 6",NA,2
"312","Dm_00005054","AT4G01290.2","Conserved Binding of eIF4E 1",NA,2
"313","Dm_00002393","AT5G16300.1","Conserved Oligomeric Golgi Complex 1",NA,2
"314","Dm_00002453","AT5G16300.1","Conserved Oligomeric Golgi Complex 1",NA,2
"315","Dm_00001851","AT4G24840.1","Conserved Oligomeric Golgi Complex 2",NA,2
"316","Dm_00010827","AT4G01395.1","Conserved Oligomeric Golgi Complex 4",NA,2
"317","Dm_00004805","AT2G32950.1","CONSTITUTIVE PHOTOMORPHOGENIC 1, ARABIDOPSIS THALIANA CONSTITUTIVE PHOTOMORPHOGENIC 1, FUSCA 1, EMBRYO DEFECTIVE 168, DEETIOLATED MUTANT 340",NA,2
"318","Dm_00006529","AT4G27430.2","COP1-interacting protein 7",NA,2
"319","Dm_00017505","AT4G12290.1","Copper Amine Oxidase",NA,2
"320","Dm_00009591","AT1G08760.1","CORTICAL MICROTUBULE DISORDERING2",NA,2
"321","Dm_00002922","AT3G01370.1","CRM family member 2, Arabidopsis thaliana CRM family member 2",NA,2
"322","Dm_00013741","AT3G23070.1","CRM family member 3A",NA,2
"323","Dm_00006428","AT5G65770.3","CROWDED NUCLEI 4, LITTLE NUCLEI4",NA,2
"324","Dm_00011632","AT2G26280.3","CTC-interacting domain 7",NA,2
"325","Dm_00020792","AT4G02570.4","cullin 1, AUXIN RESISTANT 6, INCURVATA 13",NA,2
"326","Dm_00009683","AT2G02560.2","CULLIN-ASSOCIATED AND NEDDYLATION DISSOCIATED 1, HEMIVENATA, cullin-associated and neddylation dissociated",NA,2
"327","Dm_00000311","AT1G67580.2","CYCLIN-DEPENDENT KINASE G2",NA,2
"328","Dm_00001993","AT5G39660.3","cycling DOF factor 2",NA,2
"329","Dm_00017822","AT3G47500.1","cycling DOF factor 3",NA,2
"330","Dm_00007017","AT1G53720.1","CYCLOPHILIN 59, cyclophilin 59",NA,2
"331","Dm_00009407","AT3G57050.1","cystathionine beta-lyase",NA,2
"332","Dm_00012232","AT2G25170.2","CYTOKININ-HYPERSENSITIVE 2, hypersensitive to red and blue 2, GYMNOS, LOW-WATER-POTENTIAL RESPONSE 1, ENHANCED PHOTOMORPHOGENIC 1, SUPPRESSOR OF SLR 2, PICKLE",NA,2
"333","Dm_00006327","AT2G40730.1","cytoplasmic tRNA export protein",NA,2
"334","Dm_00014328","AT3G54190.1","d FBS INTERACTING PROTEIN 1",NA,2
"335","Dm_00012652","AT1G78420.2","DA (large in Chinese) 2",NA,2
"336","Dm_00013928","AT3G42170.2","DAYSLEEPER",NA,2
"337","Dm_00015125","AT3G42170.2","DAYSLEEPER",NA,2
"338","Dm_00005072","AT4G31160.1","DDB1-CUL4 associated factor 1",NA,2
"339","Dm_00008764","AT5G22760.2","DDT-PHD PROTEIN2",NA,2
"340","Dm_00014160","AT5G12400.1","DDT-PHD PROTEIN3",NA,2
"341","Dm_00008251","AT4G10180.1","DE-ETIOLATED 1, FUSCA 2",NA,2
"342","Dm_00012061","AT1G77030.1","DEAD-box RNA helicase 29",NA,2
"343","Dm_00013862","AT1G08370.1","decapping 1",NA,2
"344","Dm_00017603","AT1G26110.1","decapping 5",NA,2
"345","Dm_00018543","AT1G26110.2","decapping 5",NA,2
"346","Dm_00018937","AT5G49720.1","DEFECTIVE CYTOKINESIS, glycosyl hydrolase 9A1, KORRIGAN, RADIALLY SWOLLEN 2, TUMOROUS SHOOT DEVELOPMENT 1, IRREGULAR XYLEM 2, KORRIGAN 1",NA,2
"347","Dm_00013038","AT3G09090.2","DEFECTIVE IN EXINE FORMATION 1",NA,2
"348","Dm_00004953","AT2G16390.2","DEFECTIVE IN MERISTEM SILENCING 1, DEFECTIVE IN RNA-DIRECTED DNA METHYLATION 1",NA,2
"349","Dm_00004556","AT2G40030.2","DEFECTIVE IN MERISTEM SILENCING 5, nuclear RNA polymerase D1B",NA,2
"350","Dm_00005648","AT3G07530.3","DEFECTIVE in snRNA PROCESSING 4",NA,2
"351","Dm_00009215","AT3G03380.1","DegP protease 7, degradation of periplasmic proteins 7",NA,2
"352","Dm_00013066","AT5G27660.2","degradation of periplasmic proteins 14, Arabidopsis PARK13 homolog",NA,2
"353","Dm_00008977","AT5G45380.1","DEGRADATION OF UREA 3",NA,2
"354","Dm_00001531","AT4G26630.2","DEK-domain containing protein 3",NA,2
"355","Dm_00007116","AT5G04560.3","DEMETER",NA,2
"356","Dm_00007435","AT5G04560.3","DEMETER",NA,2
"357","Dm_00009989","AT1G72040.1","deoxyribonucleoside kinase",NA,2
"358","Dm_00008571","AT5G64290.1","dicarboxylate transport 2.1",NA,2
"359","Dm_00008325","AT3G43920.4","dicer-like 3, DICER-LIKE 3",NA,2
"360","Dm_00000272","AT5G20320.1","DICER-LIKE 4, dicer-like 4",NA,2
"361","Dm_00009398","AT4G00550.2","digalactosyl diacylglycerol deficient 2",NA,2
"362","Dm_00003805","AT4G39960.2","DNA J protein A5",NA,2
"363","Dm_00011717","AT1G08130.1","DNA ligase 1",NA,2
"364","Dm_00006707","AT5G57160.1","DNA LIGASE IV",NA,2
"365","Dm_00001499","AT1G10390.3","DRACULA2",NA,2
"366","Dm_00001500","AT1G10390.3","DRACULA2",NA,2
"367","Dm_00015980","AT2G28380.1","dsRNA-binding protein 2",NA,2
"368","Dm_00012880","AT3G26932.2","dsRNA-binding protein 3",NA,2
"369","Dm_00000537","AT5G41070.1","dsRNA-binding protein 5",NA,2
"370","Dm_00008186","AT1G64570.1","DUO POLLEN 3",NA,2
"371","Dm_00008187","AT1G64570.1","DUO POLLEN 3",NA,2
"372","Dm_00009451","AT3G60190.1","DYNAMIN-RELATED PROTEIN 1E, ARABIDOPSIS DYNAMIN-LIKE 4, DYNAMIN-like 1E, ENHANCED DISEASE RESISTANCE 3, DYNAMIN-LIKE PROTEIN 2",NA,2
"373","Dm_00007923","AT4G33650.1","dynamin-related protein 3A, non responding to oxylipins 15, ARABIDOPSIS DYNAMIN-LIKE 2, ABERRANT PEROXISOME MORPHOLOGY 1",NA,2
"374","Dm_00018169","AT4G33650.1","dynamin-related protein 3A, non responding to oxylipins 15, ARABIDOPSIS DYNAMIN-LIKE 2, ABERRANT PEROXISOME MORPHOLOGY 1",NA,2
"375","Dm_00009778","AT5G62640.1","EARLY FLOWERING 5",NA,2
"376","Dm_00014249","AT4G15880.1","EARLY IN SHORT DAYS 4",NA,2
"377","Dm_00016537","AT3G26370.1","ectic ArabinoGalactan synthesis-Related",NA,2
"378","Dm_00012875","AT1G05960.2","EFR3 OF PLANT 3",NA,2
"379","Dm_00012877","AT1G05960.2","EFR3 OF PLANT 3",NA,2
"380","Dm_00004169","AT2G25490.1","EIN3-binding F box protein 1",NA,2
"381","Dm_00007298","AT2G25490.1","EIN3-binding F box protein 1",NA,2
"382","Dm_00007941","AT4G08920.1","ELONGATED HYPOCOTYL 4, cryptochrome 1, BLUE LIGHT UNINHIBITED 1, OUT OF PHASE 2",NA,2
"383","Dm_00004157","AT5G11260.1","ELONGATED HYPOCOTYL 5, REVERSAL OF THE DET PHENOTYPE 5",NA,2
"384","Dm_00009367","AT1G60170.1","embryo defective 1220",NA,2
"385","Dm_00003313","AT5G23880.1","EMBRYO DEFECTIVE 1265, cleavage and polyadenylation specificity factor 100, CLEAVAGE AND POLYADENYLATION SPECIFICITY FACTOR 100, ENHANCED SILENCING PHENOTYPE 5",NA,2
"386","Dm_00006311","AT5G49930.1","embryo defective 1441",NA,2
"387","Dm_00015074","AT1G20960.2","embryo defective 1507",NA,2
"388","Dm_00019153","AT5G03800.1","EMBRYO DEFECTIVE 166, EMBRYO DEFECTIVE 175, embryo defective 1899",NA,2
"389","Dm_00015431","AT4G10760.1","EMBRYO DEFECTIVE 1706, mRNAadenosine methylase",NA,2
"390","Dm_00009850","AT3G18390.1","embryo defective 1865",NA,2
"391","Dm_00009851","AT3G18390.1","embryo defective 1865",NA,2
"392","Dm_00010454","AT3G54350.5","embryo defective 1967",NA,2
"393","Dm_00004987","AT4G21710.1","EMBRYO DEFECTIVE 1989",NA,2
"394","Dm_00011431","AT3G05680.2","embryo defective 2016, VIRILIZER",NA,2
"395","Dm_00011355","AT1G79490.1","embryo defective 2217",NA,2
"396","Dm_00000359","AT5G16715.1","embryo defective 2247",NA,2
"397","Dm_00000319","AT3G48470.1","EMBRYO DEFECTIVE 2423",NA,2
"398","Dm_00000320","AT3G48470.1","EMBRYO DEFECTIVE 2423",NA,2
"399","Dm_00002567","AT4G13750.1","EMBRYO DEFECTIVE 2597, NO VEIN",NA,2
"400","Dm_00007786","AT5G18570.1","EMBRYO DEFECTIVE 269, chloroplastic SAR1, EMBRYO DEFECTIVE 3138, OBG-like protein",NA,2
"401","Dm_00011790","AT5G18570.1","EMBRYO DEFECTIVE 269, chloroplastic SAR1, EMBRYO DEFECTIVE 3138, OBG-like protein",NA,2
"402","Dm_00002136","AT3G20440.3","EMBRYO DEFECTIVE 2729, BRANCHING ENZYME 1",NA,2
"403","Dm_00018651","AT5G19820.1","EMBRYO DEFECTIVE 2734, (karyopherin enabling the transport of the  cytoplasmic HYL1",NA,2
"404","Dm_00016773","AT3G12080.1","embryo defective 2738",NA,2
"405","Dm_00001852","AT5G63420.1","embryo defective 2746, Ribonuclease J",NA,2
"406","Dm_00011262","AT5G15540.1","EMBRYO DEFECTIVE 2773, ARABIDOPSIS THALIANA SISTER-CHROMATID COHESION 2, SISTER-CHROMATID COHESION 2",NA,2
"407","Dm_00011263","AT5G15540.2","EMBRYO DEFECTIVE 2773, ARABIDOPSIS THALIANA SISTER-CHROMATID COHESION 2, SISTER-CHROMATID COHESION 2",NA,2
"408","Dm_00009587","AT1G24706.7","EMBRYO DEFECTIVE 2793",NA,2
"409","Dm_00009588","AT1G24706.2","EMBRYO DEFECTIVE 2793",NA,2
"410","Dm_00009589","AT1G24706.2","EMBRYO DEFECTIVE 2793",NA,2
"411","Dm_00016638","AT4G29910.1","EMBRYO DEFECTIVE 2798, origin recognition complex protein 5",NA,2
"412","Dm_00006792","AT1G59990.1","EMBRYO DEFECTIVE 3108, HEAVY SEED 3, RNA helicase 22",NA,2
"413","Dm_00002792","AT3G04790.1","EMBRYO DEFECTIVE 3119",NA,2
"414","Dm_00006266","AT3G27750.1","EMBRYO DEFECTIVE 3123, Thylakoid Assembly 8",NA,2
"415","Dm_00017050","AT4G20740.1","EMBRYO DEFECTIVE 3131",NA,2
"416","Dm_00007809","AT5G64580.1","EMBRYO DEFECTIVE 3144, FtsH (filamentation-temperature-sensitive protein H) inactive 4",NA,2
"417","Dm_00003306","AT1G63700.2","EMBRYO DEFECTIVE 71, MAP KINASE KINASE KINASE 4, YODA",NA,2
"418","Dm_00008086","AT1G55350.6","EMBRYO DEFECTIVE 80, DEFECTIVE KERNEL 1, embryo defective 1275",NA,2
"419","Dm_00001991","AT2G03050.1","EMBRYO DEFECTIVE 93, SINGLET OXYGEN-LINKED DEATH ACTIVATOR 10",NA,2
"420","Dm_00000158","AT2G01860.1","EMBRYO DEFECTIVE 975",NA,2
"421","Dm_00003710","AT5G51230.3","EMBRYONIC FLOWER 2, CYTOKININ RESISTANT 1",NA,2
"422","Dm_00018595","AT5G41990.1","EMF1-Interacting Protein 1, with no lysine (K) kinase 8",NA,2
"423","Dm_00012083","AT5G64360.7","EMF1-Interacting Protein 9, SUVH1/3-interacting DNAJ domain-containing protein 1",NA,2
"424","Dm_00014092","AT5G13020.1","EMSY-like 3",NA,2
"425","Dm_00001204","AT3G09030.1","ENDOPLASMIC RETICULUM-ARRESTED PEN3",NA,2
"426","Dm_00007550","AT4G19040.1","ENHANCED DISEASE RESISTANCE 2",NA,2
"427","Dm_00004134","AT5G55390.3","ENHANCED DOWNY MILDEW 2","GlIn",2
"428","Dm_00004135","AT5G55390.3","ENHANCED DOWNY MILDEW 2",NA,2
"429","Dm_00007712","AT5G03280.1","ENHANCED RESPONSE TO ABA3, CYTOKININ RESISTANT 1, ORESARA 2, ETHYLENE INSENSITIVE 2, ORESARA 3",NA,2
"430","Dm_00014203","AT1G73840.1","ENHANCED SILENCING PHENOTYPE 1",NA,2
"431","Dm_00005977","AT5G01400.2","ENHANCED SILENCING PHENOTYPE 4",NA,2
"432","Dm_00005979","AT5G01400.3","ENHANCED SILENCING PHENOTYPE 4",NA,2
"433","Dm_00000448","AT5G53060.1","Enhanced Stress Response 1, regulator of CBF gene expression 3, SHINY 1",NA,2
"434","Dm_00011623","AT2G21120.1","enhancer of rdr6 3, ANTIVIRAL RNAI-DEFECTIVE 2",NA,2
"435","Dm_00002196","AT3G15140.1","ENHANCER OF RNAi",NA,2
"436","Dm_00002468","AT1G30630.1","epsilon1 Coat Protein",NA,2
"437","Dm_00001163","AT5G42950.1","Essential for poteXvirus Accumulation 1",NA,2
"438","Dm_00002730","AT5G42950.1","Essential for poteXvirus Accumulation 1",NA,2
"439","Dm_00012653","AT1G66340.1","ETHYLENE INSENSITIVE 1, ETHYLENE RESPONSE, REDUCED DORMANCY 3, ETHYLENE RESPONSE 1",NA,2
"440","Dm_00019628","AT1G17870.1","ETHYLENE-DEPENDENT GRAVITROPISM-DEFICIENT AND YELLOW-GREEN-LIKE 3",NA,2
"441","Dm_00006113","AT3G13460.1","evolutionarily conserved C-terminal region 2",NA,2
"442","Dm_00011090","AT3G13060.6","evolutionarily conserved C-terminal region 5",NA,2
"443","Dm_00007438","AT4G33630.3","EXECUTER1",NA,2
"444","Dm_00013698","AT5G49830.1","exocyst complex component 84B",NA,2
"445","Dm_00003811","AT4G02350.2","exocyst complex component sec15B",NA,2
"446","Dm_00010185","AT1G47550.1","exocyst complex component sec3A",NA,2
"447","Dm_00016578","AT1G72470.1","exocyst subunit exo70 family protein D1",NA,2
"448","Dm_00000301","AT5G50380.1","exocyst subunit exo70 family protein F1",NA,2
"449","Dm_00020650","AT4G31540.1","exocyst subunit exo70 family protein G1",NA,2
"450","Dm_00011047","AT5G51550.1","EXORDIUM like 3",NA,2
"451","Dm_00007650","AT2G44900.2","F-box Armadillo protein 1, ARABIDILLO-1, F-BOX Protein 5",NA,2
"452","Dm_00013723","AT5G21040.3","F-box protein 2",NA,2
"453","Dm_00014027","AT1G10240.2","FAR1-related sequence 11",NA,2
"454","Dm_00002026","AT4G38180.1","FAR1-related sequence 5",NA,2
"455","Dm_00009224","AT4G38180.1","FAR1-related sequence 5",NA,2
"456","Dm_00016321","AT4G38180.1","FAR1-related sequence 5",NA,2
"457","Dm_00002676","AT4G12730.1","FASCICLIN-like arabinogalactan 2",NA,2
"458","Dm_00008595","AT5G64440.1","fatty acid amide hydrolase",NA,2
"459","Dm_00001391","AT1G57790.1","FBox/DUF295-Related 1",NA,2
"460","Dm_00016293","AT4G28300.1","FLOE1",NA,2
"461","Dm_00004367","AT2G46020.4","FLORAL FUSED ORGANS 3, CHROMATIN REMODELING 2, ARABIDOPSIS THALIANA BRAHMA, BRAHMA",NA,2
"462","Dm_00003109","AT1G01320.3","FLOURY ENDOSPERM LIKE 2, REDUCED CHLOROPLAST COVERAGE",NA,2
"463","Dm_00003563","AT1G01320.3","FLOURY ENDOSPERM LIKE 2, REDUCED CHLOROPLAST COVERAGE",NA,2
"464","Dm_00004400","AT3G10390.3","FLOWERING LOCUS D, Reduced Systemic immunity 1",NA,2
"465","Dm_00008049","AT3G04610.4","flowering locus KH domain",NA,2
"466","Dm_00005827","AT3G25500.1","FORMIN HOMOLOGY 1, formin homology 1, ARABIDOPSIS THALIANA FORMIN HOMOLOGY 1",NA,2
"467","Dm_00017743","AT5G58160.1","formin homology 13",NA,2
"468","Dm_00019486","AT1G31810.2","Formin Homology 14","GlIn",2
"469","Dm_00006275","AT1G34260.3","FORMS APLOID AND BINUCLEATE CELLS 1A",NA,2
"470","Dm_00005218","AT3G14270.2","FORMS APLOID AND BINUCLEATE CELLS 1B",NA,2
"471","Dm_00005219","AT3G14270.2","FORMS APLOID AND BINUCLEATE CELLS 1B",NA,2
"472","Dm_00004413","AT1G71010.1","FORMS APLOID AND BINUCLEATE CELLS 1C",NA,2
"473","Dm_00010308","AT1G65580.1","FRAGILE FIBER3",NA,2
"474","Dm_00013493","AT4G23940.1","FTSH inactive protease 1, ACCUMULATION AND REPLICATION OF CHLOROPLASTS 1",NA,2
"475","Dm_00000464","AT5G53170.1","FTSH protease 11",NA,2
"476","Dm_00000465","AT5G53170.1","FTSH protease 11",NA,2
"477","Dm_00006240","AT1G79560.3","FTSH protease 12, EMBRYO DEFECTIVE 36, EMBRYO DEFECTIVE 156, EMBRYO DEFECTIVE 1047",NA,2
"478","Dm_00007219","AT3G19280.1","fucosyltransferase 11",NA,2
"479","Dm_00012571","AT5G50950.2","FUMARASE 2",NA,2
"480","Dm_00016876","AT1G20110.1","FYVE-domain protein 1, PIGMENT DEFECTIVE EMBRYO 330, FYVE domain protein required for endosomal sorting 1",NA,2
"481","Dm_00017140","AT1G20110.1","FYVE-domain protein 1, PIGMENT DEFECTIVE EMBRYO 330, FYVE domain protein required for endosomal sorting 1",NA,2
"482","Dm_00000892","AT4G17330.2","G2484-1 protein",NA,2
"483","Dm_00002084","AT4G17330.3","G2484-1 protein",NA,2
"484","Dm_00013804","AT3G06580.1","GALACTOSE KINASE 1",NA,2
"485","Dm_00001879","AT5G48030.1","gametophytic factor 2",NA,2
"486","Dm_00004948","AT1G19580.1","gamma carbonic anhydrase 1",NA,2
"487","Dm_00009761","AT4G34450.1","gamma2 Coat Protein",NA,2
"488","Dm_00010064","AT3G06740.1","GATA transcription factor 15",NA,2
"489","Dm_00018552","AT4G17570.3","GATA transcription factor 26",NA,2
"490","Dm_00019373","AT1G51600.2","GATA TRANSCRIPTION FACTOR 28, ZIM-LIKE 2",NA,2
"491","Dm_00003750","AT2G20570.1","GBF's pro-rich region-interacting factor 1, ARABIDOPSIS GOLDEN2-LIKE 1, GOLDEN2-LIKE 1",NA,2
"492","Dm_00005676","AT1G64790.1","General Control Non-derepressible 1, non-responding to oxylipins 7, ILITHYIA",NA,2
"493","Dm_00012575","AT5G38480.3","general regulatory factor 3",NA,2
"494","Dm_00000555","AT4G11720.1","GENERATIVE CELL-SPECIFIC 1, HAPLESS 2",NA,2
"495","Dm_00000250","AT4G27600.1","GENES NECESSARY FOR THE  ACHIEVEMENT OF RUBISCO ACCUMULATION 5",NA,2
"496","Dm_00015824","AT2G31400.1","genomes uncoupled 1",NA,2
"497","Dm_00007087","AT1G79840.1","GLABRA 2",NA,2
"498","Dm_00008574","AT5G15050.1","GlcA transferase 14B",NA,2
"499","Dm_00010915","AT4G08350.1","global transcription factor group A2",NA,2
"500","Dm_00005731","AT1G65440.2","global transcription factor group B1, Arabidopsis Suppressor of Ty insertion 6-like",NA,2
"501","Dm_00014747","AT1G06230.4","global transcription factor group E4",NA,2
"502","Dm_00016287","AT1G06230.4","global transcription factor group E4",NA,2
"503","Dm_00004986","AT4G04970.1","GLUCAN SYNTHASE LIKE 1, GLUCAN SYNTHASE LIKE-1, glucan synthase-like 1",NA,2
"504","Dm_00008596","AT3G07160.3","glucan synthase-like 10",NA,2
"505","Dm_00008597","AT3G07160.1","glucan synthase-like 10",NA,2
"506","Dm_00005886","AT5G13000.1","glucan synthase-like 12, callose synthase 3",NA,2
"507","Dm_00005887","AT5G13000.2","glucan synthase-like 12, callose synthase 3",NA,2
"508","Dm_00011851","AT5G13000.1","glucan synthase-like 12, callose synthase 3",NA,2
"509","Dm_00007236","AT3G27300.3","glucose-6-phosphate dehydrogenase 5",NA,2
"510","Dm_00005491","AT5G63840.1","glucosidase 2 alpha, PRIORITY IN SWEET LIFE 5, RADIAL SWELLING 3",NA,2
"511","Dm_00010339","AT5G34940.2","glucuronidase 3",NA,2
"512","Dm_00018929","AT2G29120.1","GLUTAMATE RECEPTOR  2.7, glutamate receptor 2.7",NA,2
"513","Dm_00014102","AT5G58170.1","Glycerophosphodiester phosphodiesterase (GDPD) like 7, SHV3-like 5",NA,2
"514","Dm_00016702","AT2G22660.2","Glycine-Rich Domain Protein1",NA,2
"515","Dm_00008666","AT2G35110.2","GNARLED, NCK-ASSOCIATED PROTEIN 1",NA,2
"516","Dm_00013893","AT1G18190.1","golgin candidate 2",NA,2
"517","Dm_00006015","AT1G79830.5","golgin candidate 5",NA,2
"518","Dm_00013404","AT2G26890.1","GRAVITROPISM DEFECTIVE 2, modified transport to the vacuole 12, KATAMARI2",NA,2
"519","Dm_00000715","AT1G28440.1","HAESA-like 1",NA,2
"520","Dm_00018320","AT4G21150.2","HAPLESS 6, RIBOPHORIN II",NA,2
"521","Dm_00014551","AT4G13550.1","HEAT INDUCIBLE LIPASE1",NA,2
"522","Dm_00006545","AT5G50920.1","HEAT SHOCK PROTEIN 93-V, CLPC homologue 1, DE-REGULATED CAO ACCUMULATION 1",NA,2
"523","Dm_00016059","AT5G45710.3","HEAT SHOCK TRANSCRIPTION FACTOR  A4C, ROOT HANDEDNESS 1",NA,2
"524","Dm_00005080","AT1G32330.2","heat shock transcription factor A1D",NA,2
"525","Dm_00017031","AT2G32120.2","heat-shock protein 70T-2",NA,2
"526","Dm_00006244","AT3G06130.1","HEAVY METAL ASSOCIATED PROTEIN 25",NA,2
"527","Dm_00003794","AT5G20270.1","heptahelical transmembrane protein1",NA,2
"528","Dm_00012715","AT3G15095.3","high chlorophyll fluorescence 243",NA,2
"529","Dm_00011377","AT1G14900.1","high mobility group A",NA,2
"530","Dm_00014739","AT1G48620.1","high mobility group A5",NA,2
"531","Dm_00003810","AT1G60995.1","high sterol ester 1",NA,2
"532","Dm_00013129","AT5G35750.1","histidine kinase 2",NA,2
"533","Dm_00007927","AT5G56740.2","histone acetyltransferase of the GNAT family 2",NA,2
"534","Dm_00005530","AT5G64610.1","histone acetyltransferase of the MYST family 1",NA,2
"535","Dm_00019070","AT5G08450.3","Histone Deacetylation Complex 1, RXT3-like",NA,2
"536","Dm_00004184","AT3G60390.1","homeobox-leucine zipper protein 3",NA,2
"537","Dm_00005503","AT4G25540.1","homolog of DNA mismatch repair protein MSH3",NA,2
"538","Dm_00003673","AT5G53480.1","homolog of human KPNB1",NA,2
"539","Dm_00006962","AT5G03160.1","homolog of mamallian P58IPK",NA,2
"540","Dm_00009213","AT5G41370.1","homolog of xeroderma pigmentosum complementation group B 1, ARABIDOPSIS HOMOLOG OF XERODERMA PIGMENTOSUM COMPLEMENTATION GROUP B 1",NA,2
"541","Dm_00012669","AT4G16420.3","homolog of yeast ADA2 2B, PROPORZ1",NA,2
"542","Dm_00010940","AT3G56440.3","homolog of yeast autophagy 18 (ATG18) D",NA,2
"543","Dm_00011504","AT5G58040.2","homolog of yeast FIP1 [V]",NA,2
"544","Dm_00000477","AT2G42820.1","HVA22-like protein F","Fl",2
"545","Dm_00000477","AT2G42820.1","HVA22-like protein F","Ro",2
"546","Dm_00019038","AT5G64090.1","HYCCIN 2",NA,2
"547","Dm_00008461","AT5G25265.1","hydroxyproline O-arabinosylatransferase 1",NA,2
"548","Dm_00018378","AT1G72770.4","HYPERSENSITIVE TO ABA1",NA,2
"549","Dm_00008613","AT1G58250.1","hypersensitive to Pi starvation 4, SABRE",NA,2
"550","Dm_00008614","AT1G58250.1","hypersensitive to Pi starvation 4, SABRE",NA,2
"551","Dm_00008425","AT1G68100.1","IAA-ALANINE RESISTANT 1",NA,2
"552","Dm_00006879","AT3G06810.1","IBA-RESPONSE 3",NA,2
"553","Dm_00002556","AT3G23900.4","IMMUNOREGULATORY RNA-BINDING PROTEIN",NA,2
"554","Dm_00008584","AT4G22260.1","IMMUTANS, plastid terminal oxidase",NA,2
"555","Dm_00021091","AT3G06720.2","IMPORTIN ALPHA, IMPORTIN ALPHA ISOFORM 1, importin alpha isoform 1",NA,2
"556","Dm_00003940","AT4G27640.1","importin-beta 4",NA,2
"557","Dm_00004760","AT3G07610.2","increase in bonsai methylation 1",NA,2
"558","Dm_00004765","AT3G07610.1","increase in bonsai methylation 1","GlIn",2
"559","Dm_00012481","AT3G14980.5","increased DNA methylation 1, REPRESSOR OF SILENCING 4",NA,2
"560","Dm_00019160","AT3G14980.3","increased DNA methylation 1, REPRESSOR OF SILENCING 4",NA,2
"561","Dm_00014819","AT3G13810.5","indeterminate(ID)-domain 11",NA,2
"562","Dm_00009532","AT1G55110.3","indeterminate(ID)-domain 7",NA,2
"563","Dm_00010501","AT3G57300.4","INO80 ortholog, INO80 ORTHOLOG",NA,2
"564","Dm_00017928","AT2G32710.2","INTERACTORS OF CDC2 KINASE 7, KIP-RELATED PROTEIN 4, CYCLIN-DEPENDENT KINASE INHIBITOR 2",NA,2
"565","Dm_00010538","AT3G59690.2","IQ-domain 13",NA,2
"566","Dm_00019975","AT3G59690.2","IQ-domain 13",NA,2
"567","Dm_00000479","AT2G28110.1","IRREGULAR XYLEM 7, FRAGILE FIBER 8",NA,2
"568","Dm_00005210","AT4G09020.1","isoamylase 3",NA,2
"569","Dm_00011819","AT2G19710.1","IST1-LIKE 5",NA,2
"570","Dm_00004759","AT4G00990.1","JmjC DOMAIN-CONTAINING PROTEIN 27",NA,2
"571","Dm_00003504","AT1G08620.4","Jumonji domain-containing protein 16",NA,2
"572","Dm_00019615","AT5G06550.1","Jumonji domain-containing protein 22",NA,2
"573","Dm_00012393","AT1G60160.1","K Transporter12",NA,2
"574","Dm_00017289","AT1G60160.1","K Transporter12",NA,2
"575","Dm_00010384","AT4G04850.2","K+ efflux antiporter 3",NA,2
"576","Dm_00005615","AT4G38600.3","KAKTUS, UBIQUITIN-PROTEIN LIGASE 3",NA,2
"577","Dm_00009733","AT4G38600.3","KAKTUS, UBIQUITIN-PROTEIN LIGASE 3",NA,2
"578","Dm_00000769","AT3G52890.4","KCBP-interacting protein kinase",NA,2
"579","Dm_00001787","AT3G52890.4","KCBP-interacting protein kinase",NA,2
"580","Dm_00006766","AT3G52890.4","KCBP-interacting protein kinase",NA,2
"581","Dm_00019866","AT5G13530.2","KEEP ON GOING",NA,2
"582","Dm_00011896","AT5G65460.4","kinesin CDKA ;1 associated 2, kinesin like protein for actin based chloroplast movement 2",NA,2
"583","Dm_00001177","AT3G08550.1","KOBITO, ABA INSENSITIVE 8, ELONGATION DEFECTIVE 1",NA,2
"584","Dm_00012835","AT5G04290.1","kow domain-containing transcription factor 1, SPT5-LIKE",NA,2
"585","Dm_00017085","AT3G55550.1","L-type lectin receptor kinase S.4",NA,2
"586","Dm_00014460","AT5G21160.3","La related protein 1a",NA,2
"587","Dm_00015092","AT4G35890.2","La related protein 1c",NA,2
"588","Dm_00001829","AT3G05090.3","LATERAL ROOT STIMULATOR 1",NA,2
"589","Dm_00008479","AT5G62990.1","LEFKOTHEA, embryo defective 1692",NA,2
"590","Dm_00002988","AT3G14460.1","leucine-rich repeat (LRR) protein 1",NA,2
